Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPV_M_R
2401,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2402,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
2403,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2404,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2405,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2406,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2407,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2408,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2409,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2410,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2411,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2412,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2413,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2414,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2415,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2416,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2417,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2418,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2419,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2420,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2421,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2422,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2423,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2424,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2425,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2426,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2427,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2428,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2429,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2430,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2431,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2432,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2433,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2434,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2435,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2436,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2437,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2438,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2439,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
2440,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2441,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2442,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2443,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2444,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2445,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2446,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2447,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2448,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2449,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2450,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2451,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2452,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2453,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2454,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2455,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2456,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2457,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2458,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2459,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2460,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2461,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2462,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2463,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2464,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2465,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2466,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2467,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2469,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2470,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2471,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2472,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2473,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2474,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2475,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2476,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2477,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2478,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2479,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2480,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2481,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2482,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2483,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2484,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2485,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2486,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2487,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2488,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2489,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2490,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2491,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2492,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2493,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2494,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2495,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2496,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2497,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2498,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2499,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2500,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2501,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2502,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2503,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2504,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2505,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2506,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2507,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2508,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2509,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2510,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2511,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2512,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2513,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2514,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2515,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2516,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2517,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2518,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2519,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2520,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2521,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2522,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2523,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2524,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2525,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2526,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2527,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2528,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2529,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2530,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2531,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2532,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2533,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2534,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2535,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2536,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2537,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2538,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2539,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2540,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2541,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2542,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2543,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2544,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2545,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2546,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2547,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2548,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2549,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2550,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2551,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
2552,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2553,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2554,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2555,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2556,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2557,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2558,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
2559,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2560,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2561,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2562,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2563,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2564,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2565,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2566,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2567,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2569,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2571,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2572,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2573,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2574,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2575,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2576,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2577,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2578,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2579,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2580,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2581,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2582,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2583,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2584,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2585,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2586,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2587,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2588,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2589,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2590,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2591,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2592,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2593,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2594,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2595,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2596,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2597,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2598,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2599,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2600,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2601,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2602,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2603,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2604,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2605,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2606,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2607,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2608,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2609,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2610,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2611,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2612,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2613,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2614,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2615,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2616,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2617,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2618,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2619,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2620,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2621,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2622,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2623,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2624,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2625,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2626,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2627,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2628,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2629,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2630,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2631,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2632,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2633,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2634,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2635,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2636,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2637,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2638,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2639,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2640,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2641,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2642,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2643,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2644,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2645,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2646,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2647,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2648,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2649,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2650,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2651,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2652,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2653,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2654,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2655,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2656,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2657,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2658,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2659,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2660,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2661,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2662,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2663,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2664,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2665,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2666,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2667,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2668,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2669,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2670,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2671,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2672,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2673,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2674,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2675,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2676,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2677,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2678,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2679,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2680,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2681,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2682,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2683,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2684,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2685,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2686,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2687,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2688,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2689,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2690,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2691,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2692,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2693,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2694,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2695,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2696,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2697,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2698,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2699,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2700,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2701,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2702,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2703,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2704,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2705,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2706,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2707,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2708,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2709,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2710,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2711,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2712,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2713,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2714,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2715,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2716,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2717,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2718,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2719,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2720,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2721,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2722,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2723,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2724,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2725,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2726,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2727,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2728,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2729,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2730,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2731,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2732,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2733,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2734,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2735,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2736,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2737,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2738,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2739,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2740,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2741,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2742,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2743,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2744,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2745,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
