Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYS_M_R
7821,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
7822,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
7823,Forest,NULL,Water,Water,Water,Wetland,Grassland,Forest
7824,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
7825,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
7826,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
7827,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
7828,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
7829,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
7830,Forest,NULL,Water,Water,Water,Wetland,Water,Water
7831,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
7832,Forest,NULL,Water,Water,Water,Bareland,Wetland,Grassland
7833,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
7834,Forest,NULL,Water,Water,Water,Water,NULL,Water
7835,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
7836,Forest,NULL,Water,Water,Water,Water,Wetland,Water
7837,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
7838,Forest,NULL,Water,Water,Water,Water,Water,Grassland
7839,Forest,NULL,Water,Water,Water,Water,Water,Wetland
7840,Forest,NULL,Water,Water,Water,Water,Water,Water
7841,Forest,NULL,Water,Water,Water,Water,Water,Forest
7842,Forest,NULL,Water,Water,Water,Forest,Water,Forest
7843,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
7844,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7845,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7846,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7847,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7848,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7849,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
7850,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7851,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7852,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7853,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7854,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7855,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7856,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7857,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7858,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7859,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7860,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7861,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7862,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7863,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7864,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
7865,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7866,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7867,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7868,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7869,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7870,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
7871,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7872,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7873,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7874,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7875,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7876,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
7877,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7878,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7879,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7880,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7881,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7882,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7883,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7884,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
7885,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7886,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7887,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7888,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7889,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7890,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7891,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7892,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7893,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7894,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7895,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7896,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
7897,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
7898,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
7899,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7900,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7901,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7902,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7903,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
7904,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7905,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7906,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
7907,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7908,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
7909,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7910,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7911,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7912,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7913,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7914,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7915,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
7916,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7917,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7918,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
7919,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7920,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7921,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7922,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7923,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7924,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7925,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7926,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
7927,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7928,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7929,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7930,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7931,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
7932,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
7933,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
7934,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
7935,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
7936,Forest,NULL,Forest,Water,Non_Wetland,Cropland,Grassland,Forest
7937,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
7938,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7939,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7940,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
7941,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
7942,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
7943,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
7944,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
7945,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7946,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7947,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7948,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7949,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7950,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7951,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7952,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7953,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7954,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7955,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
7956,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7957,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7958,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7959,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
7960,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7961,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7962,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7963,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7964,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7965,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7966,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7967,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7968,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7969,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7970,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7971,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7972,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7973,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7974,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7975,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7976,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7977,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7978,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7979,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7980,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7981,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7982,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7983,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7984,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7985,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7986,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7987,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7988,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
7989,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7990,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7991,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7992,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7993,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
7994,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7995,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7996,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7997,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7998,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
7999,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8000,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8001,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8002,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8003,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8004,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8005,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8006,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8007,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8008,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8009,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8010,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8011,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8012,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8013,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8014,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8015,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8016,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8017,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8018,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
8019,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8020,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8021,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8022,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
8023,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8024,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8025,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8026,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8027,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8028,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8029,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8030,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8031,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8032,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8033,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8034,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
8035,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
8036,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
8037,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8038,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
8039,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
8040,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
8041,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
8042,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
8043,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
8044,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
8045,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8046,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8047,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8048,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8049,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8050,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8051,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
8052,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8053,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8054,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8055,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
8056,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8057,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8058,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8059,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8060,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8061,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8062,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8063,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8064,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8065,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8066,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8067,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8068,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8069,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
8070,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8071,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
8072,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8073,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8074,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8075,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8076,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8077,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8078,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8079,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
8080,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
8081,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
8082,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
8083,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
8084,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8085,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8086,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8087,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8088,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8089,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8090,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
8091,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
8092,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Forest
8093,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8094,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
8095,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8096,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
8097,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8098,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8099,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
8100,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8101,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8102,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8103,Forest,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
8104,Forest,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8105,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
8106,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
8107,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
8108,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
8109,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
8110,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8111,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8112,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8113,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8114,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8115,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8116,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
8117,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
8118,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8119,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
8120,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Forest,Grassland
8121,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
8122,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8123,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8124,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8125,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8126,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8127,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8128,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8129,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8130,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8131,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8132,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8133,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8134,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8135,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8136,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
8137,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
8138,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8139,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8140,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8141,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8142,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8143,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8144,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
