Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R
3625,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3626,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3627,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3628,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3629,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3630,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3631,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3632,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3633,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3634,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3635,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3636,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3637,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3638,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3639,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3640,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3641,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3642,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3643,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3644,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3645,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3646,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3647,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3648,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3649,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3650,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3651,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3652,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3653,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3654,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3655,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3656,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3657,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3658,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3659,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3660,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3661,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3662,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3663,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3664,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3665,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3666,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3667,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3668,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3669,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3670,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3671,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3672,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3673,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3674,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3675,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3676,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3677,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3678,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3679,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3680,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3681,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3682,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3683,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3684,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3685,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3686,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3687,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3688,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3689,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3690,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3691,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3692,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3693,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3694,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3695,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3696,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3697,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3698,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3699,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3700,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3701,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3702,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3703,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3704,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3705,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3706,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3707,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3708,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3709,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3710,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3711,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3712,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3713,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3714,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3715,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3716,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3717,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3718,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3719,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3720,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3721,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3722,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3723,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3724,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3725,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3726,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3727,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3728,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3729,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3730,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3731,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3732,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3733,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3734,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3735,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3736,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3737,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3738,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3739,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3740,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3741,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3742,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3743,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3744,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3745,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3746,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3747,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3748,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3749,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3750,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3751,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3752,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3753,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3754,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3755,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3756,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3757,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3758,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3759,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3760,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3761,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3762,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3763,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3764,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3765,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3766,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3767,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3768,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3769,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3770,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3771,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3772,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
3773,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3774,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3775,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3776,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3777,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
3778,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3779,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3780,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3781,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3782,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3783,Forest,Wetland,Water,Water,Water,NULL,NULL,Cropland
3784,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3785,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
3786,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3787,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3788,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3789,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3790,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3791,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3792,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3793,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3794,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3795,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3796,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3797,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3798,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3799,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3800,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3801,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3802,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3803,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3804,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3805,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3806,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3807,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3808,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3809,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3810,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3811,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3812,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3813,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3814,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3815,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3816,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3817,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3818,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3819,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3820,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3821,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
3822,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3823,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3824,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3825,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3826,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3827,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3828,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3829,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3830,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3831,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3832,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3833,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3834,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3835,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3836,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3837,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3838,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3839,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3840,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3841,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3842,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3843,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3844,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3845,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3846,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3847,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3848,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3849,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3850,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3851,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3852,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3853,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
3854,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3855,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3856,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3857,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3858,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
3859,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3860,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3861,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3862,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3863,Forest,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3864,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3865,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3866,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3867,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3868,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3869,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3870,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3871,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3872,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3873,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3874,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3875,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3876,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3877,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3878,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3879,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3880,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3881,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3882,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3883,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
3884,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
3885,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3886,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3887,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3888,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3889,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3890,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3891,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3892,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3893,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3894,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3895,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3896,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3897,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3898,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3899,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3900,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3901,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3902,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3903,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3904,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3905,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3906,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3907,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
3908,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3909,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3910,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3911,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3912,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3913,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3914,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3915,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3916,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3917,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3918,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3919,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3920,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3921,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3922,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3923,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3924,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3925,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3926,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3927,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3928,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3929,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3930,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3931,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3932,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3933,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3934,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3935,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3936,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3937,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3938,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3939,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3940,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3941,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3942,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3943,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3944,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3945,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3946,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3947,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3948,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3949,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3950,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3951,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
3952,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3953,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3954,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3955,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3956,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3957,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3958,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
