Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KLA_M_R
20187,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
20188,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
20189,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
20190,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
20191,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20192,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
20193,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
20194,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
20195,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
20196,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
20197,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
20198,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
20199,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
20200,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
20201,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20202,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
20203,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
20204,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
20205,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
20206,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
20207,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
20208,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
20209,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20210,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
20211,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
20212,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
20213,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
20214,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
20215,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
20216,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
20217,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Shrubland,Cropland
20218,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
20219,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
20220,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Forest
20221,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
20222,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
20223,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
20224,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
20225,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
20226,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
20227,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
20228,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
20229,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
20230,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
20231,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
20232,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,NULL
20233,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
20234,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
20235,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
20236,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
20237,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
20238,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,NULL
20239,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
20240,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
20241,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
20242,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
20243,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
20244,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
20245,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
20246,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Cropland
20247,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
20248,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Water
20249,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
20250,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
20251,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
20252,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
20253,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
20254,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Forest,Forest
20255,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
20256,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
20257,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Cropland
20258,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
20259,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
20260,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
20261,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
20262,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
20263,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,NULL
20264,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
20265,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
20266,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
20267,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
20268,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
20269,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
20270,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
20271,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
20272,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
20273,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
20274,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
20275,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
20276,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Water
20277,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
20278,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
20279,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
20280,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
20281,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
20282,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
20283,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
20284,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
20285,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
20286,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
20287,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
20288,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
20289,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
20290,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
20291,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
20292,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,NULL
20293,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
20294,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
20295,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
20296,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
20297,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Water
20298,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
20299,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Shrubland,Grassland
20300,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
20301,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
20302,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
20303,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
20304,Forest,Cropland,Wetland,Water,Wetland,Forest,Water,Forest
20305,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
20306,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
20307,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
20308,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Cropland
20309,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
20310,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
20311,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
20312,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
20313,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
20314,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
20315,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
20316,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
20317,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
20318,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
20319,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
20320,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20321,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20322,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20323,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20324,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
20325,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20326,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
20327,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
20328,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
20329,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
20330,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
20331,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
20332,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20333,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
20334,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
20335,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
20336,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
20337,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
20338,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
20339,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
20340,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
20341,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
20342,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
20343,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
20344,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
20345,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Built-up
20346,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
20347,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
20348,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
20349,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
20350,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
20351,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
20352,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
20353,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
20354,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
20355,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
20356,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
20357,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
20358,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
20359,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
20360,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
20361,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
20362,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
20363,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
20364,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
20365,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
20366,Forest,Cropland,Water,NULL,Water,NULL,Shrubland,Grassland
20367,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
20368,Forest,Cropland,Water,NULL,Water,Shrubland,Grassland,Grassland
20369,Forest,Cropland,Water,NULL,Water,Shrubland,Forest,NULL
20370,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
20371,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
20372,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,NULL
20373,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
20374,Forest,Cropland,Water,NULL,Water,Wetland,Water,NULL
20375,Forest,Cropland,Water,NULL,Water,Wetland,Forest,NULL
20376,Forest,Cropland,Water,NULL,Water,Bareland,Wetland,NULL
20377,Forest,Cropland,Water,NULL,Water,Bareland,Wetland,Wetland
20378,Forest,Cropland,Water,NULL,Water,Bareland,Water,Water
20379,Forest,Cropland,Water,NULL,Water,Water,Shrubland,NULL
20380,Forest,Cropland,Water,NULL,Water,Water,Shrubland,Forest
20381,Forest,Cropland,Water,NULL,Water,Water,Grassland,Grassland
20382,Forest,Cropland,Water,NULL,Water,Water,Water,Grassland
20383,Forest,Cropland,Water,NULL,Water,Water,Water,Water
20384,Forest,Cropland,Water,NULL,Water,Forest,Water,Grassland
20385,Forest,Cropland,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
20386,Forest,Cropland,Water,Non_Water,Water,Shrubland,Wetland,Wetland
20387,Forest,Cropland,Water,Non_Water,Water,Shrubland,Water,Wetland
20388,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,NULL
20389,Forest,Cropland,Water,Non_Water,Water,Wetland,Shrubland,Grassland
20390,Forest,Cropland,Water,Non_Water,Water,Wetland,Shrubland,Forest
20391,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,NULL
20392,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Grassland
20393,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Cropland
20394,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
20395,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Water
20396,Forest,Cropland,Water,Non_Water,Water,Wetland,Forest,NULL
20397,Forest,Cropland,Water,Non_Water,Water,Wetland,Forest,Grassland
20398,Forest,Cropland,Water,Non_Water,Water,Wetland,Forest,Forest
20399,Forest,Cropland,Water,Non_Water,Water,Bareland,Water,Water
20400,Forest,Cropland,Water,Non_Water,Water,Bareland,Forest,Forest
20401,Forest,Cropland,Water,Non_Water,Water,Water,Water,NULL
20402,Forest,Cropland,Water,Non_Water,Water,Water,Water,Wetland
20403,Forest,Cropland,Water,Non_Water,Water,Water,Water,Water
20404,Forest,Cropland,Water,Non_Water,Water,Forest,Water,Forest
20405,Forest,Cropland,Water,Water,Water,Shrubland,Grassland,Grassland
20406,Forest,Cropland,Water,Water,Water,Wetland,Shrubland,NULL
20407,Forest,Cropland,Water,Water,Water,Wetland,Shrubland,Forest
20408,Forest,Cropland,Water,Water,Water,Wetland,Wetland,NULL
20409,Forest,Cropland,Water,Water,Water,Wetland,Water,Wetland
20410,Forest,Cropland,Water,Water,Water,Wetland,Water,Water
20411,Forest,Cropland,Water,Water,Water,Wetland,Water,Forest
20412,Forest,Cropland,Water,Water,Water,Wetland,Forest,NULL
20413,Forest,Cropland,Water,Water,Water,Bareland,Water,Water
20414,Forest,Cropland,Water,Water,Water,Bareland,Water,Forest
20415,Forest,Cropland,Water,Water,Water,Water,NULL,Wetland
20416,Forest,Cropland,Water,Water,Water,Water,Water,Water
20417,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
20418,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
20419,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
20420,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
20421,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
20422,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
20423,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
20424,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
20425,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
20426,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
20427,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
20428,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
20429,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
20430,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
20431,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Water
20432,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
20433,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
20434,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
20435,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
20436,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
20437,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
20438,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
20439,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
20440,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
20441,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
20442,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
20443,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
20444,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
20445,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
20446,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
20447,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20448,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20449,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
20450,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
20451,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20452,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
20453,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20454,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
20455,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20456,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
20457,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
20458,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
20459,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
20460,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
20461,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
20462,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20463,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
20464,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
20465,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
20466,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
20467,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
20468,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
20469,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
20470,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
20471,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
20472,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
20473,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
20474,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
20475,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20476,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20477,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
20478,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
20479,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
20480,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
20481,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
20482,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
20483,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
20484,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
20485,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
20486,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
20487,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
20488,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
20489,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
20490,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
20491,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
20492,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
20493,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
20494,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
20495,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
20496,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
20497,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
