Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R
2060,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2061,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2062,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2063,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2064,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2065,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2066,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2067,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2068,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2069,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2070,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2071,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2072,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2073,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2074,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2075,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2076,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2077,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2078,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2079,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2080,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2081,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2082,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2083,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2084,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2086,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2087,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2088,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2089,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2090,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2091,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2092,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2093,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2094,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2095,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2096,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
2097,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2098,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2099,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2100,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2101,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2102,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2103,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2104,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2105,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2106,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
2107,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2108,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2109,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2110,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2111,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2112,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2113,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2114,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2115,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2116,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2117,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2118,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2119,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2120,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2121,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2122,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
2123,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2124,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2125,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2126,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2128,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2129,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2130,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2131,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2132,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2133,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2134,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2135,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2136,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2137,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2139,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2140,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2141,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2142,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2143,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2144,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2146,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2147,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2148,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2149,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2150,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2151,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2152,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2153,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2154,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2155,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2156,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2157,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2158,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2159,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2160,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2161,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2162,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2163,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2164,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2165,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2166,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2167,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2168,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2169,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2170,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2171,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2172,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2173,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2174,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2175,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2176,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2177,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2178,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2179,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2180,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2181,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2182,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2183,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2184,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2185,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2186,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2187,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2188,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2189,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2190,Forest,Water,Water,Water,Water,NULL,NULL,NULL
2191,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2192,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2193,Forest,Water,Water,Water,Water,NULL,NULL,Water
2194,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2195,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2196,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2197,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2198,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2199,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2200,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2201,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2202,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2203,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2204,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2205,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2206,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2207,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2208,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2209,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2210,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2211,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2212,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2213,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2214,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2215,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2216,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2217,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2218,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2219,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2220,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2221,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2222,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2223,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2224,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2225,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2226,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2227,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2228,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2229,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2230,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2231,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2232,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2233,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2234,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2235,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2236,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2237,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2238,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2239,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2241,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2242,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2243,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2244,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2245,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2246,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2247,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2248,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2249,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2250,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2251,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2252,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2253,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2254,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2255,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2256,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2257,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2258,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2259,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2260,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2261,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2262,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2263,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2264,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2265,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2266,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2267,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2268,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2269,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2270,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2271,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2272,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2273,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2274,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2275,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2276,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2277,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2278,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2279,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2280,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2281,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2282,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2283,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2284,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2285,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2286,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2287,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2288,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2289,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2290,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2291,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2292,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2293,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2294,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2295,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2296,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2297,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2298,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2299,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2300,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2301,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2302,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2303,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2304,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2305,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2306,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2307,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2308,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2309,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2310,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2311,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2319,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2320,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2321,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2322,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2323,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2324,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2325,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2326,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2327,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2328,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2329,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2330,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2331,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
