Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTG_M_R
9447,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
9448,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9449,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Forest,Built-up
9450,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
9451,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9452,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9453,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9454,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9455,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
9456,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
9457,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9458,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
9459,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9460,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
9461,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9462,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
9463,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
9464,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
9465,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9466,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
9467,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
9468,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Water,Forest
9469,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
9470,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9471,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9472,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9473,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9474,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9475,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9476,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
9477,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9478,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9479,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9480,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
9481,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
9482,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9483,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Built-up,Forest
9484,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9485,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
9486,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9487,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9488,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9489,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
9490,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
9491,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9492,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9493,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9494,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
9495,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
9496,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9497,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9498,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
9499,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9500,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9501,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9502,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9503,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
9504,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9505,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9506,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9507,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9508,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9509,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9510,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9511,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9512,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9513,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
9514,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9515,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9516,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
9517,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
9518,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9519,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
9520,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9521,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9522,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9523,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
9524,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9525,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9526,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9527,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
9528,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
9529,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9530,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
9531,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9532,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9533,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Forest
9534,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9535,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
9536,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Grassland
9537,Forest,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Forest
9538,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9539,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9540,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9541,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9542,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9543,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
9544,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9545,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9546,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
9547,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
9548,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9549,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
9550,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
9551,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9552,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9553,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9554,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9555,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
9556,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
9557,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
9558,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9559,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
9560,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
9561,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
9562,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
9563,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
9564,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
9565,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Forest
9566,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Water
9567,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
9568,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
9569,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Water,Water
9570,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Water,Forest
9571,Forest,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
9572,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
9573,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
9574,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
9575,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
9576,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9577,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
9578,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
9579,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Water
9580,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
9581,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9582,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
9583,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Water
9584,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
9585,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
9586,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
9587,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Water
9588,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Forest
9589,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Water,Forest
9590,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
9591,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
9592,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
9593,Forest,Built-up,Wetland,Water,Wetland,NULL,Grassland,Forest
9594,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Bareland
9595,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Forest
9596,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9597,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Water
9598,Forest,Built-up,Wetland,Water,Wetland,Grassland,Water,Forest
9599,Forest,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
9600,Forest,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Forest
9601,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
9602,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9603,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9604,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9605,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
9606,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
9607,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
9608,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9609,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
9610,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9611,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9612,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9613,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9614,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9615,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
9616,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9617,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9618,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9619,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
9620,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9621,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9622,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9623,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9624,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9625,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
9626,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9627,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9628,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9629,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9630,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9631,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
9632,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
9633,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9634,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9635,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9636,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9637,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
9638,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9639,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
9640,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9641,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
9642,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
9643,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9644,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9645,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
9646,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9647,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9648,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
9649,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
9650,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
9651,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
9652,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Forest
9653,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9654,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
9655,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9656,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9657,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
9658,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
9659,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
9660,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
9661,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
9662,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9663,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Water
9664,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
9665,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Forest
9666,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Grassland,Grassland
9667,Forest,Built-up,Built-up,Water,Non_Wetland,Grassland,NULL,Forest
9668,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9669,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
9670,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
9671,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9672,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9673,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9674,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9675,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9676,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9677,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
9678,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
9679,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
9680,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
9681,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
9682,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9683,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
9684,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9685,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9686,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9687,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9688,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9689,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9690,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9691,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9692,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9693,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9694,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9695,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9696,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9697,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
9698,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9699,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9700,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9701,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
9702,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9703,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9704,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
9705,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
9706,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
9707,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9708,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
9709,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
9710,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Forest
9711,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
9712,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9713,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9714,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9715,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9716,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9717,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9718,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
9719,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
9720,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
9721,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9722,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
9723,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9724,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
9725,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9726,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Water,Forest
9727,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9728,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
9729,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9730,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9731,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
9732,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9733,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
9734,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9735,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
9736,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
9737,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
9738,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9739,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9740,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9741,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9742,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9743,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
9744,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9745,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9746,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
9747,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9748,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9749,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
9750,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9751,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9752,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
9753,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9754,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
9755,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
9756,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
9757,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9758,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
9759,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
9760,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9761,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9762,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9763,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
9764,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
9765,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
9766,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9767,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
9768,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9769,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Bareland
