Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTS_M_R
6787,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
6788,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6789,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6790,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
6791,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6792,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
6793,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
6794,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6795,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
6796,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
6797,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
6798,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
6799,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
6800,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
6801,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
6802,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6803,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6804,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6805,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6806,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
6807,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6808,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6809,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6810,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6811,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6812,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6813,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6814,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6815,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6816,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6817,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6818,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
6819,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6820,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
6821,Bareland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
6822,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
6823,Bareland,NULL,Water,Water,Water,Wetland,Water,Grassland
6824,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
6825,Bareland,NULL,Water,Water,Water,Wetland,Water,Water
6826,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Water
6827,Bareland,NULL,Water,Water,Water,Bareland,Grassland,Forest
6828,Bareland,NULL,Water,Water,Water,Water,Wetland,Wetland
6829,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
6830,Bareland,NULL,Water,Water,Water,Water,Water,Water
6831,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6832,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6833,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6834,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6835,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6836,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6837,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6838,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6839,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6840,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6841,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6842,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6843,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6844,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6845,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6846,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6847,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6848,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
6849,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6850,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6851,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6852,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6853,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6854,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6855,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6856,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6857,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
6858,Bareland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6859,Bareland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6860,Bareland,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
6861,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
6862,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6863,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6864,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6865,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6866,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6867,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6868,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6869,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6870,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6871,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6872,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6873,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6874,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6875,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6876,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
6877,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
6878,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
6879,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
6880,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6881,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
6882,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
6883,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6884,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6885,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6886,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6887,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
6888,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
6889,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
6890,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
6891,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
6892,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6893,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6894,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6895,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
6896,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
6897,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
6898,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6899,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6900,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
6901,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
6902,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
6903,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
6904,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
6905,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
6906,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
6907,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
6908,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
6909,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
6910,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Water
6911,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6912,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
6913,Bareland,Wetland,Water,Water,Water,Wetland,Water,Wetland
6914,Bareland,Wetland,Water,Water,Water,Wetland,Water,Water
6915,Bareland,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
6916,Bareland,Wetland,Water,Water,Water,Bareland,Water,Grassland
6917,Bareland,Wetland,Water,Water,Water,Water,Wetland,Wetland
6918,Bareland,Wetland,Water,Water,Water,Water,Water,Grassland
6919,Bareland,Wetland,Water,Water,Water,Water,Water,Wetland
6920,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
6921,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,Water
6922,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6923,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6924,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6925,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
6926,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6927,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6928,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
6929,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6930,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland,Water,Bareland
6931,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
6932,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Water,Bareland
6933,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
6934,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6935,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6936,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6937,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6938,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6939,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6940,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
6941,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
6942,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6943,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6944,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6945,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6946,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6947,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6948,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
6949,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
6950,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Grassland
6951,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Wetland
6952,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Water
6953,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Grassland,Water
6954,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6955,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
6956,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
6957,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Bareland
6958,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
6959,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
6960,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Water
6961,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6962,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
6963,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
6964,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Wetland
6965,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Bareland
6966,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
6967,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Forest
6968,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6969,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Water
6970,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
6971,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
6972,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Bareland
6973,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
6974,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
6975,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
6976,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
6977,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
6978,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
6979,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
6980,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
6981,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
6982,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
6983,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Bareland
6984,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6985,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
6986,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
6987,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6988,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6989,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6990,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6991,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6992,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6993,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6994,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
6995,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
6996,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
6997,Bareland,Bareland,Water,NULL,Water,Wetland,Water,Grassland
6998,Bareland,Bareland,Water,Non_Water,Water,Grassland,Grassland,Grassland
6999,Bareland,Bareland,Water,Water,Water,Grassland,Water,Grassland
7000,Bareland,Bareland,Water,Water,Water,Wetland,Wetland,Grassland
7001,Bareland,Bareland,Water,Water,Water,Wetland,Wetland,Water
7002,Bareland,Bareland,Water,Water,Water,Wetland,Water,Grassland
7003,Bareland,Bareland,Water,Water,Water,Wetland,Water,Wetland
7004,Bareland,Bareland,Water,Water,Water,Wetland,Water,Bareland
7005,Bareland,Bareland,Water,Water,Water,Wetland,Water,Water
7006,Bareland,Bareland,Water,Water,Water,Bareland,Water,Grassland
7007,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
7008,Bareland,Bareland,Water,Water,Water,Water,Water,Water
7009,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7010,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7011,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7012,Bareland,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7013,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7014,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7015,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7016,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7017,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7018,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7019,Bareland,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7020,Bareland,Built-up,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
7021,Bareland,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
7022,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7023,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7024,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7025,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7026,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7027,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7028,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7029,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7030,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7031,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
7032,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7033,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7034,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7035,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
7036,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
7037,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7038,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7039,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7040,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7041,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7042,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7043,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7044,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7045,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7046,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
7047,Bareland,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7048,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7049,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
7050,Bareland,Built-up,Wetland,NULL,Wetland,Wetland,Water,Bareland
7051,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7052,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7053,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
7054,Bareland,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7055,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Bareland
7056,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
7057,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Wetland
7058,Bareland,Built-up,Wetland,Water,Wetland,Wetland,Water,Bareland
7059,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Wetland
7060,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
7061,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Wetland
7062,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
7063,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7064,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7065,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
7066,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7067,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7068,Bareland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7069,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7070,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7071,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7072,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7073,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7074,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7075,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
7076,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7077,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7078,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7079,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7080,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7081,Bareland,Built-up,Water,Water,Water,Wetland,Wetland,Grassland
7082,Bareland,Built-up,Water,Water,Water,Wetland,Water,Grassland
7083,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7084,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7085,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7086,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7087,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7088,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7089,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7090,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7091,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7092,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7093,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7094,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7095,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
