Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLC_M_R
2369,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2370,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,NULL
2371,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2372,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2373,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2374,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2375,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2376,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2377,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2378,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2379,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2380,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2381,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2382,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2383,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2384,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2385,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2386,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2387,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2388,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2389,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2390,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2391,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2392,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2393,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2394,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2395,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2396,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2397,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2398,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2399,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2400,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2401,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2402,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2403,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2404,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2405,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2406,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2407,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2408,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2409,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2410,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2411,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2412,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2413,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2414,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2415,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2416,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2417,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2418,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2419,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2420,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2421,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2422,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2423,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2424,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2425,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2426,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2427,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2428,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2429,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2430,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2431,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2432,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2433,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2434,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2435,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2436,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2437,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2438,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2439,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2440,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2441,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2442,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2443,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2444,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2445,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2446,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2447,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2448,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2449,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2450,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2451,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2453,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2454,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2455,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2456,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2457,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2458,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2459,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2460,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2461,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2462,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2463,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2464,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2465,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2466,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2467,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2468,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2469,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2470,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2471,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2472,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2473,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2474,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2475,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2476,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2477,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2478,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2479,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2480,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2481,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2482,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2483,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2484,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2485,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2486,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2487,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2488,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2489,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2490,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2491,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2492,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2493,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2494,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2495,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2496,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2497,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
