Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MUU_M_R
2611,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2612,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2613,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2614,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2615,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2616,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2617,Forest,Forest,Forest,Water,Non_Wetland,NULL
2618,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2619,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2620,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2621,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2622,Forest,Forest,Forest,Water,Non_Wetland,Water
2623,Forest,Forest,Forest,Water,Non_Wetland,Forest
