Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWT_M_R
18648,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Water
18649,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
18650,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
18651,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
18652,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
18653,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
18654,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
18655,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
18656,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
18657,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
18658,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
18659,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
18660,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
18661,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
18662,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18663,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
18664,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
18665,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
18666,Water,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
18667,Water,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
18668,Water,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
18669,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,NULL
18670,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
18671,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
18672,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
18673,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
18674,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
18675,Water,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
18676,Water,Water,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
18677,Water,Water,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
18678,Water,Water,NULL,Water,Non_Wetland,Grassland,NULL,Water
18679,Water,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
18680,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
18681,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
18682,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
18683,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Water
18684,Water,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
18685,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
18686,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
18687,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
18688,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Cropland
18689,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Wetland
18690,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
18691,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
18692,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
18693,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
18694,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
18695,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
18696,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
18697,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
18698,Water,Water,NULL,Water,Non_Wetland,Water,Water,NULL
18699,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
18700,Water,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
18701,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
18702,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
18703,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
18704,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
18705,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Grassland
18706,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Water
18707,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
18708,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,NULL
18709,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
18710,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Water
18711,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
18712,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Wetland
18713,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
18714,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Grassland
18715,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
18716,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
18717,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
18718,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
18719,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
18720,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
18721,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
18722,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
18723,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18724,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
18725,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
18726,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
18727,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
18728,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
18729,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
18730,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
18731,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
18732,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
18733,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
18734,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
18735,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
18736,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
18737,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
18738,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
18739,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
18740,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
18741,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
18742,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
18743,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18744,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
18745,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
18746,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
18747,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
18748,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
18749,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18750,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18751,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
18752,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18753,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18754,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
18755,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18756,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18757,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
18758,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
18759,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18760,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18761,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
18762,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
18763,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
18764,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
18765,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
18766,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Built-up
18767,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
18768,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
18769,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
18770,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
18771,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
18772,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
18773,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
18774,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18775,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
18776,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18777,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
18778,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
18779,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
18780,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
18781,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
18782,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
18783,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
18784,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
18785,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
18786,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
18787,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
18788,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18789,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
18790,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
18791,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
18792,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
18793,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,NULL,Water
18794,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
18795,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
18796,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
18797,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
18798,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
18799,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
18800,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
18801,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
18802,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
18803,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
18804,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
18805,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
18806,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
18807,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Built-up
18808,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
18809,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
18810,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
18811,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
18812,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
18813,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
18814,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
18815,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
18816,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
18817,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
18818,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
18819,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
18820,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
18821,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
18822,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
18823,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
18824,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
18825,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
18826,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
18827,Water,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
18828,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
18829,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
18830,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
18831,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
18832,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
18833,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
18834,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
18835,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
18836,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
18837,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
18838,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
18839,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
18840,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
18841,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18842,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
18843,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Water
18844,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18845,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18846,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
18847,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,NULL
18848,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
18849,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
18850,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
18851,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
18852,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
18853,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18854,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18855,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
18856,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
18857,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
18858,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18859,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18860,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
18861,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
18862,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18863,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
18864,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
18865,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Cropland
18866,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
18867,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
18868,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
18869,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
18870,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
18871,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
18872,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18873,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
18874,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
18875,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
18876,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
18877,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
18878,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
18879,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
18880,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,NULL
18881,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
18882,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
18883,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
18884,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
18885,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
18886,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
18887,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
18888,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
18889,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
18890,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
18891,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
18892,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
18893,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
18894,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
18895,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
18896,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
18897,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
18898,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
18899,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
18900,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
18901,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
18902,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
18903,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
18904,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18905,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
18906,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
18907,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
18908,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
18909,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
18910,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
18911,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
18912,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
18913,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
18914,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
18915,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
18916,Water,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
18917,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
18918,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
18919,Water,Water,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
18920,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
18921,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Built-up
18922,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
18923,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
18924,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
18925,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
18926,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
18927,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
18928,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
18929,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
18930,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18931,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
18932,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
18933,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
18934,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
18935,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
18936,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
18937,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
18938,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
18939,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
18940,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
18941,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
18942,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
18943,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
18944,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
18945,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
18946,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
18947,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
18948,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
18949,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
18950,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Wetland
18951,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
18952,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
18953,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
18954,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
18955,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
18956,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
18957,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
18958,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,NULL
18959,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
18960,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
18961,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
18962,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
18963,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
18964,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
18965,Water,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
18966,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
18967,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
18968,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Cropland
18969,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
18970,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
18971,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Built-up
