Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFD_M_R
3138,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3139,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3140,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3141,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3142,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3143,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
3144,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Water
3145,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3146,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3147,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3148,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3149,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3150,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3151,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3152,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3153,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Wetland
3154,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3155,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3156,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3157,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3158,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3159,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3160,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3161,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3162,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3163,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3164,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3165,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
3166,Bareland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
3167,Bareland,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
3168,Bareland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3169,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3170,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3171,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3172,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
3173,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3174,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
3175,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3176,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3177,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3178,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
3179,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3180,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
3181,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3182,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3183,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
3184,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3185,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
3186,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
3187,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
3188,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3189,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3190,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3191,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
3192,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3193,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Water
3194,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3195,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3196,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
3197,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3198,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3199,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
3200,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3201,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3202,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3203,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3204,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
3205,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
3206,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3207,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3208,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3209,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3210,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
3211,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3212,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
3213,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
3214,Bareland,NULL,Wetland,Water,NULL,Water,Water,Water
3215,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3216,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
3217,Bareland,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
3218,Bareland,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
3219,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3220,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3221,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
3222,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3223,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
3224,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
3225,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
3226,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3227,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3228,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
3229,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3230,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
3231,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
3232,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3233,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
3234,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3235,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3236,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
3237,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
3238,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3239,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3240,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
3241,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3242,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3243,Bareland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3244,Bareland,NULL,Water,NULL,Water,Wetland,Water,Wetland
3245,Bareland,NULL,Water,NULL,Water,Wetland,Water,Water
3246,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
3247,Bareland,NULL,Water,NULL,Water,Water,Wetland,Grassland
3248,Bareland,NULL,Water,NULL,Water,Water,Wetland,Wetland
3249,Bareland,NULL,Water,NULL,Water,Water,Water,Wetland
3250,Bareland,NULL,Water,Water,NULL,Water,Water,Water
3251,Bareland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
3252,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
3253,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
3254,Bareland,NULL,Water,Water,Water,Wetland,Water,Water
3255,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
3256,Bareland,NULL,Water,Water,Water,Water,Wetland,Grassland
3257,Bareland,NULL,Water,Water,Water,Water,Wetland,Wetland
3258,Bareland,NULL,Water,Water,Water,Water,Wetland,Water
3259,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
3260,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
3261,Bareland,NULL,Water,Water,Water,Water,Water,Water
3262,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3263,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3264,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3265,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3266,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
3267,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3268,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3269,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3270,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3271,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3272,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3273,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3274,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3275,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
3276,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3277,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3278,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3279,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3280,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3281,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3282,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3283,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3284,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3285,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3286,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3287,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3288,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
3289,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3290,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3291,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Water
3292,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3293,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3294,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
3295,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Water
3296,Bareland,Cropland,Wetland,NULL,Wetland,Water,Water,Water
3297,Bareland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3298,Bareland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3299,Bareland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
3300,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3301,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3302,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3303,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
3304,Bareland,Cropland,Water,NULL,Water,Wetland,Water,Wetland
3305,Bareland,Cropland,Water,Water,Water,Wetland,Water,Wetland
3306,Bareland,Cropland,Water,Water,Water,Water,Wetland,Wetland
3307,Bareland,Cropland,Water,Water,Water,Water,Water,Wetland
3308,Bareland,Cropland,Water,Water,Water,Water,Water,Water
3309,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3310,Bareland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3311,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3312,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3313,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3314,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3315,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3316,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
3317,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3318,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3319,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3320,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3321,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3322,Bareland,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3323,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3324,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3325,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3326,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3327,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3328,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
3329,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3330,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3331,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3332,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3333,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3334,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3335,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3336,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
3337,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3338,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3339,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3340,Bareland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
3341,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3342,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3343,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
3344,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3345,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3346,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
3347,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3348,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3349,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
3350,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
3351,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
3352,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
3353,Bareland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
3354,Bareland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
3355,Bareland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
3356,Bareland,Wetland,Water,Water,Water,Wetland,Water,Water
3357,Bareland,Wetland,Water,Water,Water,Water,Wetland,Wetland
3358,Bareland,Wetland,Water,Water,Water,Water,Water,Wetland
3359,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3360,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
3361,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
3362,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
3363,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3364,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3365,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3366,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3367,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3368,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3369,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
3370,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
3371,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
3372,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3373,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3374,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3375,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3376,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3377,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3378,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3379,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3380,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
3381,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3382,Bareland,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3383,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3384,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
3385,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3386,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3387,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3388,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3389,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3390,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3391,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3392,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3393,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3394,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3395,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3396,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
3397,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3398,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3399,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3400,Bareland,Water,Wetland,Water,NULL,Water,Water,Wetland
3401,Bareland,Water,Wetland,Water,NULL,Water,Water,Water
3402,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
3403,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
3404,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3405,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3406,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3407,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3408,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3409,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Water
3410,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3411,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3412,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
3413,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3414,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
3415,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
3416,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3417,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
3418,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
3419,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
3420,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3421,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
3422,Bareland,Water,Water,NULL,Water,Water,Wetland,Water
3423,Bareland,Water,Water,Water,NULL,Water,Water,Water
3424,Bareland,Water,Water,Water,Water,Wetland,Wetland,Water
3425,Bareland,Water,Water,Water,Water,Wetland,Water,Water
3426,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
3427,Bareland,Water,Water,Water,Water,Bareland,Water,Water
3428,Bareland,Water,Water,Water,Water,Water,Wetland,Wetland
3429,Bareland,Water,Water,Water,Water,Water,Wetland,Water
3430,Bareland,Water,Water,Water,Water,Water,Water,Wetland
3431,Bareland,Water,Water,Water,Water,Water,Water,Water
3432,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3433,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3434,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3435,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3436,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3437,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3438,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3439,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3440,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
3441,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
3442,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3443,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3444,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3445,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3446,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3447,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
3448,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
3449,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3450,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
3451,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3452,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3453,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3454,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3455,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3456,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3457,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3458,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3459,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3460,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3461,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3462,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Water
3463,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3464,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3465,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3466,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
3467,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3468,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Wetland
3469,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
3470,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3471,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
