Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDS_M_R
3478,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3479,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3480,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3481,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3482,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3483,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3484,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3485,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3486,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3487,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3488,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3489,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3490,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3491,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3492,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3493,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3494,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3495,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3496,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3497,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3498,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3499,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3500,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3501,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3502,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3503,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3504,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3505,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3506,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3507,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3508,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3509,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3510,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3511,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3512,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3513,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3514,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3515,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3516,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
3517,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3518,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3519,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3520,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3521,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3522,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3523,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3524,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3525,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3526,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3527,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3528,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3529,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3530,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3531,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3532,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3533,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3534,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3535,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3536,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3537,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3538,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3539,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3540,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3541,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3542,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3543,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
3544,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3545,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3546,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3547,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3548,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3549,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3550,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3551,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3552,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3553,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3554,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3555,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3556,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3557,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3558,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3559,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3560,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3561,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3562,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3563,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3564,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3565,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
3566,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3567,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
3568,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3569,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3570,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3571,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3572,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3573,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3574,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3575,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3576,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
3577,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3578,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
3579,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3580,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3581,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3582,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3583,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
3584,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
3585,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3586,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3587,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3588,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3589,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3590,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3591,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
3592,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3593,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3594,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3595,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3596,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3597,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3598,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3599,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3600,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3601,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3602,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3603,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3604,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3605,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3606,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3607,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3608,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3609,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3610,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3611,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3612,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3613,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3614,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3615,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3616,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3617,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3618,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
3619,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3620,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3621,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3622,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3623,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3624,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3625,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3626,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3627,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3628,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3629,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3630,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3631,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3632,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3633,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3634,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3635,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3636,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3637,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3638,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3639,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3640,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3641,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3642,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3643,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3644,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Wetland
3645,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3646,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3647,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
3648,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3649,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3650,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3651,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3652,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3653,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3654,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3655,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3656,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3657,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3658,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3659,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3660,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3661,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3662,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3663,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3664,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3665,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
3666,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3667,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3668,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3669,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3670,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3671,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3672,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3673,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3674,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3675,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
3676,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3677,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3678,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3679,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
3680,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
3681,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
3682,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
3683,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
3684,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3685,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3686,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3687,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3688,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3689,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3690,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3691,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3692,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3693,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3694,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3695,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3696,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3697,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3698,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
3699,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3700,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3701,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3702,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
3703,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
3704,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
3705,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3706,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3707,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3708,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3709,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
3710,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Cropland
3711,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
3712,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3713,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
3714,Forest,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Forest
3715,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3716,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3717,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3718,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3719,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
3720,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
3721,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3722,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
3723,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3724,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
3725,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3726,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3727,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3728,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3729,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3730,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3731,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3732,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3733,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
3734,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3735,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3736,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3737,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3738,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3739,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3740,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3741,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3742,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3743,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
3744,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
3745,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3746,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3747,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3748,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3749,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3750,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
3751,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3752,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3753,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
3754,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3755,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3756,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
3757,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3758,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
3759,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3760,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
3761,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
3762,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3763,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
3764,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3765,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
3766,Forest,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
3767,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3768,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3769,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3770,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3771,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
3772,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3773,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3774,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3775,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3776,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
3777,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3778,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
3779,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
3780,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
3781,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
3782,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3783,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
3784,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
3785,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3786,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
3787,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
3788,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3789,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
3790,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
3791,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3792,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
3793,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
3794,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Forest
3795,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3796,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3797,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3798,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3799,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3800,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3801,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3802,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3803,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
3804,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3805,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
