Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFL_M_R
16166,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
16167,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16168,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
16169,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
16170,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
16171,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
16172,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
16173,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
16174,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
16175,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16176,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16177,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
16178,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16179,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16180,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
16181,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
16182,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
16183,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
16184,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
16185,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
16186,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
16187,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
16188,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
16189,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
16190,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
16191,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
16192,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
16193,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16194,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
16195,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
16196,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16197,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16198,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
16199,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
16200,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
16201,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
16202,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
16203,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
16204,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
16205,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
16206,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
16207,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
16208,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
16209,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
16210,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
16211,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
16212,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
16213,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
16214,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
16215,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
16216,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
16217,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
16218,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16219,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16220,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16221,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16222,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
16223,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
16224,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
16225,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
16226,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
16227,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
16228,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
16229,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
16230,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
16231,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
16232,Forest,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
16233,Forest,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
16234,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Grassland
16235,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
16236,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
16237,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
16238,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
16239,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
16240,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
16241,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
16242,Forest,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
16243,Forest,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Grassland
16244,Forest,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Forest
16245,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Grassland
16246,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
16247,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
16248,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
16249,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
16250,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
16251,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
16252,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
16253,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
16254,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
16255,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
16256,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
16257,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
16258,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
16259,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
16260,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
16261,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
16262,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
16263,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
16264,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
16265,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
16266,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
16267,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
16268,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
16269,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
16270,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
16271,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
16272,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
16273,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
16274,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
16275,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
16276,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
16277,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
16278,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
16279,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
16280,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
16281,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
16282,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
16283,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
16284,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
16285,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
16286,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
16287,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
16288,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
16289,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
16290,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
16291,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
16292,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
16293,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
16294,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
16295,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
16296,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
16297,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
16298,Forest,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
16299,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
16300,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
16301,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
16302,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
16303,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
16304,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
16305,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
16306,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
16307,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
16308,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
16309,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
16310,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
16311,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
16312,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
16313,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
16314,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
16315,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
16316,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
16317,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
16318,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
16319,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
16320,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
16321,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
16322,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
16323,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
16324,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16325,Forest,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
16326,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
16327,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
16328,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
16329,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
16330,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
16331,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
16332,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
16333,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
16334,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
16335,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
16336,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
16337,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
16338,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Water
16339,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
16340,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
16341,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
16342,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
16343,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
16344,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
16345,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
16346,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
16347,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
16348,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
16349,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
16350,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
16351,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
16352,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
16353,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
16354,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
16355,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
16356,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
16357,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
16358,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16359,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
16360,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
16361,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
16362,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
16363,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
16364,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
16365,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
16366,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16367,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
16368,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
16369,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
16370,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
16371,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
16372,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
16373,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
16374,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
16375,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
16376,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
16377,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
16378,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
16379,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
16380,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Water
16381,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
16382,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
16383,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
16384,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
16385,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
16386,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16387,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
16388,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
16389,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
16390,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
16391,Forest,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
16392,Forest,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Forest
16393,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
16394,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
16395,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
16396,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
16397,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
16398,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
16399,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
16400,Forest,Water,Water,NULL,Water,NULL,NULL,Water
16401,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
16402,Forest,Water,Water,NULL,Water,NULL,Shrubland,Grassland
16403,Forest,Water,Water,NULL,Water,NULL,Shrubland,Water
16404,Forest,Water,Water,NULL,Water,NULL,Shrubland,Forest
16405,Forest,Water,Water,NULL,Water,NULL,Grassland,Grassland
16406,Forest,Water,Water,NULL,Water,NULL,Grassland,Water
16407,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
16408,Forest,Water,Water,NULL,Water,NULL,Water,Water
16409,Forest,Water,Water,NULL,Water,NULL,Water,Forest
16410,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
16411,Forest,Water,Water,NULL,Water,Shrubland,NULL,Grassland
16412,Forest,Water,Water,NULL,Water,Shrubland,NULL,Wetland
16413,Forest,Water,Water,NULL,Water,Shrubland,NULL,Water
16414,Forest,Water,Water,NULL,Water,Shrubland,NULL,Forest
16415,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
16416,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
16417,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
16418,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
16419,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
16420,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
16421,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Water
16422,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Forest
16423,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Wetland
16424,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Forest
16425,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
16426,Forest,Water,Water,NULL,Water,Shrubland,Water,Wetland
16427,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
16428,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
16429,Forest,Water,Water,NULL,Water,Shrubland,Forest,Grassland
16430,Forest,Water,Water,NULL,Water,Shrubland,Forest,Wetland
16431,Forest,Water,Water,NULL,Water,Shrubland,Forest,Water
16432,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
16433,Forest,Water,Water,NULL,Water,Grassland,NULL,Grassland
16434,Forest,Water,Water,NULL,Water,Grassland,NULL,Forest
16435,Forest,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
16436,Forest,Water,Water,NULL,Water,Grassland,Shrubland,Water
16437,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
16438,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
16439,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
16440,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
16441,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
16442,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
16443,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
16444,Forest,Water,Water,NULL,Water,Wetland,Water,Water
16445,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
16446,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
16447,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
16448,Forest,Water,Water,NULL,Water,Bareland,NULL,Grassland
16449,Forest,Water,Water,NULL,Water,Bareland,NULL,Water
16450,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
16451,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
16452,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Wetland
16453,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
16454,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
16455,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
16456,Forest,Water,Water,NULL,Water,Bareland,Grassland,Wetland
16457,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
16458,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
16459,Forest,Water,Water,NULL,Water,Bareland,Water,Water
16460,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
16461,Forest,Water,Water,NULL,Water,Bareland,Forest,NULL
16462,Forest,Water,Water,NULL,Water,Bareland,Forest,Wetland
16463,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
16464,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
16465,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
16466,Forest,Water,Water,NULL,Water,Water,NULL,Water
16467,Forest,Water,Water,NULL,Water,Water,NULL,Forest
16468,Forest,Water,Water,NULL,Water,Water,Shrubland,Grassland
16469,Forest,Water,Water,NULL,Water,Water,Shrubland,Bareland
16470,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
16471,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
16472,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
16473,Forest,Water,Water,NULL,Water,Water,Water,Wetland
16474,Forest,Water,Water,NULL,Water,Water,Water,Water
16475,Forest,Water,Water,NULL,Water,Water,Water,Forest
16476,Forest,Water,Water,NULL,Water,Water,Forest,Water
16477,Forest,Water,Water,NULL,Water,Water,Forest,Forest
16478,Forest,Water,Water,NULL,Water,Forest,NULL,Water
16479,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
16480,Forest,Water,Water,NULL,Water,Forest,Shrubland,Wetland
16481,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
16482,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
16483,Forest,Water,Water,NULL,Water,Forest,Water,Water
16484,Forest,Water,Water,NULL,Water,Forest,Water,Forest
16485,Forest,Water,Water,NULL,Water,Forest,Forest,Water
16486,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
16487,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
16488,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
16489,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
16490,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
16491,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Water
16492,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
16493,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
16494,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Water
16495,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Wetland
16496,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
16497,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
16498,Forest,Water,Water,Non_Water,Water,Bareland,Water,NULL
16499,Forest,Water,Water,Non_Water,Water,Bareland,Water,Wetland
16500,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
16501,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
16502,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
16503,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
16504,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
16505,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
