Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUS_M_R
6823,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
6824,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6825,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6826,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
6827,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6828,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6829,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6830,Water,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6831,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
6832,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6833,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6834,Water,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6835,Water,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6836,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6837,Water,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6838,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
6839,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
6840,Water,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
6841,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
6842,Water,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
6843,Water,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
6844,Water,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
6845,Water,Cropland,Wetland,Water,Wetland,Water,Water,Forest
6846,Water,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
6847,Water,Cropland,Water,Non_Water,Water,Water,Water,Wetland
6848,Water,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
6849,Water,Cropland,Water,Water,Water,Wetland,Water,Wetland
6850,Water,Cropland,Water,Water,Water,Wetland,Water,Water
6851,Water,Cropland,Water,Water,Water,Water,Wetland,Grassland
6852,Water,Cropland,Water,Water,Water,Water,Wetland,Wetland
6853,Water,Cropland,Water,Water,Water,Water,Water,Grassland
6854,Water,Cropland,Water,Water,Water,Water,Water,Wetland
6855,Water,Cropland,Water,Water,Water,Water,Water,Water
6856,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6857,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
6858,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6859,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
6860,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6861,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
6862,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6863,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6864,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6865,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6866,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6867,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6868,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6869,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6870,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
6871,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
6872,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
6873,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
6874,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6875,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
6876,Water,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Wetland
6877,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6878,Water,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6879,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
6880,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
6881,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
6882,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6883,Water,Wetland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
6884,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
6885,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
6886,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
6887,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
6888,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Wetland
6889,Water,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
6890,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
6891,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
6892,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6893,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6894,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6895,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6896,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
6897,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6898,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
6899,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
6900,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
6901,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
6902,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
6903,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
6904,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
6905,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
6906,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
6907,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
6908,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
6909,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
6910,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
6911,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
6912,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
6913,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
6914,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
6915,Water,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
6916,Water,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
6917,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
6918,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
6919,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
6920,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
6921,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
6922,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
6923,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
6924,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
6925,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
6926,Water,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Grassland
6927,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
6928,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
6929,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
6930,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
6931,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
6932,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
6933,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
6934,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
6935,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6936,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6937,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6938,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6939,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6940,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6941,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6942,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6943,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6944,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6945,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
6946,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6947,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6948,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
6949,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
6950,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
6951,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
6952,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6953,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
6954,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6955,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6956,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6957,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
6958,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
6959,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
6960,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6961,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6962,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6963,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6964,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
6965,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
6966,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6967,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
6968,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6969,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
6970,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
6971,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6972,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6973,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6974,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
6975,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6976,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6977,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
6978,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
6979,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
6980,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6981,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
6982,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6983,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
6984,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
6985,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
6986,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6987,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
6988,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
6989,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
6990,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
6991,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
6992,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6993,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
6994,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
6995,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
6996,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
6997,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
6998,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
6999,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7000,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7001,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7002,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
7003,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
7004,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
7005,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
7006,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7007,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
7008,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
7009,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
7010,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
7011,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7012,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
7013,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
7014,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
7015,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7016,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7017,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
7018,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Forest
7019,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7020,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7021,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7022,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7023,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7024,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7025,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
7026,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
7027,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7028,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
7029,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7030,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7031,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
7032,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
7033,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
7034,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7035,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7036,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7037,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7038,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
7039,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7040,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7041,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
7042,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
7043,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
7044,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
7045,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
7046,Water,Wetland,Grassland,Water,Non_Wetland,Water,Bareland,Forest
7047,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
7048,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
7049,Water,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7050,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7051,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
7052,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7053,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
7054,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
7055,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
7056,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7057,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Water
7058,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7059,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7060,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7061,Water,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
7062,Water,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7063,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
7064,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
7065,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7066,Water,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
7067,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7068,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7069,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Water
7070,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7071,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7072,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7073,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
7074,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7075,Water,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
7076,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
7077,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
7078,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
7079,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
7080,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7081,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
7082,Water,Wetland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7083,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7084,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7085,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
7086,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
7087,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
7088,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Grassland
7089,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
7090,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7091,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
7092,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Water
7093,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
7094,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
7095,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7096,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
7097,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
7098,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Grassland
7099,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
7100,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
7101,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
7102,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
7103,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
7104,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
7105,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
7106,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7107,Water,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
7108,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
7109,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7110,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7111,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7112,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7113,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
7114,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
7115,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7116,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7117,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7118,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7119,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
7120,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
7121,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
7122,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7123,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7124,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7125,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
7126,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7127,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7128,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7129,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7130,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7131,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7132,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7133,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
7134,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
7135,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7136,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
7137,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
7138,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
7139,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
7140,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
7141,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
7142,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7143,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
7144,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7145,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
7146,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
7147,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7148,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
