Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMB_M_R
12435,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
12436,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
12437,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
12438,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
12439,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
12440,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
12441,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
12442,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
12443,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
12444,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
12445,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
12446,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
12447,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
12448,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
12449,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
12450,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
12451,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
12452,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12453,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
12454,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
12455,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
12456,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
12457,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
12458,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,NULL
12459,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
12460,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
12461,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
12462,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
12463,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
12464,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
12465,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
12466,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
12467,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
12468,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
12469,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
12470,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
12471,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,NULL
12472,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
12473,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
12474,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
12475,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
12476,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
12477,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
12478,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
12479,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
12480,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
12481,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
12482,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
12483,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
12484,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
12485,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
12486,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
12487,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
12488,Water,Water,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
12489,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
12490,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Cropland
12491,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
12492,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Forest
12493,Water,Water,Wetland,Non_Water,Wetland,Cropland,Forest,Forest
12494,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
12495,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
12496,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
12497,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12498,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
12499,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
12500,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
12501,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
12502,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,NULL
12503,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12504,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12505,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
12506,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
12507,Water,Water,Wetland,Non_Water,Wetland,Built-up,Built-up,Water
12508,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Forest
12509,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,NULL
12510,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
12511,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
12512,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
12513,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
12514,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
12515,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
12516,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
12517,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
12518,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
12519,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,NULL
12520,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
12521,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
12522,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
12523,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
12524,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
12525,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
12526,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
12527,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
12528,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
12529,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
12530,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
12531,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
12532,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
12533,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
12534,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
12535,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12536,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
12537,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
12538,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
12539,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
12540,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
12541,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
12542,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12543,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
12544,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
12545,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
12546,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
12547,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
12548,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
12549,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
12550,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Cropland
12551,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Bareland
12552,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
12553,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
12554,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
12555,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
12556,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
12557,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
12558,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
12559,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
12560,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
12561,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
12562,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
12563,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
12564,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
12565,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Bareland
12566,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
12567,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
12568,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Water
12569,Water,Water,Wetland,Water,Wetland,Shrubland,Bareland,Water
12570,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
12571,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Cropland
12572,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
12573,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
12574,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
12575,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
12576,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Cropland
12577,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
12578,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
12579,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
12580,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Cropland
12581,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
12582,Water,Water,Wetland,Water,Wetland,Grassland,Water,NULL
12583,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
12584,Water,Water,Wetland,Water,Wetland,Grassland,Water,Cropland
12585,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
12586,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Water
12587,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Grassland
12588,Water,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
12589,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
12590,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
12591,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
12592,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
12593,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
12594,Water,Water,Wetland,Water,Wetland,Built-up,Grassland,Water
12595,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
12596,Water,Water,Wetland,Water,Wetland,Water,NULL,Cropland
12597,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
12598,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
12599,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
12600,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
12601,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
12602,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
12603,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
12604,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
12605,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
12606,Water,Water,Wetland,Water,Wetland,Water,Water,Water
12607,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
12608,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
12609,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
12610,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
12611,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
12612,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
12613,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
12614,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
12615,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
12616,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
12617,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
12618,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
12619,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12620,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
12621,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Water
12622,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
12623,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
12624,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
12625,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
12626,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
12627,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
12628,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
12629,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
12630,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
12631,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
12632,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12633,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
12634,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
12635,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
12636,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
12637,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
12638,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
12639,Water,Water,Bareland,Water,Non_Wetland,NULL,Forest,Water
12640,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
12641,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
12642,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
12643,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
12644,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
12645,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
12646,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12647,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
12648,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
12649,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
12650,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
12651,Water,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
12652,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12653,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Water
12654,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Water
12655,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
12656,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12657,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
12658,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
12659,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
12660,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
12661,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
12662,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
12663,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
12664,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
12665,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
12666,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
12667,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
12668,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
12669,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
12670,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Cropland
12671,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Water
12672,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Water
12673,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
12674,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
12675,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
12676,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Bareland
12677,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
12678,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
12679,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
12680,Water,Water,Water,NULL,Water,NULL,Water,Grassland
12681,Water,Water,Water,NULL,Water,NULL,Water,Cropland
12682,Water,Water,Water,NULL,Water,NULL,Water,Water
12683,Water,Water,Water,NULL,Water,NULL,Water,Forest
12684,Water,Water,Water,NULL,Water,NULL,Forest,Grassland
12685,Water,Water,Water,NULL,Water,NULL,Forest,Water
12686,Water,Water,Water,NULL,Water,NULL,Forest,Forest
12687,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
12688,Water,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
12689,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
12690,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
12691,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
12692,Water,Water,Water,NULL,Water,Shrubland,Grassland,Water
12693,Water,Water,Water,NULL,Water,Shrubland,Built-up,Grassland
12694,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
12695,Water,Water,Water,NULL,Water,Shrubland,Water,Water
12696,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
12697,Water,Water,Water,NULL,Water,Shrubland,Forest,Water
12698,Water,Water,Water,NULL,Water,Shrubland,Forest,Forest
12699,Water,Water,Water,NULL,Water,Grassland,NULL,Bareland
12700,Water,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
12701,Water,Water,Water,NULL,Water,Grassland,Shrubland,Bareland
12702,Water,Water,Water,NULL,Water,Wetland,Water,Water
12703,Water,Water,Water,NULL,Water,Bareland,NULL,Grassland
12704,Water,Water,Water,NULL,Water,Bareland,NULL,Water
12705,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
12706,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
12707,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
12708,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
12709,Water,Water,Water,NULL,Water,Bareland,Water,Water
12710,Water,Water,Water,NULL,Water,Bareland,Water,Forest
12711,Water,Water,Water,NULL,Water,Bareland,Forest,Grassland
12712,Water,Water,Water,NULL,Water,Built-up,Built-up,Bareland
12713,Water,Water,Water,NULL,Water,Water,NULL,NULL
12714,Water,Water,Water,NULL,Water,Water,NULL,Grassland
12715,Water,Water,Water,NULL,Water,Water,NULL,Water
12716,Water,Water,Water,NULL,Water,Water,NULL,Forest
12717,Water,Water,Water,NULL,Water,Water,Shrubland,NULL
12718,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
12719,Water,Water,Water,NULL,Water,Water,Shrubland,Wetland
12720,Water,Water,Water,NULL,Water,Water,Shrubland,Bareland
12721,Water,Water,Water,NULL,Water,Water,Shrubland,Water
12722,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
12723,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
12724,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
12725,Water,Water,Water,NULL,Water,Water,Grassland,Water
12726,Water,Water,Water,NULL,Water,Water,Grassland,Forest
12727,Water,Water,Water,NULL,Water,Water,Wetland,Bareland
12728,Water,Water,Water,NULL,Water,Water,Wetland,Forest
12729,Water,Water,Water,NULL,Water,Water,Built-up,Bareland
12730,Water,Water,Water,NULL,Water,Water,Built-up,Water
12731,Water,Water,Water,NULL,Water,Water,Water,NULL
12732,Water,Water,Water,NULL,Water,Water,Water,Grassland
12733,Water,Water,Water,NULL,Water,Water,Water,Cropland
12734,Water,Water,Water,NULL,Water,Water,Water,Wetland
12735,Water,Water,Water,NULL,Water,Water,Water,Bareland
12736,Water,Water,Water,NULL,Water,Water,Water,Water
12737,Water,Water,Water,NULL,Water,Water,Water,Forest
12738,Water,Water,Water,NULL,Water,Water,Forest,Grassland
12739,Water,Water,Water,NULL,Water,Water,Forest,Bareland
12740,Water,Water,Water,NULL,Water,Water,Forest,Water
12741,Water,Water,Water,NULL,Water,Water,Forest,Forest
12742,Water,Water,Water,NULL,Water,Forest,NULL,Water
12743,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
12744,Water,Water,Water,NULL,Water,Forest,Water,Water
12745,Water,Water,Water,NULL,Water,Forest,Water,Forest
12746,Water,Water,Water,NULL,Water,Forest,Forest,Water
12747,Water,Water,Water,NULL,Water,Forest,Forest,Forest
12748,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
12749,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
12750,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Water
12751,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Forest
12752,Water,Water,Water,Non_Water,Water,NULL,Grassland,Water
12753,Water,Water,Water,Non_Water,Water,NULL,Grassland,Forest
12754,Water,Water,Water,Non_Water,Water,NULL,Water,NULL
12755,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
12756,Water,Water,Water,Non_Water,Water,NULL,Water,Cropland
12757,Water,Water,Water,Non_Water,Water,NULL,Water,Bareland
12758,Water,Water,Water,Non_Water,Water,NULL,Water,Water
12759,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
12760,Water,Water,Water,Non_Water,Water,NULL,Forest,Grassland
12761,Water,Water,Water,Non_Water,Water,NULL,Forest,Water
12762,Water,Water,Water,Non_Water,Water,NULL,Forest,Forest
12763,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Grassland
12764,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Water
12765,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
12766,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,NULL
12767,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
12768,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
12769,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
12770,Water,Water,Water,Non_Water,Water,Shrubland,Grassland,NULL
