Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MCM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MCM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MCM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MCM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MCM_M_R
4897,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
4898,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
4899,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
4900,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4901,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
4902,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4903,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
4904,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4905,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4906,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4907,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
4908,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
4909,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
4910,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Water
4911,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
4912,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
4913,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
4914,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
4915,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Forest
4916,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
4917,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
4918,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
4919,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4920,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
4921,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Grassland
4922,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
4923,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4924,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Water
4925,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
4926,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
4927,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
4928,Water,Water,Built-up,Water,Non_Wetland,Built-up,Bareland,Water
4929,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Bareland
4930,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
4931,Water,Water,Built-up,Water,Non_Wetland,Built-up,Water,Water
4932,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
4933,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
4934,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
4935,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
4936,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
4937,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
4938,Water,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
4939,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
4940,Water,Water,Water,NULL,Water,NULL,Grassland,Water
4941,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
4942,Water,Water,Water,NULL,Water,NULL,Wetland,Grassland
4943,Water,Water,Water,NULL,Water,NULL,Wetland,Water
4944,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
4945,Water,Water,Water,NULL,Water,NULL,Water,Grassland
4946,Water,Water,Water,NULL,Water,NULL,Water,Water
4947,Water,Water,Water,NULL,Water,NULL,Water,Forest
4948,Water,Water,Water,NULL,Water,NULL,Forest,Water
4949,Water,Water,Water,NULL,Water,NULL,Forest,Forest
4950,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
4951,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
4952,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
4953,Water,Water,Water,NULL,Water,Grassland,Wetland,Grassland
4954,Water,Water,Water,NULL,Water,Grassland,Wetland,Water
4955,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
4956,Water,Water,Water,NULL,Water,Grassland,Bareland,Grassland
4957,Water,Water,Water,NULL,Water,Grassland,Bareland,Water
4958,Water,Water,Water,NULL,Water,Grassland,Bareland,Forest
4959,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
4960,Water,Water,Water,NULL,Water,Grassland,Water,Bareland
4961,Water,Water,Water,NULL,Water,Grassland,Water,Water
4962,Water,Water,Water,NULL,Water,Grassland,Water,Forest
4963,Water,Water,Water,NULL,Water,Grassland,Forest,Grassland
4964,Water,Water,Water,NULL,Water,Grassland,Forest,Water
4965,Water,Water,Water,NULL,Water,Grassland,Forest,Forest
4966,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
4967,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
4968,Water,Water,Water,NULL,Water,Wetland,Water,Forest
4969,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
4970,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
4971,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
4972,Water,Water,Water,NULL,Water,Bareland,Wetland,Grassland
4973,Water,Water,Water,NULL,Water,Bareland,Bareland,Grassland
4974,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
4975,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
4976,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
4977,Water,Water,Water,NULL,Water,Bareland,Water,Water
4978,Water,Water,Water,NULL,Water,Bareland,Water,Forest
4979,Water,Water,Water,NULL,Water,Built-up,Bareland,Grassland
4980,Water,Water,Water,NULL,Water,Built-up,Bareland,Water
4981,Water,Water,Water,NULL,Water,Built-up,Built-up,Bareland
4982,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
4983,Water,Water,Water,NULL,Water,Built-up,Built-up,Forest
4984,Water,Water,Water,NULL,Water,Built-up,Water,Water
4985,Water,Water,Water,NULL,Water,Built-up,Water,Forest
4986,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
4987,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
4988,Water,Water,Water,NULL,Water,Water,Grassland,Water
4989,Water,Water,Water,NULL,Water,Water,Grassland,Forest
4990,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
4991,Water,Water,Water,NULL,Water,Water,Wetland,Water
4992,Water,Water,Water,NULL,Water,Water,Wetland,Forest
4993,Water,Water,Water,NULL,Water,Water,Bareland,Grassland
4994,Water,Water,Water,NULL,Water,Water,Bareland,Bareland
4995,Water,Water,Water,NULL,Water,Water,Bareland,Water
4996,Water,Water,Water,NULL,Water,Water,Bareland,Forest
4997,Water,Water,Water,NULL,Water,Water,Water,Grassland
4998,Water,Water,Water,NULL,Water,Water,Water,Bareland
4999,Water,Water,Water,NULL,Water,Water,Water,Water
5000,Water,Water,Water,NULL,Water,Water,Water,Forest
5001,Water,Water,Water,NULL,Water,Water,Forest,Grassland
5002,Water,Water,Water,NULL,Water,Water,Forest,Bareland
5003,Water,Water,Water,NULL,Water,Water,Forest,Water
5004,Water,Water,Water,NULL,Water,Water,Forest,Forest
5005,Water,Water,Water,NULL,Water,Forest,Grassland,Water
5006,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
5007,Water,Water,Water,NULL,Water,Forest,Wetland,Water
5008,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
5009,Water,Water,Water,NULL,Water,Forest,Water,Grassland
5010,Water,Water,Water,NULL,Water,Forest,Water,Water
5011,Water,Water,Water,NULL,Water,Forest,Water,Forest
5012,Water,Water,Water,NULL,Water,Forest,Forest,Forest
5013,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
5014,Water,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5015,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
5016,Water,Water,Water,Non_Water,Water,NULL,Water,Water
5017,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
5018,Water,Water,Water,Non_Water,Water,NULL,Forest,Water
5019,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Water
5020,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
5021,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
5022,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Water
5023,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
5024,Water,Water,Water,Non_Water,Water,Grassland,Bareland,Bareland
5025,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
5026,Water,Water,Water,Non_Water,Water,Grassland,Water,Bareland
5027,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
5028,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
5029,Water,Water,Water,Non_Water,Water,Grassland,Forest,Grassland
5030,Water,Water,Water,Non_Water,Water,Grassland,Forest,Forest
5031,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
5032,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
5033,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
5034,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
5035,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
5036,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
5037,Water,Water,Water,Non_Water,Water,Bareland,Water,Bareland
5038,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
5039,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
5040,Water,Water,Water,Non_Water,Water,Built-up,Water,Water
5041,Water,Water,Water,Non_Water,Water,Built-up,Water,Forest
5042,Water,Water,Water,Non_Water,Water,Water,Grassland,Grassland
5043,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
5044,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
5045,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
5046,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
5047,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
5048,Water,Water,Water,Non_Water,Water,Water,Bareland,Grassland
5049,Water,Water,Water,Non_Water,Water,Water,Bareland,Bareland
5050,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
5051,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
5052,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
5053,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
5054,Water,Water,Water,Non_Water,Water,Water,Water,Water
5055,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5056,Water,Water,Water,Non_Water,Water,Water,Forest,Grassland
5057,Water,Water,Water,Non_Water,Water,Water,Forest,Bareland
5058,Water,Water,Water,Non_Water,Water,Water,Forest,Water
5059,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
5060,Water,Water,Water,Non_Water,Water,Forest,Water,Water
5061,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5062,Water,Water,Water,Water,Water,NULL,Grassland,Water
5063,Water,Water,Water,Water,Water,NULL,Grassland,Forest
5064,Water,Water,Water,Water,Water,NULL,Wetland,Grassland
5065,Water,Water,Water,Water,Water,NULL,Wetland,Water
5066,Water,Water,Water,Water,Water,NULL,Wetland,Forest
5067,Water,Water,Water,Water,Water,NULL,Water,Grassland
5068,Water,Water,Water,Water,Water,NULL,Water,Wetland
5069,Water,Water,Water,Water,Water,NULL,Water,Water
5070,Water,Water,Water,Water,Water,NULL,Water,Forest
5071,Water,Water,Water,Water,Water,NULL,Forest,Water
5072,Water,Water,Water,Water,Water,NULL,Forest,Forest
5073,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
5074,Water,Water,Water,Water,Water,Grassland,Grassland,Water
5075,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
5076,Water,Water,Water,Water,Water,Grassland,Wetland,Grassland
5077,Water,Water,Water,Water,Water,Grassland,Wetland,Water
5078,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
5079,Water,Water,Water,Water,Water,Grassland,Bareland,Grassland
5080,Water,Water,Water,Water,Water,Grassland,Bareland,Water
5081,Water,Water,Water,Water,Water,Grassland,Bareland,Forest
5082,Water,Water,Water,Water,Water,Grassland,Water,Grassland
5083,Water,Water,Water,Water,Water,Grassland,Water,Bareland
5084,Water,Water,Water,Water,Water,Grassland,Water,Water
5085,Water,Water,Water,Water,Water,Grassland,Water,Forest
5086,Water,Water,Water,Water,Water,Grassland,Forest,Grassland
5087,Water,Water,Water,Water,Water,Grassland,Forest,Water
5088,Water,Water,Water,Water,Water,Grassland,Forest,Forest
5089,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
5090,Water,Water,Water,Water,Water,Wetland,Wetland,Water
5091,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
5092,Water,Water,Water,Water,Water,Wetland,Water,Grassland
5093,Water,Water,Water,Water,Water,Wetland,Water,Water
5094,Water,Water,Water,Water,Water,Wetland,Water,Forest
5095,Water,Water,Water,Water,Water,Wetland,Forest,Forest
5096,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
5097,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
5098,Water,Water,Water,Water,Water,Bareland,Wetland,Bareland
5099,Water,Water,Water,Water,Water,Bareland,Wetland,Water
5100,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
5101,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
5102,Water,Water,Water,Water,Water,Bareland,Bareland,Water
5103,Water,Water,Water,Water,Water,Bareland,Built-up,Water
5104,Water,Water,Water,Water,Water,Bareland,Water,Grassland
5105,Water,Water,Water,Water,Water,Bareland,Water,Bareland
5106,Water,Water,Water,Water,Water,Bareland,Water,Water
5107,Water,Water,Water,Water,Water,Bareland,Water,Forest
5108,Water,Water,Water,Water,Water,Bareland,Forest,Water
5109,Water,Water,Water,Water,Water,Built-up,Bareland,Water
5110,Water,Water,Water,Water,Water,Built-up,Built-up,Water
5111,Water,Water,Water,Water,Water,Built-up,Water,Grassland
5112,Water,Water,Water,Water,Water,Built-up,Water,Bareland
5113,Water,Water,Water,Water,Water,Built-up,Water,Water
5114,Water,Water,Water,Water,Water,Built-up,Water,Forest
5115,Water,Water,Water,Water,Water,Water,Grassland,Grassland
5116,Water,Water,Water,Water,Water,Water,Grassland,Bareland
5117,Water,Water,Water,Water,Water,Water,Grassland,Water
5118,Water,Water,Water,Water,Water,Water,Grassland,Forest
5119,Water,Water,Water,Water,Water,Water,Wetland,Grassland
5120,Water,Water,Water,Water,Water,Water,Wetland,Bareland
5121,Water,Water,Water,Water,Water,Water,Wetland,Water
5122,Water,Water,Water,Water,Water,Water,Wetland,Forest
5123,Water,Water,Water,Water,Water,Water,Bareland,Grassland
5124,Water,Water,Water,Water,Water,Water,Bareland,Bareland
5125,Water,Water,Water,Water,Water,Water,Bareland,Water
5126,Water,Water,Water,Water,Water,Water,Bareland,Forest
5127,Water,Water,Water,Water,Water,Water,Water,Grassland
5128,Water,Water,Water,Water,Water,Water,Water,Wetland
5129,Water,Water,Water,Water,Water,Water,Water,Bareland
5130,Water,Water,Water,Water,Water,Water,Water,Water
5131,Water,Water,Water,Water,Water,Water,Water,Forest
5132,Water,Water,Water,Water,Water,Water,Forest,Grassland
5133,Water,Water,Water,Water,Water,Water,Forest,Bareland
5134,Water,Water,Water,Water,Water,Water,Forest,Water
5135,Water,Water,Water,Water,Water,Water,Forest,Forest
5136,Water,Water,Water,Water,Water,Forest,Grassland,Water
5137,Water,Water,Water,Water,Water,Forest,Grassland,Forest
5138,Water,Water,Water,Water,Water,Forest,Wetland,Water
5139,Water,Water,Water,Water,Water,Forest,Water,Grassland
5140,Water,Water,Water,Water,Water,Forest,Water,Water
5141,Water,Water,Water,Water,Water,Forest,Water,Forest
5142,Water,Water,Water,Water,Water,Forest,Forest,Water
5143,Water,Water,Water,Water,Water,Forest,Forest,Forest
5144,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5145,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5146,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5147,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5148,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5149,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5150,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5151,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5152,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5153,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5154,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5155,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5156,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5157,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5158,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5159,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5160,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5161,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5162,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5163,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5164,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5165,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
5166,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5167,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5168,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5169,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
5170,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
5171,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5172,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5173,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
5174,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5175,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5176,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5177,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
5178,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5179,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5180,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5181,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5182,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5183,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5184,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
5185,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
5186,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5187,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5188,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5189,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5190,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5191,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5192,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5193,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5194,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5195,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5196,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5197,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5198,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5199,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5200,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5201,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5202,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5203,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5204,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5205,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
5206,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5207,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5208,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
5209,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5210,Water,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
5211,Water,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Water
5212,Water,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
5213,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,Grassland
5214,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,Water
5215,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,Forest
5216,Water,Water,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
5217,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5218,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
5219,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5220,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5221,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5222,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5223,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5224,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5225,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5226,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5227,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5228,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5229,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
5230,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
5231,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5232,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5233,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5234,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5235,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5236,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5237,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
5238,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5239,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5240,Water,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
