Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQJ_M_R
6406,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6407,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
6408,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6409,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6410,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6411,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6412,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6413,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6414,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
6415,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
6416,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6417,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6418,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6419,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
6420,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6421,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
6422,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
6423,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
6424,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
6425,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6426,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6427,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
6428,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6429,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6430,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6431,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6432,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
6433,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6434,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
6435,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6436,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
6437,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6438,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
6439,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6440,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6441,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6442,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6443,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6444,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
6445,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
6446,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
6447,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
6448,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
6449,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
6450,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
6451,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6452,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
6453,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
6454,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6455,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6456,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
6457,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
6458,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6459,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6460,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
6461,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
6462,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
6463,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
6464,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6465,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6466,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Wetland
6467,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6468,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6469,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
6470,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
6471,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
6472,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6473,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6474,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
6475,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6476,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6477,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
6478,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6479,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6480,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6481,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6482,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
6483,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
6484,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
6485,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6486,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
6487,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6488,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6489,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
6490,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
6491,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,NULL
6492,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6493,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
6494,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
6495,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6496,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6497,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6498,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6499,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
6500,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6501,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6502,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6503,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6504,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
6505,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
6506,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
6507,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
6508,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
6509,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Grassland
6510,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Water
6511,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
6512,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6513,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6514,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6515,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6516,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
6517,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
6518,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
6519,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
6520,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6521,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6522,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
6523,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6524,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
6525,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6526,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6527,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
6528,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6529,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6530,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6531,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6532,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
6533,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6534,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
6535,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6536,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
6537,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6538,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6539,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6540,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
6541,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6542,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6543,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6544,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
6545,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6546,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6547,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6548,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
6549,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6550,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6551,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6552,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
6553,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6554,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6555,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6556,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6557,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6558,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6559,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6560,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6561,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6562,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6563,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6564,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6565,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
6566,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6567,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
6568,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
6569,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6570,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
6571,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
6572,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
6573,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
6574,Forest,Forest,Water,NULL,Water,NULL,Grassland,Grassland
6575,Forest,Forest,Water,NULL,Water,NULL,Grassland,Wetland
6576,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6577,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6578,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6579,Forest,Forest,Water,NULL,Water,Grassland,Shrubland,Forest
6580,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
6581,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
6582,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
6583,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6584,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
6585,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
6586,Forest,Forest,Water,NULL,Water,Wetland,Grassland,NULL
6587,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
6588,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Wetland
6589,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Water
6590,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
6591,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
6592,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
6593,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6594,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
6595,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
6596,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
6597,Forest,Forest,Water,NULL,Water,Water,Grassland,Wetland
6598,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
6599,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
6600,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
6601,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6602,Forest,Forest,Water,NULL,Water,Water,Water,Water
6603,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6604,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
6605,Forest,Forest,Water,NULL,Water,Forest,Grassland,Grassland
6606,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
6607,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6608,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
6609,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
6610,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
6611,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
6612,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
6613,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
6614,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
6615,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Wetland
6616,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
6617,Forest,Forest,Water,Water,Water,NULL,NULL,Water
6618,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
6619,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
6620,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
6621,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
6622,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6623,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6624,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6625,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6626,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6627,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
6628,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6629,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6630,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6631,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6632,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6633,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6634,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6635,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6636,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6637,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6638,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6639,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
6640,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6641,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6642,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
6643,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6644,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6645,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6646,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6647,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6648,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6649,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6650,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6651,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6652,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6653,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6654,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6655,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6656,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6657,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6658,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6659,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
6660,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
6661,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6662,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6663,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6664,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6665,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6666,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6667,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6668,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6669,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6670,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6671,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6672,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6673,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6674,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6675,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6676,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6677,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6678,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6679,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6680,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
6681,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6682,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
6683,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6684,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6685,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6686,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6687,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6688,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
6689,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6690,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6691,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6692,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6693,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
6694,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6695,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
6696,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6697,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
6698,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6699,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
6700,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6701,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6702,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6703,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6704,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
6705,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
6706,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6707,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6708,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6709,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6710,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6711,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6712,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
6713,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
6714,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
6715,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
6716,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6717,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6718,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6719,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
6720,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6721,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6722,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6723,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6724,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6725,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6726,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6727,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
6728,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6729,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6730,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
6731,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6732,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6733,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
6734,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6735,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,NULL
6736,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6737,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
6738,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
6739,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6740,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
6741,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6742,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
6743,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6744,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6745,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
6746,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
6747,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6748,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,NULL
6749,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
6750,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6751,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
6752,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
