Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUU_M_R
1780,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1781,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1782,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1783,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
1784,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1785,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1786,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1787,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1788,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1789,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
1790,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1791,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1792,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1793,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1794,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1795,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1796,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1797,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
1798,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1799,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1800,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1801,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Water
1802,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1803,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1804,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1805,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1806,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1807,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1808,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1809,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
1810,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1811,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1812,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1813,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1814,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1815,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1816,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1817,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Water
1818,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1819,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1820,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1821,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1822,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1823,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1824,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1825,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1826,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1827,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1828,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1829,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1830,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1831,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1832,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1833,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1834,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1835,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1836,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1837,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1838,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1839,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1840,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1841,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1842,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
1843,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1844,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1845,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1846,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
1847,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1848,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1849,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
1850,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1851,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1852,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1853,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1854,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1855,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1856,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1857,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1858,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1859,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1860,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1861,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1862,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1863,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1864,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1865,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1866,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
1867,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1868,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1869,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
1870,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1871,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1872,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1873,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1874,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1875,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1876,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1877,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1878,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1879,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1880,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1881,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
1882,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
1883,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
1884,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
1885,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1886,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1887,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1888,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1889,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
1890,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1891,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1892,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1893,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1894,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
1895,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1896,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1897,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1898,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1899,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1900,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1901,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1902,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1903,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1904,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1905,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1906,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1907,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1908,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1909,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1910,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
1911,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1912,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1913,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1914,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
1915,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1916,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1917,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1918,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1919,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1920,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1921,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1922,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
1923,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1924,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1925,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1926,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1927,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1928,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1929,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1930,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1931,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1932,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1933,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1934,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
1935,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1936,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1937,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1938,Forest,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1939,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1940,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
1941,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
1942,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1943,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1944,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1945,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1946,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1947,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
1948,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1949,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
1950,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
1951,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1952,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1953,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
1954,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1955,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1956,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1957,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1958,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1959,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1960,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1961,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1962,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1963,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1964,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1965,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1966,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
1967,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1968,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1969,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
1970,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1971,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1972,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1973,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1974,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1975,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1976,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1977,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1978,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Wetland
1979,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
1980,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1981,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1982,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1983,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1984,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1985,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1986,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1987,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
1988,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
1989,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
1990,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1991,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1992,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1993,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1994,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1995,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1996,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1997,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1998,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1999,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2000,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2001,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2002,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2003,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2004,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2005,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2006,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2007,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2008,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2009,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2010,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2011,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2012,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2013,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2014,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
2015,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
2016,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
2017,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2018,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2019,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
2020,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2021,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2022,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2023,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
2024,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2025,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2026,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2027,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
2028,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
2029,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
2030,Forest,Water,Water,NULL,Water,NULL,Water,Grassland
2031,Forest,Water,Water,NULL,Water,NULL,Water,Water
2032,Forest,Water,Water,NULL,Water,NULL,Water,Forest
2033,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
2034,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
2035,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
2036,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
2037,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
2038,Forest,Water,Water,NULL,Water,Wetland,Water,Water
2039,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
2040,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
2041,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
2042,Forest,Water,Water,NULL,Water,Water,Wetland,Water
2043,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
2044,Forest,Water,Water,NULL,Water,Water,Bareland,Grassland
2045,Forest,Water,Water,NULL,Water,Water,Water,Grassland
2046,Forest,Water,Water,NULL,Water,Water,Water,Water
2047,Forest,Water,Water,NULL,Water,Water,Water,Forest
2048,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
2049,Forest,Water,Water,NULL,Water,Water,Forest,Water
2050,Forest,Water,Water,NULL,Water,Water,Forest,Forest
2051,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
2052,Forest,Water,Water,NULL,Water,Forest,Water,Water
2053,Forest,Water,Water,NULL,Water,Forest,Water,Forest
2054,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
2055,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
2056,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
2057,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
2058,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
2059,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
2060,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
2061,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
2062,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
2063,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
2064,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
2065,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
2066,Forest,Water,Water,Non_Water,Water,Water,Water,Water
2067,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
2068,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
2069,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
2070,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
2071,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
2072,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
2073,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
2074,Forest,Water,Water,Water,Water,NULL,Wetland,Water
2075,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
2076,Forest,Water,Water,Water,Water,NULL,Water,Water
2077,Forest,Water,Water,Water,Water,NULL,Water,Forest
2078,Forest,Water,Water,Water,Water,NULL,Forest,Forest
2079,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
2080,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
2081,Forest,Water,Water,Water,Water,Grassland,Water,Water
2082,Forest,Water,Water,Water,Water,Grassland,Water,Forest
2083,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
2084,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
2085,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
2086,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
2087,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
2088,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
2089,Forest,Water,Water,Water,Water,Wetland,Water,Water
2090,Forest,Water,Water,Water,Water,Wetland,Water,Forest
2091,Forest,Water,Water,Water,Water,Wetland,Forest,Water
2092,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
2093,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
2094,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
2095,Forest,Water,Water,Water,Water,Water,Wetland,Water
2096,Forest,Water,Water,Water,Water,Water,Wetland,Forest
2097,Forest,Water,Water,Water,Water,Water,Bareland,Grassland
2098,Forest,Water,Water,Water,Water,Water,Bareland,Water
2099,Forest,Water,Water,Water,Water,Water,Bareland,Forest
2100,Forest,Water,Water,Water,Water,Water,Water,Grassland
2101,Forest,Water,Water,Water,Water,Water,Water,Wetland
2102,Forest,Water,Water,Water,Water,Water,Water,Bareland
2103,Forest,Water,Water,Water,Water,Water,Water,Water
2104,Forest,Water,Water,Water,Water,Water,Water,Forest
2105,Forest,Water,Water,Water,Water,Water,Forest,Grassland
2106,Forest,Water,Water,Water,Water,Water,Forest,Water
2107,Forest,Water,Water,Water,Water,Water,Forest,Forest
2108,Forest,Water,Water,Water,Water,Forest,Wetland,Water
2109,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
2110,Forest,Water,Water,Water,Water,Forest,Water,Water
2111,Forest,Water,Water,Water,Water,Forest,Water,Forest
2112,Forest,Water,Water,Water,Water,Forest,Forest,Forest
2113,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2114,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2115,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2116,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2117,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2118,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2119,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2120,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2121,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
2122,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2123,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2124,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2125,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2126,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
2127,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2128,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2129,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2130,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2131,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2132,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2133,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2134,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2135,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
