Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTF_M_R
1891,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1892,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1893,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1894,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1895,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1896,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1897,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1898,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1899,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1900,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1901,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1903,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1904,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1905,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1906,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1907,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1908,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1909,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1910,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1911,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1912,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1913,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1914,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1915,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1916,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1917,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1918,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1920,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1921,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1922,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1923,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1924,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1925,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1926,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1927,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1928,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1929,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1930,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1931,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1932,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1933,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1934,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1935,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1936,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1937,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1938,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1939,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1940,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1941,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1942,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1943,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1944,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1945,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1946,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1947,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1948,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1949,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1950,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1951,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1952,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1953,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1954,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1955,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1956,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1957,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1958,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1959,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1960,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1961,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1962,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1963,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1964,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1965,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1966,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1967,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1968,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1969,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1970,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1971,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1972,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1973,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1974,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1975,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1976,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1977,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1978,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1979,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1980,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1981,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1982,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1983,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1984,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1985,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1986,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1987,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1988,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1989,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1990,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1991,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1992,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1993,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1994,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1995,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1996,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1997,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1998,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1999,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2000,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2001,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2002,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2003,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2004,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2005,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2006,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2007,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2008,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2009,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2010,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2011,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2012,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2013,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2014,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2015,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2016,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
2017,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2018,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2019,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2020,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2021,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2022,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2024,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2025,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2026,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2027,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2028,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2029,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2030,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2031,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2032,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2033,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2034,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2035,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2036,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2037,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2038,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2039,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2040,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2041,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2042,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2043,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2045,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2046,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2047,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2048,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2049,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2050,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2051,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2052,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2053,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2054,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2055,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2056,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2057,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2058,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2059,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2060,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2061,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2062,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2063,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2064,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2065,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2066,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2067,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2068,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2069,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2070,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2071,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2072,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2073,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2074,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2075,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2076,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2077,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2078,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2079,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2080,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2081,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2082,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2083,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2084,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2085,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2086,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2087,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2088,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2089,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2090,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2091,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2092,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2093,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2094,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2095,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2096,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2097,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2098,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2099,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2100,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2101,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2102,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2103,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2104,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2105,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2106,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2107,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
2108,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2109,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2110,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2111,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2112,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
2113,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2114,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2115,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2116,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2117,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2118,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2119,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2120,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2121,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2122,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2123,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2124,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2125,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2126,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2127,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2128,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2129,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2130,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2131,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2132,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2133,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2134,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2135,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2136,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2137,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2139,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2140,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2141,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2142,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2143,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2144,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2145,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2146,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2147,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2148,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2149,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2150,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2151,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2152,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2154,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2155,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2156,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2157,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2158,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2159,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2160,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2161,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2162,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2163,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2164,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2165,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2166,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2167,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2168,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2169,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2170,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2171,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2172,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2173,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2174,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2175,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2176,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2177,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2178,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2179,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2180,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2181,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2182,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2183,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2184,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2185,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2186,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2187,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2188,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2189,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
2190,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
2191,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2192,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
2193,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2194,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2195,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2196,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2197,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2198,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2199,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2200,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2201,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2202,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2203,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2204,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2205,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2206,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2207,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2208,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2209,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2210,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2211,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2212,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2213,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2214,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2215,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2216,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2217,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2218,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2219,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2221,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2222,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2223,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2224,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2225,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2226,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2227,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2228,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2229,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2230,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2231,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2232,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2233,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2234,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2235,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2236,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2237,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2238,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2239,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
