Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRJ_M_R
11893,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11894,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11895,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11896,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11897,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
11898,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11899,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11900,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11901,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11902,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11903,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
11904,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11905,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
11906,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
11907,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
11908,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
11909,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11910,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
11911,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11912,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11913,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
11914,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11915,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
11916,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11917,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11918,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
11919,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
11920,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
11921,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
11922,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,NULL
11923,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
11924,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
11925,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
11926,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
11927,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
11928,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11929,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11930,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11931,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
11932,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11933,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11934,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
11935,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
11936,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
11937,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11938,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11939,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
11940,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
11941,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
11942,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
11943,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
11944,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
11945,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
11946,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
11947,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11948,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11949,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11950,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
11951,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11952,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11953,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
11954,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11955,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
11956,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
11957,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11958,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
11959,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
11960,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
11961,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
11962,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
11963,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,NULL
11964,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
11965,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
11966,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11967,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11968,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11969,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
11970,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
11971,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
11972,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
11973,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
11974,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,NULL
11975,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11976,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11977,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11978,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11979,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11980,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
11981,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11982,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11983,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
11984,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Water
11985,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11986,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
11987,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11988,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11989,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11990,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
11991,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
11992,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11993,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11994,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11995,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11996,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11997,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11998,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11999,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12000,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
12001,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12002,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
12003,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
12004,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
12005,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
12006,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12007,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
12008,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12009,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
12010,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12011,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12012,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12013,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12014,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12015,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12016,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12017,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12018,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12019,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12020,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12021,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12022,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12023,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12024,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12025,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12026,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
12027,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12028,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12029,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12030,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12031,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
12032,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12033,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12034,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12035,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12036,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12037,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12038,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12039,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12040,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12041,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12042,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12043,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12044,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
12045,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12046,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
12047,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12048,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
12049,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12050,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
12051,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
12052,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
12053,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
12054,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12055,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
12056,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
12057,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12058,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
12059,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
12060,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12061,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
12062,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12063,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
12064,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12065,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
12066,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
12067,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12068,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
12069,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12070,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
12071,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
12072,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12073,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
12074,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
12075,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
12076,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
12077,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Wetland
12078,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
12079,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
12080,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
12081,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
12082,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
12083,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
12084,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
12085,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
12086,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
12087,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
12088,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12089,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12090,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
12091,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12092,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
12093,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12094,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
12095,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
12096,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
12097,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
12098,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
12099,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12100,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
12101,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12102,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
12103,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
12104,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
12105,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
12106,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
12107,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
12108,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
12109,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
12110,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
12111,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
12112,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
12113,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12114,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12115,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12116,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
12117,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12118,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12119,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12120,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12121,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12122,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12123,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
12124,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12125,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12126,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12127,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12128,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
12129,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12130,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
12131,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12132,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
12133,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12134,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12135,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12136,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12137,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12138,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12139,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
12140,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12141,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
12142,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12143,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12144,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
12145,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12146,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12147,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12148,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
12149,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
12150,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
12151,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
12152,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
12153,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
12154,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12155,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12156,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
12157,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
12158,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
12159,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
12160,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12161,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12162,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
12163,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
12164,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12165,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
12166,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
12167,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
12168,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12169,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12170,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12171,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12172,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12173,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12174,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12175,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
12176,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
12177,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12178,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12179,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12180,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12181,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
12182,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
12183,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12184,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
12185,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12186,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12187,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12188,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
12189,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
12190,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
12191,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
12192,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
12193,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,NULL
12194,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
12195,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
12196,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
12197,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
12198,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
12199,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
12200,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
12201,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
12202,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
12203,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
12204,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
12205,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,NULL
12206,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
12207,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
12208,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
12209,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
12210,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
12211,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
12212,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
12213,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
12214,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
12215,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
12216,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
