Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLF_M_R
2171,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2172,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2173,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2174,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2175,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2176,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2177,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2178,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2179,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2180,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2181,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2182,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2183,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2184,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2185,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2186,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2187,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2188,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2189,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2190,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2191,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2192,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2193,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2194,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2195,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2196,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2197,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2198,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2199,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2200,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2201,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2202,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2203,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2204,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2205,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2206,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2207,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2208,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2209,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2210,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2211,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2212,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2213,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2214,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2215,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2216,Forest,Forest,Forest,Water,Non_Wetland,Cropland,Wetland,Forest
2217,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2218,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2219,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2220,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2221,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2222,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2223,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2224,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2225,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
