Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQA_M_R
8663,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
8664,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
8665,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8666,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
8667,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
8668,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8669,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8670,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8671,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8672,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
8673,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8674,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8675,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8676,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8677,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8678,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8679,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8680,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8681,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8682,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8683,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
8684,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
8685,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8686,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8687,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
8688,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8689,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8690,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8691,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8692,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8693,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8694,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
8695,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8696,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8697,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8698,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8699,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
8700,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8701,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8702,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8703,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8704,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
8705,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
8706,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8707,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8708,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8709,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8710,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
8711,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8712,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8713,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
8714,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
8715,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8716,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8717,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
8718,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
8719,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
8720,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
8721,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
8722,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8723,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8724,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8725,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
8726,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8727,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8728,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8729,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8730,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8731,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8732,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8733,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8734,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8735,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8736,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8737,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8738,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8739,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8740,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8741,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8742,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8743,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8744,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8745,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8746,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8747,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8748,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8749,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8750,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8751,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8752,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8753,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8754,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8755,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8756,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8757,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8758,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
8759,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
8760,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
8761,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8762,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
8763,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
8764,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8765,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
8766,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8767,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8768,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
8769,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
8770,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
8771,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
8772,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
8773,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8774,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
8775,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
8776,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8777,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8778,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
8779,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
8780,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
8781,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
8782,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
8783,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
8784,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
8785,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
8786,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
8787,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
8788,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
8789,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
8790,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
8791,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
8792,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
8793,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
8794,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8795,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8796,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8797,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8798,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8799,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8800,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
8801,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8802,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8803,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8804,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8805,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8806,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8807,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
8808,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8809,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Water
8810,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8811,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8812,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8813,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8814,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8815,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8816,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
8817,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8818,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
8819,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
8820,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8821,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8822,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
8823,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8824,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8825,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8826,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8827,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
8828,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8829,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
8830,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
8831,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8832,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8833,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
8834,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8835,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8836,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8837,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8838,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8839,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8840,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8841,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
8842,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8843,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8844,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8845,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8846,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8847,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
8848,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8849,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8850,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8851,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
8852,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8853,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8854,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8855,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
8856,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8857,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8858,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8859,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8860,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8861,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8862,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
8863,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8864,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8865,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
8866,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8867,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8868,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
8869,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
8870,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
8871,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
8872,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8873,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8874,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
8875,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8876,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
8877,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8878,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
8879,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
8880,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
8881,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
8882,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
8883,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
8884,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
8885,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
8886,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
8887,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
8888,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
8889,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8890,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
8891,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
8892,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8893,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
8894,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
8895,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8896,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8897,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8898,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8899,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
8900,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8901,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8902,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
8903,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
8904,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
8905,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
8906,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
8907,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8908,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
8909,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
8910,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
8911,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
8912,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
8913,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
8914,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
8915,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
8916,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
8917,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
8918,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
8919,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
8920,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8921,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
8922,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8923,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8924,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
8925,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
8926,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
8927,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
8928,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
8929,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
8930,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
8931,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
8932,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
8933,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
8934,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
8935,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8936,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8937,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8938,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8939,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
8940,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
8941,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
8942,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
8943,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
8944,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
8945,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
8946,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Water,Forest
8947,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
8948,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
8949,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
8950,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
8951,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Water,Water
8952,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
8953,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
8954,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
8955,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
8956,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
8957,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
8958,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
8959,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
8960,Forest,Water,Water,NULL,Water,NULL,Water,Water
8961,Forest,Water,Water,NULL,Water,NULL,Water,Forest
8962,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
8963,Forest,Water,Water,NULL,Water,Grassland,Wetland,Grassland
8964,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
8965,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
8966,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
8967,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
8968,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
8969,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
8970,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
8971,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
8972,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
8973,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
8974,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
8975,Forest,Water,Water,NULL,Water,Wetland,Water,Water
8976,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
8977,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
8978,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
8979,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
8980,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
8981,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
8982,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
8983,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
8984,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
8985,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
8986,Forest,Water,Water,NULL,Water,Water,Wetland,Bareland
8987,Forest,Water,Water,NULL,Water,Water,Wetland,Water
8988,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
8989,Forest,Water,Water,NULL,Water,Water,Water,Grassland
8990,Forest,Water,Water,NULL,Water,Water,Water,Wetland
8991,Forest,Water,Water,NULL,Water,Water,Water,Water
8992,Forest,Water,Water,NULL,Water,Water,Water,Forest
8993,Forest,Water,Water,NULL,Water,Water,Forest,Water
8994,Forest,Water,Water,NULL,Water,Water,Forest,Forest
8995,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
8996,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
8997,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
8998,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
8999,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
9000,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
