Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRF_M_R
2265,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2266,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2267,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2268,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2269,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2270,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2271,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2272,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2273,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2274,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2275,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2276,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2277,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2278,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2279,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2280,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
2281,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
2282,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2283,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
2284,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2285,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2286,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2287,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
2288,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2289,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
2290,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2291,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
2292,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
2293,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2294,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2295,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2296,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2297,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2298,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2299,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2300,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2301,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2302,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2303,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2304,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2305,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
2306,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2307,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2308,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2309,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2310,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2311,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2312,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2313,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2314,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
2315,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2316,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2317,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2318,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2319,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2320,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2321,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2322,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
2323,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2324,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2325,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2326,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2327,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2328,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2329,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
2330,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Water
2331,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2332,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2333,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2334,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2335,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2336,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2337,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2338,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2339,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2340,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2341,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2342,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2343,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2344,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2345,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2346,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
2347,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2348,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2349,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
2350,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2351,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2352,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
2353,Forest,NULL,Wetland,Water,Wetland,Wetland,Bareland,Water
2354,Forest,NULL,Wetland,Water,Wetland,Wetland,Forest,Forest
2355,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2356,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
2357,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2358,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2359,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2360,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2361,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2362,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2363,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2364,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2365,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2366,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
2367,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2368,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2369,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2370,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
2371,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
2372,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2373,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
2374,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
2375,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
2376,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
2377,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
2378,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
2379,Forest,NULL,Water,NULL,Water,Water,Water,Forest
2380,Forest,NULL,Water,NULL,Water,Water,Forest,Wetland
2381,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
2382,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2383,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
2384,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
2385,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
2386,Forest,NULL,Water,Water,Water,Wetland,Forest,Grassland
2387,Forest,NULL,Water,Water,Water,Water,Grassland,Water
2388,Forest,NULL,Water,Water,Water,Water,Water,Forest
2389,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
2390,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2391,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2392,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2393,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2394,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2395,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2396,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2397,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2398,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2399,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2400,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2401,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2402,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2403,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2404,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2405,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2406,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2407,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2408,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2409,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2410,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2411,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2412,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2413,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2414,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2415,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2416,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2417,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2418,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2419,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2420,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2421,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2422,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2423,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2424,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
2425,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2426,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2427,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2428,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2429,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2430,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2431,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2432,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2433,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2434,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2435,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2436,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2437,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2438,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2439,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2440,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2441,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2442,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2443,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2444,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2445,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2446,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2447,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2448,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2449,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2450,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2451,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2452,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2453,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2454,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2455,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2456,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2457,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2458,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2459,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2460,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2461,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2462,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2463,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2464,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2465,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2466,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2467,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2468,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2469,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2470,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2471,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2472,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2473,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2474,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2475,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
2476,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2477,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2478,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2479,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2480,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
2481,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2482,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2483,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
2484,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2485,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2486,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2487,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2488,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2489,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2490,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2491,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2492,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2493,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2494,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2495,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2496,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2497,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2498,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2499,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2500,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2501,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2502,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2503,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2504,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2505,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2506,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2507,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2508,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2509,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2510,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2511,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2512,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2513,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2514,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2515,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2516,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
2517,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2518,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2519,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2520,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2521,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
2522,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
2523,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Water
2524,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
2525,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2526,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2527,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2528,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2529,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2530,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2531,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2532,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2533,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2534,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2535,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2536,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2537,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2538,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2539,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2540,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2541,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2542,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2543,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2544,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2545,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2546,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2547,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2548,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2549,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2550,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2551,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2552,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2553,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2554,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2555,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2556,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2557,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2558,Forest,Cropland,Forest,Water,Non_Wetland,Forest,Grassland,Forest
2559,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2560,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2561,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2562,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2563,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2564,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2565,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2566,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2567,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2568,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2569,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2570,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2571,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
2572,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2573,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2574,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2575,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2576,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2577,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2578,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2579,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2580,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2581,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2582,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2583,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2584,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2585,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2586,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
