Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MCM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MCM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MCM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MCM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MCM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MCM_M_R
2010,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2011,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2012,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2013,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2014,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2015,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2016,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2017,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2018,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2019,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2020,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2021,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2022,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2023,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2024,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2025,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2026,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2027,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2028,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2029,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2030,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2031,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2032,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2033,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2034,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2035,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2036,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2037,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2038,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2039,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2040,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2041,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2042,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
2043,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2044,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2045,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2046,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2047,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2048,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
2049,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2050,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
2051,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2052,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2053,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2054,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2055,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2056,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2057,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2058,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2059,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2060,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2061,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2062,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2063,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2064,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2065,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2066,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2067,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2068,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2069,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2070,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2071,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2072,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2073,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2074,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2075,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2076,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2077,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2078,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2079,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2080,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2081,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2082,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2083,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2084,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2085,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2086,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2087,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
2088,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2089,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
2090,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2091,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2092,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
2093,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2094,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2095,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2096,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2097,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2098,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2099,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2100,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2101,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2102,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2103,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2105,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2106,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2107,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2108,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2109,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2110,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2111,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2112,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Bareland
2113,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2114,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
2115,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2116,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
2117,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2118,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2119,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2120,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2121,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2122,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2123,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2124,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2125,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
2126,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2127,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2128,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2129,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2130,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2131,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
2132,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
2133,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2134,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
2135,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2136,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
2137,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
2138,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2139,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2140,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2141,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2142,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2143,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2144,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
2145,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2146,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2147,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2148,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2149,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2150,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2151,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2152,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
2153,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2154,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2155,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2156,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2157,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2158,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2160,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2161,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
2162,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
2163,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
2164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
2165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
2166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
2167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2171,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2172,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2173,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2174,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2175,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2176,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2177,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2178,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2179,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2180,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
2181,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2182,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2183,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2184,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2185,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2186,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
2187,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2188,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2189,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2190,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2191,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2192,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2193,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2194,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2195,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2196,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2197,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
2198,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2199,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2200,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2201,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2202,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
2203,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2204,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
2205,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2206,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
2207,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2208,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2209,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2210,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2211,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2212,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
2213,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2214,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2215,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
2216,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
2217,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Wetland
2218,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
2219,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2220,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
2221,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2222,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2223,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
2224,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2225,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
2226,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2227,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
2228,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2229,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2230,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2231,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
2232,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2233,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2234,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2235,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2236,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2237,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2238,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
2239,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
2240,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
2241,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
2242,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
2243,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2244,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
2245,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2246,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2247,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2248,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
2249,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
2250,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
2251,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Wetland
2252,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
2253,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
2254,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
2255,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
2256,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2257,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2258,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2259,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2260,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2261,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
2262,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2263,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2264,Forest,Built-up,Wetland,Water,Wetland,Wetland,Built-up,Wetland
2265,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2266,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Built-up,Grassland
2267,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2269,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2270,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2271,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
2272,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2273,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2274,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
2275,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2276,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2277,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2278,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2279,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2280,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
2281,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2282,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2283,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2284,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2285,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
2286,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2287,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2288,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2289,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2290,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
2291,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2292,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2293,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2294,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2295,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2296,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2297,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2298,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2299,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2300,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2301,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
2302,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2303,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2304,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2305,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
2306,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2307,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2308,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2309,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2310,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2311,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2312,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2313,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2314,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2315,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2316,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
2317,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
2318,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2319,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2320,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
2321,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
2322,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2323,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2324,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2325,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2326,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2327,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2328,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
2329,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2330,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2331,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2332,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2333,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
2334,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2335,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
2336,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Built-up,Forest
