Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWH_M_R
9990,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
9991,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9992,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
9993,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
9994,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
9995,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
9996,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
9997,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
9998,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
9999,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
10000,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
10001,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
10002,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
10003,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
10004,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10005,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10006,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
10007,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
10008,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10009,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10010,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
10011,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10012,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
10013,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10014,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
10015,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
10016,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
10017,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
10018,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
10019,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10020,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
10021,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10022,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
10023,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
10024,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10025,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10026,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
10027,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10028,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10029,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10030,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
10031,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10032,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10033,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10034,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
10035,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
10036,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10037,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10038,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10039,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10040,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10041,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
10042,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10043,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10044,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10045,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10046,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10047,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10048,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10049,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10050,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
10051,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10052,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
10053,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10054,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
10055,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10056,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10057,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
10058,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10059,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
10060,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
10061,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
10062,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10063,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
10064,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10065,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
10066,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10067,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10068,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10069,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10070,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10071,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
10072,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
10073,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
10074,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10075,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
10076,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
10077,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10078,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10079,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10080,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
10081,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
10082,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
10083,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10084,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10085,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
10086,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10087,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
10088,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10089,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10090,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10091,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
10092,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10093,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10094,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10095,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
10096,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
10097,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
10098,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
10099,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10100,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10101,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
10102,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10103,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10104,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10105,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10106,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
10107,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10108,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
10109,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
10110,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10111,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
10112,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
10113,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
10114,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Water
10115,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
10116,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10117,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10118,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
10119,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
10120,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
10121,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
10122,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10123,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10124,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
10125,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10126,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
10127,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
10128,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
10129,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Bareland
10130,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Built-up
10131,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10132,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
10133,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
10134,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
10135,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10136,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10137,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
10138,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
10139,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
10140,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10141,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
10142,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10143,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
10144,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10145,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10146,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10147,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10148,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
10149,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10150,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10151,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
10152,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10153,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10154,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10155,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
10156,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
10157,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
10158,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10159,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
10160,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10161,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
10162,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
10163,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10164,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10165,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
10166,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10167,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
10168,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
10169,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10170,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10171,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10172,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
10173,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
10174,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
10175,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
10176,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10177,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
10178,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10179,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10180,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10181,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
10182,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
10183,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
10184,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
10185,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
10186,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
10187,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
10188,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
10189,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
10190,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Bareland
10191,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10192,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10193,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10194,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
10195,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
10196,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10197,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10198,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
10199,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10200,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
10201,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
10202,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
10203,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
10204,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
10205,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
10206,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
10207,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10208,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
10209,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
10210,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10211,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10212,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10213,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
10214,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
10215,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10216,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
10217,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
10218,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10219,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
10220,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10221,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
10222,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
10223,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10224,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10225,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
10226,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
10227,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
10228,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
10229,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
10230,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
10231,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
10232,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Cropland
10233,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Wetland
10234,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
10235,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Grassland
10236,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
10237,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
10238,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10239,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10240,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10241,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
10242,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10243,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
10244,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10245,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10246,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10247,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
10248,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
10249,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10250,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
10251,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10252,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
10253,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
10254,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
10255,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
10256,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10257,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10258,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10259,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10260,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10261,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
10262,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10263,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
10264,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
10265,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10266,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10267,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
10268,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
10269,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10270,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10271,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10272,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10273,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10274,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10275,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10276,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10277,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10278,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10279,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
10280,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10281,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10282,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
10283,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
10284,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10285,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10286,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
10287,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
10288,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10289,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
10290,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
10291,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10292,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10293,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
10294,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10295,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
10296,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10297,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10298,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
10299,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10300,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10301,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10302,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
10303,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
10304,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
10305,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
10306,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
10307,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10308,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10309,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
