Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R
2039,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2040,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2041,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2042,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2043,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2044,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2045,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2046,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2047,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2048,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2049,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2050,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2051,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2052,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2053,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
2054,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2055,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2056,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2057,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2058,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2059,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2060,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2061,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2062,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2063,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2064,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2065,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2066,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2067,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2068,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2069,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2070,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2071,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2072,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2073,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2074,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2075,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2076,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2077,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2078,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2079,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2081,Permanent_ice_and_snow,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2082,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2083,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2084,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2086,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2087,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2088,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2089,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2090,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2091,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2092,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2093,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2094,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2095,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2096,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2097,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2098,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2099,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2100,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2101,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2102,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2103,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2104,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2105,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2106,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2107,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2108,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2109,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2110,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2111,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2112,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2113,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2114,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2115,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2116,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2117,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2118,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2119,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2120,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2121,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2122,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2123,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2124,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2125,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2126,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2127,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2128,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2129,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2130,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2131,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2132,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2133,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2134,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2135,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2136,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2137,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2138,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2139,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2140,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2141,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2142,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2143,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2144,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2146,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2147,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2148,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2149,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2150,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2151,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2152,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2153,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2154,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2155,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2156,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2157,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2158,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2159,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2160,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2161,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2162,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2163,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2164,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2165,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2166,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2167,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2168,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2169,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2170,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2171,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2172,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2173,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2174,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2175,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2176,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2177,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2178,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2179,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2180,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2181,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2182,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2183,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2184,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2185,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2186,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2187,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2188,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2189,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2190,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2191,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2192,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2193,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2194,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2195,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2196,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2197,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2198,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2199,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2200,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2201,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2202,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2203,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2204,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2205,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2206,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2207,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2208,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2209,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2210,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2211,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2212,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2213,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2214,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2215,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2216,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2217,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2218,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2219,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2221,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2222,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2223,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2224,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2225,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2226,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2227,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2228,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2229,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2230,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2231,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2232,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2233,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2234,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2235,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2236,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2237,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2238,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2239,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2240,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2241,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2243,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2244,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2245,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2246,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2247,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2248,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2249,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2250,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2251,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2252,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2253,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2254,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2255,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2256,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2257,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2258,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2259,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2260,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2261,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2262,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2263,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2264,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2265,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2266,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2267,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2268,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2269,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2270,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2271,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2272,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2273,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2274,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2275,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2276,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2277,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2278,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2279,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2280,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2281,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2282,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2283,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2284,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2285,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2286,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2287,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2288,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2289,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2290,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2291,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2292,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2293,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2294,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2295,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2296,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2297,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2298,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2299,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2300,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2301,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2302,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2303,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2304,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2305,Forest,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2306,Forest,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2307,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
2308,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2309,Forest,Bareland,Water,Water,Water,NULL,NULL,Grassland
2310,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2311,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2312,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2313,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2315,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2316,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2317,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2318,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2319,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2320,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2321,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2322,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2323,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2324,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2325,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2326,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2327,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2328,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2329,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2330,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2331,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2332,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2333,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2334,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2335,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2336,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2337,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2338,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2339,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2340,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2341,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2342,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2343,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2344,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2345,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2346,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2347,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2348,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2349,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2350,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2351,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2352,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2353,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2354,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2355,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2356,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2357,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2358,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2359,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2360,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2361,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
2362,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2363,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2364,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2365,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
