Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFL_M_R
5733,Water,Water,Water,Water,Water,Water,Wetland,Wetland
5734,Water,Water,Water,Water,Water,Water,Wetland,Bareland
5735,Water,Water,Water,Water,Water,Water,Wetland,Water
5736,Water,Water,Water,Water,Water,Water,Wetland,Forest
5737,Water,Water,Water,Water,Water,Water,Bareland,Grassland
5738,Water,Water,Water,Water,Water,Water,Bareland,Water
5739,Water,Water,Water,Water,Water,Water,Built-up,Water
5740,Water,Water,Water,Water,Water,Water,Water,Grassland
5741,Water,Water,Water,Water,Water,Water,Water,Wetland
5742,Water,Water,Water,Water,Water,Water,Water,Bareland
5743,Water,Water,Water,Water,Water,Water,Water,Water
5744,Water,Water,Water,Water,Water,Water,Water,Forest
5745,Water,Water,Water,Water,Water,Water,Forest,Grassland
5746,Water,Water,Water,Water,Water,Water,Forest,Bareland
5747,Water,Water,Water,Water,Water,Water,Forest,Water
5748,Water,Water,Water,Water,Water,Water,Forest,Forest
5749,Water,Water,Water,Water,Water,Forest,Wetland,Forest
5750,Water,Water,Water,Water,Water,Forest,Water,Water
5751,Water,Water,Water,Water,Water,Forest,Water,Forest
5752,Water,Water,Water,Water,Water,Forest,Forest,Grassland
5753,Water,Water,Water,Water,Water,Forest,Forest,Forest
5754,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5755,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5756,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5757,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5758,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5759,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5760,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5761,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5762,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5763,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5764,Water,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5765,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5766,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5767,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5768,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5769,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5770,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5771,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
5772,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5773,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5774,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5775,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5776,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5777,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
5778,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5779,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5780,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
5781,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5782,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5783,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5784,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5785,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5786,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5787,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5788,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5789,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5790,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5791,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5792,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
5793,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5794,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5795,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5796,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5797,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5798,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5799,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5800,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5801,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
5802,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5803,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5804,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5805,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,Forest
5806,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5807,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5808,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5809,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5810,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5811,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5812,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5813,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5814,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5815,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
5816,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5817,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5818,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5819,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
5820,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5821,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5822,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5823,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
5824,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5825,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5826,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
5827,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5828,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5829,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5830,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5831,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
5832,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5833,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5834,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5835,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5836,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5837,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5838,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5839,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5840,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5841,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5842,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5843,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
5844,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5845,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
5846,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
5847,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5848,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
5849,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5850,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5851,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5852,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5853,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
5854,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
5855,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5856,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5857,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5858,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
5859,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
5860,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
5861,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
5862,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
5863,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5864,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
5865,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5866,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5867,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
5868,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5869,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5870,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5871,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5872,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
5873,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5874,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
5875,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5876,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
5877,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5878,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5879,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
5880,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
5881,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5882,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5883,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Water
5884,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
5885,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
5886,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
5887,Water,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
5888,Water,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Water
5889,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
5890,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
5891,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5892,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
5893,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
5894,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
5895,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5896,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5897,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
5898,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
5899,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
5900,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
5901,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
5902,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
5903,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
5904,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
5905,Water,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
5906,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
5907,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
5908,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
5909,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
5910,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5911,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
5912,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5913,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5914,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
5915,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
5916,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
5917,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
5918,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5919,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5920,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
5921,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5922,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5923,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
5924,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5925,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5926,Water,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
5927,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5928,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
5929,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
5930,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5931,Water,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
5932,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5933,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
5934,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5935,Water,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
5936,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
5937,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5938,Water,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
5939,Water,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
5940,Water,Forest,Wetland,Water,Wetland,Grassland,Water,Water
5941,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
5942,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Water
5943,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
5944,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
5945,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5946,Water,Forest,Water,NULL,Water,Bareland,Water,Forest
5947,Water,Forest,Water,Non_Water,Water,Water,Water,Grassland
5948,Water,Forest,Water,Non_Water,Water,Water,Forest,Forest
5949,Water,Forest,Water,Water,Water,NULL,Wetland,Water
5950,Water,Forest,Water,Water,Water,NULL,Water,Grassland
5951,Water,Forest,Water,Water,Water,NULL,Water,Water
5952,Water,Forest,Water,Water,Water,NULL,Forest,Water
5953,Water,Forest,Water,Water,Water,Grassland,Wetland,Forest
5954,Water,Forest,Water,Water,Water,Wetland,Water,Water
5955,Water,Forest,Water,Water,Water,Water,Wetland,Water
5956,Water,Forest,Water,Water,Water,Water,Water,Water
5957,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5958,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5959,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5960,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
5961,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5962,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5963,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5964,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5965,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5966,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5967,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5968,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5969,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5970,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
5971,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,Bareland,Water,Water
5972,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5973,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5974,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5975,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5976,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5977,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5978,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5979,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5980,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5981,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5982,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5983,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5984,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5985,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5986,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5987,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5988,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5989,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5990,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
5991,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5992,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5993,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
5994,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5995,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5996,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5997,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5998,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5999,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6000,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6001,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6002,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
6003,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6004,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
6005,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
6006,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6007,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
6008,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6009,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6010,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6011,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
6012,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
6013,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
6014,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6015,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6016,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6017,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6018,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6019,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6020,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6021,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
6022,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6023,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6024,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6025,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
6026,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6027,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
6028,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
6029,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
6030,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6031,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
6032,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Wetland
6033,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
6034,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6035,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6036,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
6037,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6038,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6039,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6040,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6041,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
6042,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
6043,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6044,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6045,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6046,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6047,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6048,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6049,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
6050,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6051,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Bareland
6052,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
