Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZP_M_R
3476,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3477,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3478,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3479,Wetland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3480,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3481,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3482,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Cropland
3483,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
3484,Wetland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Cropland
3485,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3486,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3487,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3488,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3489,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3490,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3491,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3492,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3493,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3494,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3495,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3496,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3497,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
3498,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
3499,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
3500,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
3501,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3502,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3503,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3504,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3505,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3506,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3507,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3508,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3509,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3510,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3511,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3512,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3513,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3514,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3515,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3516,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3517,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3518,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
3519,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3520,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3521,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3522,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
3523,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3524,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3525,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3526,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3527,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
3528,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3529,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3530,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3531,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3532,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3533,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3534,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3535,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3536,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3537,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3538,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
3539,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
3540,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3541,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
3542,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3543,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3544,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3545,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3546,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3547,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3548,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3549,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3550,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3551,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3552,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
3553,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
3554,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3555,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3556,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3557,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3558,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
3559,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3560,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3561,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3562,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3563,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3564,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3565,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3566,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3567,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3568,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3569,Wetland,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
3570,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
3571,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
3572,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3573,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
3574,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3575,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3576,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3577,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3578,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3579,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
3580,Wetland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
3581,Wetland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
3582,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
3583,Wetland,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
3584,Wetland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
3585,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3586,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3587,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
3588,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3589,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3590,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
3591,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3592,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3593,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
3594,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
3595,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
3596,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3597,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3598,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3599,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
3600,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3601,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3602,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3603,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
3604,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3605,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Cropland
3606,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Wetland
3607,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
3608,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3609,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3610,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3611,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3612,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3613,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
3614,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3615,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
3616,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3617,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3618,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
3619,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
3620,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3621,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3622,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3623,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3624,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3625,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
3626,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3627,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
3628,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3629,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
3630,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
3631,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3632,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3633,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3634,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3635,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3636,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3637,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3638,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Cropland
3639,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
3640,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
3641,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3642,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3643,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3644,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3645,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3646,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
3647,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3648,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3649,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3650,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3651,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3652,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3653,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
3654,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
3655,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3656,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3657,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3658,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3659,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3660,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3661,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3662,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3663,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3664,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3665,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3666,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3667,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3668,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3669,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3670,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
3671,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3672,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3673,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3674,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3675,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3676,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
3677,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3678,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
3679,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3680,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3681,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3682,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3683,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3684,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3685,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3686,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3687,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3688,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3689,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3690,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3691,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3692,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3693,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3694,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3695,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3696,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3697,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3698,Wetland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
3699,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3700,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3701,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3702,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3703,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
3704,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water,Wetland
3705,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3706,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3707,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3708,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3709,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3710,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3711,Wetland,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
3712,Wetland,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
3713,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3714,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3715,Wetland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
3716,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
3717,Wetland,Cropland,Water,Water,Water,Water,Water,Water
3718,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3719,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3720,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3721,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3722,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3723,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3724,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3725,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3726,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3727,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3728,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3729,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3730,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3731,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3732,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3733,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
3734,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3735,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3736,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3737,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3738,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3739,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3740,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3741,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3742,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
3743,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3744,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3745,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
3746,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3747,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3748,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3749,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3750,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3751,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3752,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3753,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
3754,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3755,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3756,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3757,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3758,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3759,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3760,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3761,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
3762,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3763,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
3764,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3765,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3766,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
3767,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3768,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
3769,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3770,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3771,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
3772,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
3773,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3774,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3775,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3776,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3777,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Cropland
3778,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3779,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
3780,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3781,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3782,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3783,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
3784,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3785,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3786,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
3787,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3788,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3789,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
3790,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3791,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3792,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3793,Wetland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
3794,Wetland,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
3795,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3796,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
