Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NUG_M_R
2500,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2501,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2502,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2503,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2504,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2505,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2506,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2507,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2508,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2509,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2510,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2511,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2512,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2513,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2514,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2515,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
2516,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
2517,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2518,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
2519,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
2520,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
2521,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2522,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2523,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2524,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2525,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2526,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2527,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2528,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2529,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2530,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2531,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2532,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2533,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2534,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2535,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2536,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2537,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2538,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2539,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2540,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2541,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2542,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2543,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2544,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2545,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2546,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2547,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2548,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2549,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2550,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2551,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2552,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2553,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2554,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2555,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2556,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2557,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2558,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2559,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2560,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2561,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2562,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2563,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2564,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2565,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2566,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2569,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2570,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2571,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2572,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2573,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2574,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2575,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2576,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2577,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2578,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2579,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2580,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2581,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2582,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2583,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2584,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2585,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2586,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2587,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2588,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2589,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2590,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2591,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2592,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2593,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2594,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2595,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2596,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2597,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2598,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2599,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2600,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2601,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2602,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2603,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2604,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2605,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2606,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2607,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2608,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2609,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2610,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2611,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2612,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2613,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2614,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2615,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2616,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2617,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2618,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2620,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2621,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2622,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2623,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2624,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2625,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2626,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2628,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2629,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2630,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2631,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2632,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2633,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2634,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2635,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2636,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2637,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2638,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2639,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2640,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2641,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2642,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2643,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2644,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2645,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2646,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2647,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2648,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2649,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2650,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2651,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2652,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2653,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2654,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2655,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2656,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2657,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2658,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2659,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2660,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2661,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2662,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2663,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2664,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2665,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2666,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2667,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2668,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2669,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2670,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2671,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2672,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2673,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2674,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2675,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2676,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2677,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2678,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2679,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2680,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2681,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2682,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2683,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2684,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2685,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2686,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2687,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2688,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2689,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2690,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2691,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2692,Forest,Built-up,Water,NULL,Water,NULL,NULL,Wetland
2693,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2694,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
2695,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2696,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2697,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2698,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2699,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2700,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2701,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2702,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2703,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2704,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2705,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2706,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2707,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2708,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2709,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2711,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2712,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2713,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2714,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2715,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2716,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2717,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2718,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2719,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2720,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2721,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2722,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2723,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2724,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2725,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2726,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2727,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2728,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2730,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2731,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2732,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2733,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2734,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2735,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2736,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2737,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2738,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2739,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2740,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2741,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2742,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2743,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2744,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2745,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2746,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2747,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2748,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2749,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2750,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2751,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2752,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2753,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2754,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2755,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2756,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2757,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2758,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2759,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
2760,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2761,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2762,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2763,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2764,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2765,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2766,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2767,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2768,Forest,Water,Water,Water,Water,NULL,NULL,Water
2769,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2770,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2771,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2772,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2773,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2774,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2775,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2776,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2777,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2778,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2779,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2780,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2781,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2782,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2783,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2784,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2785,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2786,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2787,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2788,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2789,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2790,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2791,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2792,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2793,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2794,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2795,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2796,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2797,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2798,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2799,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2800,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2801,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2802,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2803,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2804,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2805,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2806,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2807,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2808,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2809,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2810,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2811,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2812,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2814,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2815,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2817,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2818,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2819,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2820,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2821,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2822,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2823,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2824,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2825,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2826,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2827,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2828,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2829,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2830,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2831,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2832,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2833,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2834,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
2835,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2836,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2837,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2838,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2839,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2840,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2841,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2842,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2843,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2844,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
