Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
6238,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Water
6239,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
6240,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
6241,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
6242,Forest,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
6243,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
6244,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Water
6245,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Forest
6246,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
6247,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
6248,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Water
6249,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
6250,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
6251,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
6252,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
6253,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Forest
6254,Forest,NULL,Water,Non_Water,Water,Bareland,Forest,Grassland
6255,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
6256,Forest,NULL,Water,Non_Water,Water,Water,Water,Bareland
6257,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
6258,Forest,NULL,Water,Water,Water,NULL,Bareland,Water
6259,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
6260,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
6261,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
6262,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
6263,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
6264,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
6265,Forest,NULL,Water,Water,Water,Grassland,Water,Bareland
6266,Forest,NULL,Water,Water,Water,Grassland,Water,Water
6267,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
6268,Forest,NULL,Water,Water,Water,Grassland,Forest,Forest
6269,Forest,NULL,Water,Water,Water,Bareland,Grassland,Water
6270,Forest,NULL,Water,Water,Water,Bareland,Wetland,Water
6271,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
6272,Forest,NULL,Water,Water,Water,Bareland,Water,Bareland
6273,Forest,NULL,Water,Water,Water,Bareland,Forest,Grassland
6274,Forest,NULL,Water,Water,Water,Bareland,Forest,Bareland
6275,Forest,NULL,Water,Water,Water,Water,Wetland,Water
6276,Forest,NULL,Water,Water,Water,Water,Water,Grassland
6277,Forest,NULL,Water,Water,Water,Water,Water,Water
6278,Forest,NULL,Water,Water,Water,Water,Water,Forest
6279,Forest,NULL,Water,Water,Water,Water,Forest,Grassland
6280,Forest,NULL,Water,Water,Water,Water,Forest,Water
6281,Forest,NULL,Water,Water,Water,Forest,Grassland,Water
6282,Forest,NULL,Water,Water,Water,Forest,Grassland,Forest
6283,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6284,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
6285,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6286,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6287,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6288,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6289,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6290,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6291,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
6292,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6293,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6294,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6295,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6296,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6297,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6298,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6299,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
6300,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6301,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6302,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6303,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6304,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6305,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
6306,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
6307,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6308,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6309,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
6310,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6311,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6312,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6313,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6314,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
6315,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Water
6316,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6317,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6318,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6319,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6320,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6321,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
6322,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6323,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6324,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6325,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6326,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6327,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6328,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6329,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6330,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
6331,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6332,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6333,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6334,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6335,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6336,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
6337,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
6338,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6339,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6340,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
6341,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
6342,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6343,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6344,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6345,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
6346,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
6347,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
6348,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
6349,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
6350,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,NULL
6351,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6352,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
6353,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
6354,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
6355,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6356,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6357,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
6358,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Water
6359,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6360,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
6361,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6362,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
6363,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6364,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
6365,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6366,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6367,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6368,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6369,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
6370,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6371,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6372,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
6373,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6374,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6375,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6376,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6377,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6378,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6379,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6380,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
6381,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
6382,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
6383,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6384,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
6385,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6386,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6387,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6388,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
6389,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
6390,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
6391,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6392,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
6393,Forest,NULL,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
6394,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
6395,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
6396,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
6397,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6398,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
6399,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6400,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
6401,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
6402,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
6403,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6404,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
6405,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
6406,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
6407,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
6408,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
6409,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
6410,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
6411,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
6412,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
6413,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
6414,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
6415,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
6416,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
6417,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
6418,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
6419,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Water
6420,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
6421,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
6422,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
6423,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
6424,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
6425,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
6426,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
6427,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Forest
6428,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
6429,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
6430,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6431,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6432,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6433,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6434,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
6435,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6436,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
6437,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6438,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6439,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6440,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6441,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6442,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6443,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6444,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
6445,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6446,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6447,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6448,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6449,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
6450,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
6451,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6452,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
6453,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6454,Forest,Cropland,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Forest
6455,Forest,Cropland,NULL,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
6456,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6457,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6458,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6459,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6460,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6461,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6462,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6463,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6464,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6465,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6466,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6467,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6468,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
6469,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6470,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6471,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6472,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6473,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6474,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6475,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6476,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6477,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6478,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6479,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6480,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6481,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6482,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6483,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6484,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6485,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6486,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6487,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6488,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
6489,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6490,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6491,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
6492,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6493,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6494,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6495,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
6496,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6497,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
6498,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6499,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6500,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
6501,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
6502,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6503,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6504,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6505,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
6506,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6507,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
6508,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
6509,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6510,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6511,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6512,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6513,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6514,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6515,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6516,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6517,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6518,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6519,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6520,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6521,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6522,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6523,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6524,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6525,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6526,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
6527,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
6528,Forest,Cropland,Wetland,NULL,Wetland,NULL,Bareland,Forest
6529,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6530,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6531,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6532,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6533,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6534,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
6535,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6536,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6537,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
6538,Forest,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
6539,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6540,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
6541,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6542,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6543,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6544,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6545,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6546,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
6547,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6548,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6549,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6550,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6551,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6552,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6553,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6554,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6555,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6556,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6557,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6558,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6559,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6560,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6561,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6562,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
