Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZQ_M_R
3274,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
3275,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
3276,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3277,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
3278,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3279,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3280,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
3281,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3282,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3283,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3284,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3285,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
3286,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3287,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
3288,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3289,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3290,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
3291,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3292,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3293,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3294,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3295,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3296,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3297,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3298,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
3299,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3300,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3301,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
3302,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3303,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
3304,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3305,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Water
3306,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3307,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3308,Forest,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
3309,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3310,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3311,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3312,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3313,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3314,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3315,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3316,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
3317,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
3318,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3319,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
3320,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3321,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
3322,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3323,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3324,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3325,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
3326,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
3327,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3328,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3329,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
3330,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
3331,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
3332,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3333,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
3334,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
3335,Forest,Water,Shrubland,Water,Non_Wetland,Built-up,Grassland,Grassland
3336,Forest,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
3337,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
3338,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
3339,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
3340,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3341,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
3342,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3343,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
3344,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
3345,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
3346,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
3347,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
3348,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
3349,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
3350,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3351,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3352,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3353,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3354,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3355,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3356,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3357,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3358,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3359,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3360,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3361,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3362,Forest,Water,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
3363,Forest,Water,Grassland,NULL,Non_Wetland,Built-up,Forest,Water
3364,Forest,Water,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
3365,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
3366,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3367,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
3368,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3369,Forest,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3370,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
3371,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
3372,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
3373,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3374,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
3375,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
3376,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3377,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3378,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
3379,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3380,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3381,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
3382,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
3383,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3384,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3385,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3386,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
3387,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3388,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
3389,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3390,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3391,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3392,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3393,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3394,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3395,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3396,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3397,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
3398,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
3399,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
3400,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
3401,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3402,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3403,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
3404,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3405,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
3406,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
3407,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3408,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
3409,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Water
3410,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3411,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3412,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
3413,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
3414,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Water
3415,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
3416,Forest,Water,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
3417,Forest,Water,Grassland,Water,Non_Wetland,Built-up,Forest,Bareland
3418,Forest,Water,Grassland,Water,Non_Wetland,Built-up,Forest,Forest
3419,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
3420,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
3421,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
3422,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
3423,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
3424,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
3425,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Bareland
3426,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
3427,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
3428,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
3429,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Water
3430,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3431,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3432,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
3433,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
3434,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
3435,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3436,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
3437,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
3438,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
3439,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
3440,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3441,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3442,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
3443,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3444,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
3445,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3446,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3447,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3448,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
3449,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
3450,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3451,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3452,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
3453,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3454,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3455,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3456,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
3457,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
3458,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
3459,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
3460,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3461,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
3462,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
3463,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
3464,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
3465,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
3466,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
3467,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3468,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3469,Forest,Water,Wetland,Water,Wetland,Water,Forest,Bareland
3470,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3471,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3472,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
3473,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
3474,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
3475,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3476,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
3477,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Water,Forest
3478,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
3479,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Grassland
3480,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Forest,Forest
3481,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
3482,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Bareland
3483,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Water
3484,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
3485,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
3486,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
3487,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Forest
3488,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Water
3489,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,Water,Forest
3490,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Water
3491,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Bareland
3492,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Forest,Forest
3493,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Bareland
3494,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Bareland
3495,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
3496,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3497,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Grassland
3498,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
3499,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Water
3500,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3501,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3502,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3503,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3504,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
3505,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
3506,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3507,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3508,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3509,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3510,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
3511,Forest,Water,Bareland,NULL,Non_Wetland,Built-up,Forest,Forest
3512,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3513,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3514,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3515,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3516,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
3517,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3518,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3519,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
3520,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3521,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3522,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3523,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
3524,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3525,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3526,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3527,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3528,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3529,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3530,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3531,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
3532,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3533,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3534,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3535,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3536,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3537,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3538,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
3539,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3540,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3541,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
3542,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
3543,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Water
3544,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
3545,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
3546,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3547,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
3548,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
3549,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Water
3550,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
3551,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
3552,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
3553,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
3554,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
3555,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3556,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
3557,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3558,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3559,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Bareland
3560,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3561,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3562,Forest,Water,Bareland,Water,Non_Wetland,Forest,NULL,Water
3563,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
3564,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
3565,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
3566,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3567,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3568,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3569,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3570,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
3571,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
3572,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
3573,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
3574,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
3575,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
3576,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
3577,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3578,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
3579,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3580,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
3581,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3582,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Water
3583,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
3584,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
3585,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Water
3586,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
3587,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
3588,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
3589,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
3590,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Water,Forest
3591,Forest,Water,Built-up,Water,Non_Wetland,Built-up,Forest,Forest
3592,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
3593,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
3594,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
3595,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
3596,Forest,Water,Built-up,Water,Non_Wetland,Forest,Forest,Water
3597,Forest,Water,Water,NULL,Water,NULL,NULL,Water
