Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQH_M_R
7095,Forest,NULL,Water,Water,Water,Wetland,NULL,Wetland
7096,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
7097,Forest,NULL,Water,Water,Water,Wetland,Water,Water
7098,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
7099,Forest,NULL,Water,Water,Water,Water,Water,Wetland
7100,Forest,NULL,Water,Water,Water,Water,Water,Water
7101,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7102,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7103,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7104,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7105,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
7106,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
7107,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
7108,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7109,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7110,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7111,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7112,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7113,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7114,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
7115,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7116,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
7117,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7118,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7119,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
7120,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7121,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7122,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7123,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7124,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7125,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7126,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7127,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7128,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7129,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7130,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7131,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7132,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7133,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7134,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7135,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7136,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7137,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7138,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7139,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7140,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7141,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7142,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7143,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7144,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7145,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7146,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7147,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
7148,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7149,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7150,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7151,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7152,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7153,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7154,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7155,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7156,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7157,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7158,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7159,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7160,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
7161,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7162,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
7163,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7164,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7165,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
7166,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7167,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7168,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
7169,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
7170,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
7171,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7172,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7173,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7174,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7175,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7176,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7177,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7178,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
7179,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7180,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7181,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
7182,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7183,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
7184,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
7185,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
7186,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7187,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7188,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7189,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7190,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7191,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7192,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7193,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7194,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
7195,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7196,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7197,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7198,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7199,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
7200,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7201,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7202,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7203,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
7204,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7205,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7206,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7207,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
7208,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7209,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
7210,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7211,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7212,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7213,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7214,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7215,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
7216,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
7217,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7218,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
7219,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7220,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
7221,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
7222,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
7223,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7224,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7225,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
7226,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
7227,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7228,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7229,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7230,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7231,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7232,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7233,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
7234,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
7235,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7236,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
7237,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7238,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7239,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7240,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7241,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7242,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7243,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7244,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7245,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7246,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7247,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7248,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7249,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7250,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
7251,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
7252,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
7253,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7254,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
7255,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7256,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7257,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7258,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
7259,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
7260,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
7261,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7262,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7263,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7264,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
7265,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
7266,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
7267,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
7268,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
7269,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7270,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
7271,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7272,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7273,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7274,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7275,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7276,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7277,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
7278,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7279,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7280,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7281,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7282,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7283,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7284,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7285,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7286,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7287,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7288,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7289,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7290,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7291,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7292,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7293,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7294,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7295,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7296,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7297,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7298,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7299,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7300,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7301,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7302,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7303,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7304,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7305,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
7306,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7307,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7308,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
7309,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7310,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7311,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7312,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7313,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
7314,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7315,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
7316,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7317,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7318,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
7319,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7320,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7321,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7322,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
7323,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7324,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7325,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7326,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7327,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7328,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7329,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7330,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7331,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7332,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7333,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7334,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7335,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7336,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7337,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7338,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7339,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
7340,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7341,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7342,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7343,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7344,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7345,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7346,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7347,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7348,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7349,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7350,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7351,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7352,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
7353,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7354,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
7355,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7356,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7357,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7358,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7359,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
7360,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7361,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
7362,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7363,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
7364,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7365,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
7366,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
7367,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
7368,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7369,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
7370,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
7371,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
7372,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
7373,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
7374,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7375,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7376,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7377,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7378,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
7379,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7380,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7381,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7382,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7383,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7384,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7385,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7386,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7387,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7388,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7389,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7390,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7391,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
7392,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7393,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
7394,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7395,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
7396,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7397,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
7398,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7399,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7400,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7401,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7402,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7403,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
7404,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7405,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Water
7406,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
7407,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7408,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7409,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
7410,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7411,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
7412,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7413,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
7414,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
7415,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
7416,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7417,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7418,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7419,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
7420,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7421,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7422,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
