Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKR_M_R
2089,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
2090,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2091,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2092,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2093,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2094,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2095,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2096,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2097,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2098,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2099,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2100,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2101,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2102,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2103,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2104,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2105,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2106,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2107,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2108,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2109,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2110,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2111,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2112,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2113,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2114,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2115,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2116,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2117,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2118,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2119,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2120,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2121,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2122,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2123,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2124,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2125,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2126,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2127,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
2128,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2129,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2130,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2131,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2132,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2133,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2134,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2135,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2136,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2137,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2138,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2139,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2140,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2141,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2142,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2143,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2144,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2145,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2146,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2147,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2148,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2149,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2150,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2151,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2152,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2153,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2154,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2155,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2156,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2157,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2158,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2159,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2160,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2161,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2162,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
2163,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2164,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2165,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2166,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2167,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
2168,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2169,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2170,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2171,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2172,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2173,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2174,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2175,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2176,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2177,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2178,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2179,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2180,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2181,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2182,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2183,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
2184,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2185,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2186,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2187,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
2188,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
