Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWU_M_R
12447,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
12448,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12449,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
12450,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
12451,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12452,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
12453,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
12454,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12455,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12456,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12457,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
12458,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12459,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
12460,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
12461,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
12462,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
12463,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12464,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12465,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
12466,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12467,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12468,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
12469,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
12470,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
12471,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
12472,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
12473,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
12474,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
12475,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
12476,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
12477,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
12478,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
12479,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
12480,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
12481,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
12482,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
12483,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
12484,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Water
12485,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
12486,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Water
12487,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
12488,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
12489,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
12490,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Forest,Water
12491,Forest,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Wetland
12492,Forest,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Water
12493,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
12494,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
12495,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Grassland,Forest
12496,Forest,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12497,Forest,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
12498,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12499,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12500,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12501,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12502,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12503,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12504,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12505,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12506,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12507,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12508,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12509,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
12510,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12511,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12512,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
12513,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12514,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Bareland
12515,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12516,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
12517,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
12518,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12519,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
12520,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
12521,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
12522,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12523,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12524,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12525,Forest,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
12526,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12527,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
12528,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12529,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12530,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12531,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12532,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12533,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12534,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12535,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12536,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12537,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12538,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12539,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12540,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12541,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12542,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12543,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
12544,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12546,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12547,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12548,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12549,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12550,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12551,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12552,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12553,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12554,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12555,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12556,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12557,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12558,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12559,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12560,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12561,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12562,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12563,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
12564,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12565,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12566,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12567,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
12568,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12569,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12570,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12571,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
12572,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
12573,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
12574,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
12575,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
12576,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
12577,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12578,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
12579,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
12580,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12581,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
12582,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12583,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12584,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
12585,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12586,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12587,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12588,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12589,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12590,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
12591,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12592,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
12593,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
12594,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12595,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
12596,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
12597,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
12598,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
12599,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
12600,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
12601,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
12602,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
12603,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
12604,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
12605,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12606,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
12607,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12608,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12609,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12610,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12611,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12612,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
12613,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12614,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12615,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
12616,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12617,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12618,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12619,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
12620,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12621,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
12622,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12623,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12624,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12625,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12626,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12627,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
12628,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
12629,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12630,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
12631,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
12632,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
12633,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
12634,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
12635,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
12636,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
12637,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
12638,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
12639,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12640,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
12641,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12642,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
12643,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Wetland
12644,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
12645,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
12646,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
12647,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
12648,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
12649,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
12650,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
12651,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
12652,Forest,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
12653,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
12654,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
12655,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12656,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12657,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
12658,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12659,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12660,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
12661,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12662,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12663,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12664,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
12665,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12666,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12667,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
12668,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
12669,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12670,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
12671,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
12672,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12673,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
12674,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
12675,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
12676,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
12677,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12678,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12679,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
12680,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
12681,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12682,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12683,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
12684,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12685,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12686,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
12687,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
12688,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12689,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12690,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12691,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
12692,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
12693,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
12694,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
12695,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12696,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
12697,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
12698,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
12699,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
12700,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
12701,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
12702,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
12703,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
12704,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
12705,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
12706,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12707,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12708,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12709,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12710,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12711,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12712,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12713,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
12714,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
12715,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12716,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
12717,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
12718,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
12719,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12720,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
12721,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
12722,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12723,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12724,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
12725,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
12726,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
12727,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12728,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12729,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12730,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
12731,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Water
12732,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12733,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12734,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12735,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Bareland
12736,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
12737,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12738,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
12739,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
12740,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
12741,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
12742,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
12743,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12744,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12745,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
12746,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
12747,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
12748,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Wetland
12749,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Bareland
12750,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
