Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQM_M_R
11274,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11275,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11276,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11277,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
11278,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
11279,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11280,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11281,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11282,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11283,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11284,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
11285,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11286,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11287,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11288,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11289,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
11290,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
11291,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
11292,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
11293,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
11294,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
11295,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11296,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
11297,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11298,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11299,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
11300,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
11301,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11302,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
11303,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
11304,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11305,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
11306,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
11307,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11308,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
11309,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11310,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11311,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11312,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11313,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
11314,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11315,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11316,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11317,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
11318,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11319,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
11320,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
11321,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
11322,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
11323,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
11324,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11325,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
11326,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11327,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11328,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
11329,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
11330,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
11331,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
11332,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
11333,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11334,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
11335,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
11336,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
11337,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
11338,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
11339,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
11340,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
11341,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,NULL
11342,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
11343,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
11344,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
11345,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11346,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11347,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
11348,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11349,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11350,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
11351,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
11352,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
11353,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11354,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
11355,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11356,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11357,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
11358,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
11359,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11360,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11361,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
11362,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11363,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
11364,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
11365,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
11366,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
11367,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
11368,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11369,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11370,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11371,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11372,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
11373,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
11374,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
11375,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11376,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11377,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11378,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11379,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11380,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11381,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11382,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11383,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11384,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11385,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11386,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11387,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11388,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
11389,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11390,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
11391,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11392,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Cropland
11393,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11394,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11395,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11396,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11397,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11398,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11399,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11400,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11401,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11402,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11403,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
11404,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
11405,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11406,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
11407,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
11408,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
11409,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
11410,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11411,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
11412,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
11413,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
11414,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11415,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11416,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11417,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
11418,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11419,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
11420,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
11421,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
11422,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
11423,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
11424,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
11425,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
11426,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
11427,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
11428,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
11429,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
11430,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11431,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11432,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
11433,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
11434,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
11435,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
11436,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
11437,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
11438,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
11439,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
11440,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
11441,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
11442,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11443,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11444,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11445,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
11446,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11447,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11448,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11449,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11450,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11451,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11452,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
11453,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11454,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
11455,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11456,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11457,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11458,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11459,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
11460,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11461,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
11462,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11463,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
11464,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
11465,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11466,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
11467,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11468,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
11469,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
11470,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
11471,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
11472,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11473,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11474,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11475,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
11476,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11477,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11478,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11479,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
11480,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
11481,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
11482,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11483,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11484,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11485,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11486,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11487,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11488,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11489,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11490,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11491,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11492,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11493,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11494,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11495,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11496,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11497,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11498,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
11499,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11500,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11501,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11502,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
11503,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
11504,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Water
11505,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
11506,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11507,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11508,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
11509,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
11510,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
11511,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11512,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11513,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11514,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
11515,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11516,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11517,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11518,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11519,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
11520,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
11521,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11522,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11523,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11524,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11525,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
11526,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11527,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11528,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11529,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11530,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11531,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11532,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11533,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11534,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
11535,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11536,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
11537,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11538,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
11539,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
11540,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11541,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
11542,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11543,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11544,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
11545,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
11546,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
11547,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
11548,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
11549,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11550,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11551,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11552,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11553,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
11554,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11555,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11556,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
11557,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11558,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11559,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11560,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11561,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
11562,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11563,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11564,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11565,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11566,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
11567,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11568,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
11569,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11570,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
11571,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
11572,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11573,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11574,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11575,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
11576,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
11577,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
11578,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
11579,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Wetland
11580,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
11581,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11582,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
11583,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11584,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
11585,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
11586,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11587,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
11588,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
11589,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11590,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
11591,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11592,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11593,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
11594,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
