Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUH_M_R
8134,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8135,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8136,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8137,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8138,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8139,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8140,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
8141,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8142,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8143,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
8144,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
8145,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8146,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8147,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8148,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
8149,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
8150,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8151,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
8152,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8153,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
8154,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
8155,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
8156,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8157,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8158,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
8159,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
8160,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8161,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8162,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8163,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
8164,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
8165,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
8166,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8167,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
8168,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Bareland
8169,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8170,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8171,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
8172,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8173,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8174,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8175,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8176,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8177,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8178,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8179,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8180,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8181,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8182,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
8183,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8184,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
8185,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8186,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
8187,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
8188,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8189,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8190,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8191,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8192,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
8193,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
8194,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8195,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8196,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8197,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8198,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8199,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8200,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8201,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8202,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8203,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8204,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8205,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8206,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8207,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8208,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8209,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8210,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8211,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8212,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8213,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8214,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8215,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8216,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8217,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
8218,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8219,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8220,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8221,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8222,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
8223,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8224,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8225,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8226,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
8227,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8228,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8229,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8230,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
8231,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
8232,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
8233,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
8234,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
8235,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
8236,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
8237,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
8238,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
8239,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
8240,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
8241,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
8242,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
8243,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
8244,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
8245,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8246,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
8247,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
8248,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
8249,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
8250,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8251,Forest,Water,Wetland,Water,Wetland,Built-up,Water,Forest
8252,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
8253,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
8254,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
8255,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
8256,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
8257,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
8258,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
8259,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
8260,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
8261,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
8262,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
8263,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
8264,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
8265,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
8266,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
8267,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
8268,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
8269,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8270,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
8271,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8272,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
8273,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8274,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8275,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
8276,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8277,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8278,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
8279,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8280,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8281,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8282,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8283,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8284,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
8285,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8286,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
8287,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8288,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8289,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8290,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8291,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
8292,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8293,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8294,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8295,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
8296,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
8297,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8298,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8299,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
8300,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
8301,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
8302,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8303,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8304,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
8305,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8306,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8307,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
8308,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
8309,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
8310,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
8311,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
8312,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
8313,Forest,Water,Water,NULL,Water,NULL,Water,Water
8314,Forest,Water,Water,NULL,Water,NULL,Water,Forest
8315,Forest,Water,Water,NULL,Water,NULL,Forest,Water
8316,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
8317,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Forest
8318,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
8319,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
8320,Forest,Water,Water,NULL,Water,Grassland,Grassland,Wetland
8321,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
8322,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
8323,Forest,Water,Water,NULL,Water,Grassland,Wetland,Grassland
8324,Forest,Water,Water,NULL,Water,Grassland,Wetland,Bareland
8325,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
8326,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
8327,Forest,Water,Water,NULL,Water,Grassland,Water,Water
8328,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
8329,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
8330,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
8331,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
8332,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
8333,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
8334,Forest,Water,Water,NULL,Water,Wetland,Water,Water
8335,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
8336,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
8337,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
8338,Forest,Water,Water,NULL,Water,Bareland,Grassland,Water
8339,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
8340,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
8341,Forest,Water,Water,NULL,Water,Bareland,Wetland,Wetland
8342,Forest,Water,Water,NULL,Water,Bareland,Wetland,Bareland
8343,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
8344,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
8345,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
8346,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
8347,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
8348,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
8349,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
8350,Forest,Water,Water,NULL,Water,Bareland,Water,Water
8351,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
8352,Forest,Water,Water,NULL,Water,Bareland,Forest,Grassland
8353,Forest,Water,Water,NULL,Water,Bareland,Forest,Bareland
8354,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
8355,Forest,Water,Water,NULL,Water,Built-up,Grassland,Grassland
8356,Forest,Water,Water,NULL,Water,Water,NULL,Water
8357,Forest,Water,Water,NULL,Water,Water,NULL,Forest
8358,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
8359,Forest,Water,Water,NULL,Water,Water,Grassland,Bareland
8360,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
8361,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
8362,Forest,Water,Water,NULL,Water,Water,Wetland,Bareland
8363,Forest,Water,Water,NULL,Water,Water,Wetland,Water
8364,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
8365,Forest,Water,Water,NULL,Water,Water,Water,Grassland
8366,Forest,Water,Water,NULL,Water,Water,Water,Wetland
8367,Forest,Water,Water,NULL,Water,Water,Water,Bareland
8368,Forest,Water,Water,NULL,Water,Water,Water,Water
8369,Forest,Water,Water,NULL,Water,Water,Water,Forest
8370,Forest,Water,Water,NULL,Water,Water,Forest,Wetland
8371,Forest,Water,Water,NULL,Water,Water,Forest,Water
8372,Forest,Water,Water,NULL,Water,Water,Forest,Forest
8373,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
8374,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
8375,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
8376,Forest,Water,Water,NULL,Water,Forest,Water,Water
8377,Forest,Water,Water,NULL,Water,Forest,Water,Forest
8378,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
8379,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
8380,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
8381,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
8382,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
8383,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
8384,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
8385,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
8386,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
8387,Forest,Water,Water,Non_Water,Water,Grassland,Water,Wetland
8388,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
8389,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
8390,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Cropland
8391,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
8392,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
8393,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
8394,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
8395,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
8396,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
8397,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
8398,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
8399,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
8400,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
8401,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
8402,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
8403,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
8404,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
8405,Forest,Water,Water,Non_Water,Water,Water,Water,Water
8406,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
8407,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
8408,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
8409,Forest,Water,Water,Water,Water,NULL,Wetland,Water
8410,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
8411,Forest,Water,Water,Water,Water,NULL,Water,Water
8412,Forest,Water,Water,Water,Water,NULL,Water,Forest
8413,Forest,Water,Water,Water,Water,NULL,Forest,Water
8414,Forest,Water,Water,Water,Water,NULL,Forest,Forest
8415,Forest,Water,Water,Water,Water,Grassland,NULL,Forest
8416,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
8417,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
8418,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
8419,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
8420,Forest,Water,Water,Water,Water,Grassland,Water,Water
8421,Forest,Water,Water,Water,Water,Grassland,Water,Forest
8422,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
8423,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
8424,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
8425,Forest,Water,Water,Water,Water,Wetland,Water,Water
8426,Forest,Water,Water,Water,Water,Wetland,Water,Forest
8427,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
8428,Forest,Water,Water,Water,Water,Bareland,Grassland,Water
8429,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
8430,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
8431,Forest,Water,Water,Water,Water,Bareland,Water,Water
8432,Forest,Water,Water,Water,Water,Bareland,Water,Forest
8433,Forest,Water,Water,Water,Water,Bareland,Forest,Water
8434,Forest,Water,Water,Water,Water,Built-up,Water,Water
8435,Forest,Water,Water,Water,Water,Water,NULL,Grassland
8436,Forest,Water,Water,Water,Water,Water,NULL,Water
8437,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
8438,Forest,Water,Water,Water,Water,Water,Grassland,Water
8439,Forest,Water,Water,Water,Water,Water,Grassland,Forest
8440,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
8441,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
8442,Forest,Water,Water,Water,Water,Water,Wetland,Bareland
8443,Forest,Water,Water,Water,Water,Water,Wetland,Water
8444,Forest,Water,Water,Water,Water,Water,Wetland,Forest
8445,Forest,Water,Water,Water,Water,Water,Water,Wetland
8446,Forest,Water,Water,Water,Water,Water,Water,Bareland
8447,Forest,Water,Water,Water,Water,Water,Water,Water
8448,Forest,Water,Water,Water,Water,Water,Water,Forest
8449,Forest,Water,Water,Water,Water,Water,Forest,Water
8450,Forest,Water,Water,Water,Water,Water,Forest,Forest
8451,Forest,Water,Water,Water,Water,Forest,Wetland,Water
8452,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
8453,Forest,Water,Water,Water,Water,Forest,Water,Water
8454,Forest,Water,Water,Water,Water,Forest,Water,Forest
8455,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8456,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8457,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
8458,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
8459,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8460,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
8461,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
8462,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
8463,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8464,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8465,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8466,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8467,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8468,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8469,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
8470,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
8471,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8472,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8473,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
8474,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8475,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8476,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
8477,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8478,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Wetland,Bareland
8479,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
8480,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
8481,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8482,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
8483,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8484,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8485,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8486,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8487,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8488,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8489,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8490,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
