Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQK_M_R
13297,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13298,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
13299,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13300,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
13301,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13302,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13303,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13304,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13305,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13306,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13307,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
13308,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
13309,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
13310,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13311,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13312,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13313,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
13314,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
13315,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
13316,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13317,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13318,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13319,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
13320,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,Water,Wetland
13321,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13322,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
13323,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
13324,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
13325,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
13326,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Water,Water
13327,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
13328,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
13329,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
13330,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13331,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13332,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13333,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
13334,Permanent_ice_and_snow,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13335,Permanent_ice_and_snow,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13336,Permanent_ice_and_snow,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13337,Permanent_ice_and_snow,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13338,Permanent_ice_and_snow,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
13339,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13340,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
13341,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13342,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13343,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13344,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
13345,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13346,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13347,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13348,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13349,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13350,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13351,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13352,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13353,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13354,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13355,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
13356,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
13357,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
13358,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
13359,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
13360,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
13361,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
13362,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
13363,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
13364,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
13365,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
13366,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
13367,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
13368,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
13369,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
13370,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
13371,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
13372,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
13373,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
13374,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
13375,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
13376,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
13377,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
13378,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
13379,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
13380,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
13381,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13382,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13383,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13384,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13385,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13386,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13387,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
13388,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13389,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13390,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
13391,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
13392,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
13393,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13394,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
13395,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
13396,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
13397,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
13398,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13399,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
13400,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13401,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
13402,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
13403,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
13404,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
13405,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
13406,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13407,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
13408,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
13409,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
13410,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
13411,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
13412,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13413,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
13414,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
13415,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
13416,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
13417,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
13418,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
13419,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
13420,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
13421,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
13422,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13423,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
13424,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
13425,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13426,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13427,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
13428,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
13429,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
13430,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
13431,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13432,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13433,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
13434,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
13435,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
13436,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13437,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
13438,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
13439,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
13440,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13441,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13442,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
13443,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
13444,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13445,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13446,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13447,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
13448,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
13449,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13450,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13451,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
13452,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
13453,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13454,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
13455,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13456,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13457,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
13458,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
13459,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Wetland
13460,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
13461,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
13462,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Cropland
13463,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
13464,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
13465,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
13466,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
13467,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
13468,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
13469,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
13470,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
13471,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
13472,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
13473,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
13474,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
13475,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
13476,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
13477,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
13478,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
13479,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13480,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
13481,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
13482,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
13483,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
13484,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
13485,Forest,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Cropland
13486,Forest,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
13487,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
13488,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Cropland
13489,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
13490,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
13491,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
13492,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
13493,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Cropland
13494,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
13495,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
13496,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13497,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13498,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
13499,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
13500,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
13501,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13502,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
13503,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13504,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13505,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13506,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13507,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
13508,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13509,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
13510,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13511,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
13512,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
13513,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13514,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
13515,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
13516,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
13517,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
13518,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
13519,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13520,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13521,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13522,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
13523,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13524,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13525,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13526,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13527,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13528,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
13529,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13530,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13531,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13532,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13533,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13534,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13535,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13536,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13537,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
13538,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13539,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
13540,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
13541,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
13542,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13543,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13544,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13545,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13546,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
13547,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
13548,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13549,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13550,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13551,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13552,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13553,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13554,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
13555,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
13556,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
13557,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13558,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13559,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13560,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13561,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13562,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13563,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13564,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13565,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13566,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13567,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13568,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
13569,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
13570,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
13571,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
13572,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13573,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13574,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
13575,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13576,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13577,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
13578,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13579,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13580,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13581,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13582,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13583,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13584,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13585,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
13586,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13587,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
13588,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13589,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13590,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
13591,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
13592,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13593,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13594,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
13595,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13596,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13597,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
13598,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
13599,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
13600,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
13601,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
13602,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13603,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
