Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
8712,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
8713,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
8714,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
8715,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
8716,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
8717,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
8718,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
8719,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8720,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
8721,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
8722,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
8723,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
8724,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8725,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
8726,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
8727,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
8728,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
8729,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
8730,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8731,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8732,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8733,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8734,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8735,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8736,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8737,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8738,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8739,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8740,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
8741,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
8742,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8743,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8744,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8745,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
8746,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
8747,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8748,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8749,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8750,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
8751,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8752,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8753,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
8754,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
8755,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
8756,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8757,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8758,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8759,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8760,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
8761,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
8762,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8763,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8764,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
8765,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8766,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
8767,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8768,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
8769,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
8770,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8771,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8772,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8773,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
8774,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
8775,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8776,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8777,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8778,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
8779,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8780,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
8781,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
8782,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8783,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
8784,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
8785,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
8786,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8787,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
8788,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
8789,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8790,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8791,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8792,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8793,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
8794,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8795,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8796,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
8797,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
8798,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
8799,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
8800,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8801,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
8802,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
8803,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8804,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
8805,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8806,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
8807,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8808,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
8809,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
8810,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
8811,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
8812,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
8813,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
8814,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
8815,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
8816,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
8817,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
8818,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
8819,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8820,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
8821,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
8822,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
8823,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
8824,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
8825,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
8826,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
8827,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
8828,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8829,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
8830,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
8831,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8832,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8833,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
8834,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
8835,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
8836,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
8837,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
8838,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
8839,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
8840,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
8841,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
8842,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
8843,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
8844,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
8845,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
8846,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
8847,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
8848,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
8849,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
8850,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
8851,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
8852,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
8853,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
8854,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
8855,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
8856,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
8857,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
8858,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Forest
8859,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
8860,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
8861,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8862,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
8863,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
8864,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
8865,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
8866,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
8867,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
8868,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
8869,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
8870,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
8871,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
8872,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8873,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
8874,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8875,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
8876,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8877,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8878,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8879,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8880,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8881,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8882,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8883,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8884,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
8885,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8886,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
8887,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
8888,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8889,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
8890,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
8891,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8892,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8893,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
8894,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8895,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
8896,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
8897,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
8898,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
8899,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
8900,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Built-up
8901,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
8902,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8903,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8904,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8905,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
8906,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8907,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
8908,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
8909,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
8910,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
8911,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8912,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8913,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8914,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
8915,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
8916,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
8917,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
8918,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8919,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
8920,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8921,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
8922,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Water
8923,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8924,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8925,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
8926,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8927,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8928,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8929,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8930,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8931,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
8932,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8933,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8934,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8935,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8936,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8937,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8938,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
8939,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8940,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8941,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8942,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
8943,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
8944,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8945,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8946,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
8947,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
8948,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
8949,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
8950,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
8951,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
8952,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
8953,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
8954,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
8955,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
8956,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
8957,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
8958,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
8959,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8960,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
8961,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
8962,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
8963,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Forest
8964,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
8965,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
8966,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
8967,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
8968,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
8969,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
8970,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
8971,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Grassland
8972,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
8973,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
8974,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
8975,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
8976,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
8977,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8978,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8979,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8980,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8981,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8982,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
8983,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8984,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8985,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
8986,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8987,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
8988,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
8989,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
8990,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
8991,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
8992,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
8993,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
8994,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
8995,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
8996,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8997,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8998,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8999,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9000,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9001,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9002,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9003,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9004,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9005,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
9006,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9007,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
9008,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9009,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
9010,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
9011,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9012,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
9013,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9014,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
9015,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9016,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9017,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
9018,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
9019,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
9020,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,NULL,Forest
9021,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
9022,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Wetland,Forest
9023,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
9024,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
9025,Forest,Forest,Water,NULL,Water,NULL,Water,Water
9026,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
9027,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
9028,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
9029,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
9030,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
9031,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
9032,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
9033,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
9034,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
9035,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
9036,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
9037,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
9038,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
9039,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
