Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUH_M_R
10991,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
10992,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10993,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10994,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
10995,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
10996,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
10997,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
10998,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10999,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11000,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11001,Forest,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
11002,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
11003,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
11004,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
11005,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11006,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11007,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
11008,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
11009,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11010,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11011,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11012,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
11013,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
11014,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
11015,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
11016,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
11017,Forest,NULL,Water,NULL,Water,Grassland,NULL,Grassland
11018,Forest,NULL,Water,NULL,Water,Grassland,NULL,Water
11019,Forest,NULL,Water,NULL,Water,Grassland,NULL,Forest
11020,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
11021,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
11022,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
11023,Forest,NULL,Water,NULL,Water,Water,NULL,Water
11024,Forest,NULL,Water,NULL,Water,Water,NULL,Forest
11025,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
11026,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
11027,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
11028,Forest,NULL,Water,Non_Water,Water,NULL,Water,Water
11029,Forest,NULL,Water,Non_Water,Water,NULL,Water,Forest
11030,Forest,NULL,Water,Non_Water,Water,NULL,Forest,Water
11031,Forest,NULL,Water,Non_Water,Water,Grassland,NULL,Water
11032,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
11033,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
11034,Forest,NULL,Water,Non_Water,Water,Water,NULL,Forest
11035,Forest,NULL,Water,Non_Water,Water,Water,Shrubland,Water
11036,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
11037,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
11038,Forest,NULL,Water,Non_Water,Water,Water,Forest,Water
11039,Forest,NULL,Water,Non_Water,Water,Forest,NULL,Water
11040,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
11041,Forest,NULL,Water,Water,Water,NULL,NULL,Water
11042,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
11043,Forest,NULL,Water,Water,Water,NULL,Shrubland,Water
11044,Forest,NULL,Water,Water,Water,NULL,Grassland,Grassland
11045,Forest,NULL,Water,Water,Water,NULL,Grassland,Water
11046,Forest,NULL,Water,Water,Water,NULL,Wetland,Water
11047,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
11048,Forest,NULL,Water,Water,Water,NULL,Water,Water
11049,Forest,NULL,Water,Water,Water,NULL,Water,Forest
11050,Forest,NULL,Water,Water,Water,NULL,Forest,Water
11051,Forest,NULL,Water,Water,Water,Grassland,NULL,Water
11052,Forest,NULL,Water,Water,Water,Grassland,NULL,Forest
11053,Forest,NULL,Water,Water,Water,Grassland,Shrubland,Grassland
11054,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
11055,Forest,NULL,Water,Water,Water,Bareland,Grassland,Grassland
11056,Forest,NULL,Water,Water,Water,Water,NULL,Water
11057,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
11058,Forest,NULL,Water,Water,Water,Water,Grassland,Water
11059,Forest,NULL,Water,Water,Water,Water,Water,Grassland
11060,Forest,NULL,Water,Water,Water,Water,Water,Water
11061,Forest,NULL,Water,Water,Water,Water,Forest,Water
11062,Forest,NULL,Water,Water,Water,Forest,Water,Forest
11063,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
11064,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11065,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11066,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11067,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11068,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
11069,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11070,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
11071,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11072,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11073,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11074,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
11075,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
11076,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11077,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11078,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11079,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
11080,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
11081,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
11082,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
11083,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
11084,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11085,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
11086,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11087,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
11088,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Water
11089,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11090,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11091,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
11092,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11093,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11094,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11095,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
11096,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
11097,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
11098,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11099,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11100,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
11101,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11102,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11103,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11104,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11105,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
11106,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11107,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11108,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11109,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11110,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11111,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11112,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11113,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11114,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11115,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11116,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
11117,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11118,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11119,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11120,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11121,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11122,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
11123,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
11124,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
11125,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11126,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11127,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11128,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11129,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11130,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11131,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11132,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11133,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11134,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
11135,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
11136,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
11137,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
11138,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11139,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11140,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11141,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11142,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11143,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11144,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11145,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
11146,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
11147,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
11148,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11149,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11150,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
11151,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11152,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
11153,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
11154,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11155,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11156,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11157,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
11158,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11159,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11160,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11161,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11162,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
11163,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11164,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11165,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11166,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11167,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11168,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11169,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11170,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
11171,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11172,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11173,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
11174,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11175,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
11176,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
11177,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
11178,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11179,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
11180,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11181,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11182,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
11183,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11184,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11185,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11186,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11187,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Cropland
11188,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
11189,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
11190,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
11191,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
11192,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
11193,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Cropland
11194,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
11195,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11196,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
11197,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11198,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
11199,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
11200,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
11201,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
11202,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
11203,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
11204,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11205,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11206,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
11207,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
11208,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11209,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11210,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
11211,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
11212,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
11213,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11214,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
11215,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11216,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
11217,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11218,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
11219,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
11220,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11221,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11222,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
11223,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
11224,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11225,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11226,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
11227,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11228,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11229,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
11230,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
11231,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
11232,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11233,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11234,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11235,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
11236,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11237,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11238,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11239,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
11240,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
11241,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
11242,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11243,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11244,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11245,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
11246,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11247,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11248,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
11249,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11250,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11251,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11252,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
11253,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
11254,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11255,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
11256,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11257,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
11258,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11259,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11260,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11261,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
11262,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
11263,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
11264,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
11265,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
11266,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
11267,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
11268,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Water
11269,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
11270,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11271,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
11272,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
11273,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
11274,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11275,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11276,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
11277,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11278,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
11279,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11280,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
11281,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
11282,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
11283,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
11284,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
11285,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
11286,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
11287,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
11288,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
11289,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
11290,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11291,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
11292,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
11293,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
11294,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
11295,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
11296,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
11297,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
11298,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
11299,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
11300,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
11301,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
11302,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
11303,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
11304,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
11305,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
11306,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
11307,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11308,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11309,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
11310,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11311,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11312,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11313,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11314,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11315,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11316,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11317,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11318,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11319,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
11320,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11321,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
11322,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11323,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11324,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
11325,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11326,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11327,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11328,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11329,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11330,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11331,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
