Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRA_M_R
2996,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2997,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2998,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2999,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3000,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3001,Permanent_ice_and_snow,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3002,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3003,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3004,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
3005,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3006,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3007,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3008,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3009,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3010,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3011,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
3012,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3013,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
3014,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
3015,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
3016,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3017,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3018,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3019,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3020,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3021,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3022,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3023,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3024,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3025,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3026,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3027,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3028,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3029,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3030,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3031,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3032,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3033,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
3034,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3035,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3036,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3037,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3038,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3039,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3040,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3041,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3042,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3043,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3044,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3045,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3046,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3047,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3048,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3049,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3050,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3051,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3052,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3053,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3054,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3055,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3056,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3057,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3058,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3059,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3060,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3061,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3062,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3063,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3064,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3065,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3066,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3067,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3068,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3069,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3070,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3071,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3072,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3073,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3074,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3075,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3076,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3077,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3078,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3079,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3080,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3081,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3082,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3083,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3084,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3085,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3086,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3087,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3088,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3089,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3090,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3091,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3092,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3093,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3094,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3095,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3096,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3097,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3098,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3099,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3100,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3101,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3102,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3103,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3104,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3105,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3106,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3107,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3108,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3109,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3110,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3111,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3112,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3113,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3114,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3115,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3116,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3117,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3118,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3119,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3120,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3121,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3122,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3123,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3124,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3125,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3126,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3127,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3128,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3129,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
3130,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3131,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3132,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3133,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3134,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3135,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3136,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3137,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3138,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3139,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3140,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3141,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3142,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3143,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3144,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3145,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3146,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3147,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3148,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3149,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3150,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3151,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3152,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3153,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3154,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3155,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3156,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3157,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3158,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3159,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3160,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3161,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3162,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3163,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3164,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3165,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3166,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3167,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3168,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3169,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3170,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3171,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3172,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3173,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3174,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3175,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3176,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3177,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3178,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3179,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3180,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3181,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3182,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3183,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3184,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3185,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3186,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3187,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3188,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3189,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3190,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3191,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3192,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3193,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3194,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3195,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3196,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3197,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3198,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3199,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3200,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3201,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3202,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3203,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3204,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3205,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3206,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3207,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3208,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3209,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3210,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3211,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3212,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3213,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3214,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3215,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3216,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3217,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3218,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
3219,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3220,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3221,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3222,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3223,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3224,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3225,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3226,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
3227,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3228,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3229,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3230,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3231,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3232,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3233,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3234,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3235,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3236,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3237,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3238,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3239,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3240,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3241,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3242,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3243,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3244,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3245,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3246,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3247,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3248,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3249,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3250,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3251,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3252,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3253,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3254,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3255,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3256,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3257,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3258,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
3259,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3260,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3261,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3262,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3263,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3264,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3265,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
3266,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3267,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3268,Forest,Cropland,Water,Water,Water,NULL,NULL,NULL
3269,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3270,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3271,Forest,Cropland,Water,Water,Water,NULL,NULL,Bareland
3272,Forest,Cropland,Water,Water,Water,NULL,NULL,Built-up
3273,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3274,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3275,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3276,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3277,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3278,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3279,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3280,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3281,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3282,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3283,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3284,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3285,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3286,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3287,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3288,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3289,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3290,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3291,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3292,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3293,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3294,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3295,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3296,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3297,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3298,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3299,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3300,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3301,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3302,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3303,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3304,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3305,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3306,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3307,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3308,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3309,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3310,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3311,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3312,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3313,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3314,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3315,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3316,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3317,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3318,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3319,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3320,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3321,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3322,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3323,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3324,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3325,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3326,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3327,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3328,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3329,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3330,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3331,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3332,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
