Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDD_M_R
16249,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16250,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
16251,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16252,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
16253,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16254,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
16255,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
16256,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
16257,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16258,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
16259,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
16260,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
16261,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
16262,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
16263,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
16264,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
16265,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
16266,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
16267,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
16268,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16269,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
16270,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
16271,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
16272,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
16273,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
16274,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
16275,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16276,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
16277,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
16278,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
16279,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
16280,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16281,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
16282,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16283,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
16284,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
16285,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
16286,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
16287,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16288,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
16289,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
16290,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
16291,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,NULL
16292,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
16293,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
16294,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
16295,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
16296,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
16297,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
16298,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
16299,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
16300,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
16301,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
16302,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Cropland
16303,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
16304,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
16305,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
16306,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
16307,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
16308,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
16309,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
16310,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Bareland,NULL
16311,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
16312,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
16313,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Wetland,Forest
16314,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Water,Forest
16315,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
16316,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
16317,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
16318,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
16319,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
16320,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Bareland
16321,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
16322,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
16323,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
16324,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
16325,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
16326,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
16327,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
16328,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
16329,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
16330,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
16331,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
16332,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
16333,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
16334,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
16335,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
16336,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
16337,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
16338,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
16339,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
16340,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
16341,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
16342,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Water
16343,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
16344,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
16345,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
16346,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Bareland
16347,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
16348,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
16349,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
16350,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
16351,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
16352,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
16353,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
16354,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
16355,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
16356,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
16357,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
16358,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
16359,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
16360,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
16361,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
16362,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
16363,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
16364,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
16365,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
16366,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
16367,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
16368,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
16369,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
16370,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
16371,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
16372,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,NULL
16373,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
16374,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
16375,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
16376,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,NULL
16377,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
16378,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
16379,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
16380,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
16381,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
16382,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
16383,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
16384,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
16385,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
16386,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
16387,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
16388,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
16389,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
16390,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
16391,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
16392,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
16393,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
16394,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
16395,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
16396,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
16397,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
16398,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
16399,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
16400,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
16401,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
16402,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
16403,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
16404,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,NULL
16405,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
16406,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
16407,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
16408,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
16409,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,NULL
16410,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
16411,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
16412,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
16413,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
16414,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
16415,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
16416,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
16417,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Grassland
16418,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
16419,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
16420,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
16421,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
16422,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
16423,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
16424,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
16425,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
16426,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
16427,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
16428,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
16429,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
16430,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
16431,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
16432,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
16433,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
16434,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
16435,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
16436,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
16437,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
16438,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
16439,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
16440,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
16441,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
16442,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
16443,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
16444,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
16445,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
16446,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
16447,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
16448,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
16449,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
16450,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
16451,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
16452,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
16453,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
16454,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
16455,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
16456,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
16457,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
16458,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
16459,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
16460,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
16461,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
16462,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
16463,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
16464,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
16465,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
16466,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
16467,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
16468,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
16469,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
16470,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
16471,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
16472,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Water
16473,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
16474,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
16475,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
16476,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
16477,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
16478,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
16479,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
16480,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
16481,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
16482,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
16483,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
16484,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Cropland
16485,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
16486,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
16487,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
16488,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
16489,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
16490,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
16491,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16492,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Bareland
16493,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
16494,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
16495,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16496,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
16497,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
16498,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
16499,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
16500,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
16501,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16502,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Forest
16503,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Bareland
16504,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
16505,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
16506,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Water
16507,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
16508,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
16509,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
16510,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
16511,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
16512,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
16513,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
16514,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
16515,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
16516,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
16517,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
16518,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
16519,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
16520,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
16521,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
16522,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
16523,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
16524,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
16525,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
16526,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
16527,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
16528,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
16529,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
16530,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
16531,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
16532,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
16533,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
16534,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
16535,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
16536,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
16537,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
16538,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
16539,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
16540,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
16541,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
16542,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
16543,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
16544,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
16545,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
16546,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
16547,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
16548,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
16549,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
16550,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
16551,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
16552,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
16553,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
16554,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
16555,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
16556,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
16557,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
16558,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
16559,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
16560,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
16561,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
16562,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
16563,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
16564,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
16565,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
16566,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
16567,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
16568,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Water
16569,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
16570,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
16571,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
16572,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
