Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBM_M_R
36172,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
36173,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
36174,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
36175,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
36176,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
36177,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
36178,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
36179,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
36180,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
36181,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
36182,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
36183,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
36184,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
36185,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
36186,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
36187,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
36188,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
36189,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
36190,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
36191,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
36192,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
36193,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
36194,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
36195,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
36196,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Forest
36197,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
36198,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
36199,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
36200,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
36201,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
36202,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
36203,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
36204,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
36205,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
36206,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
36207,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
36208,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
36209,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
36210,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
36211,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
36212,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
36213,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
36214,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
36215,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
36216,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
36217,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
36218,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
36219,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
36220,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
36221,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
36222,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
36223,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
36224,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
36225,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
36226,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
36227,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
36228,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
36229,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
36230,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
36231,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
36232,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
36233,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
36234,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
36235,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
36236,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
36237,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
36238,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
36239,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
36240,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
36241,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
36242,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
36243,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
36244,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
36245,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Wetland
36246,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
36247,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
36248,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
36249,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
36250,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
36251,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
36252,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
36253,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
36254,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
36255,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
36256,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
36257,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
36258,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
36259,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
36260,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
36261,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
36262,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
36263,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
36264,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
36265,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
36266,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
36267,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
36268,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
36269,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
36270,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
36271,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
36272,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Cropland
36273,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
36274,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
36275,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
36276,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
36277,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
36278,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
36279,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
36280,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
36281,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
36282,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
36283,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
36284,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
36285,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
36286,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
36287,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
36288,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
36289,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
36290,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
36291,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
36292,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
36293,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
36294,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
36295,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
36296,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
36297,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
36298,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
36299,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
36300,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
36301,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
36302,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
36303,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
36304,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
36305,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
36306,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
36307,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
36308,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
36309,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
36310,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
36311,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
36312,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
36313,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
36314,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
36315,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
36316,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
36317,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
36318,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
36319,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
36320,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
36321,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
36322,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
36323,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
36324,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
36325,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
36326,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Water
36327,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
36328,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
36329,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
36330,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
36331,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
36332,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
36333,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
36334,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
36335,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
36336,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
36337,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
36338,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
36339,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
36340,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
36341,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
36342,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
36343,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
36344,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
36345,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
36346,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
36347,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
36348,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
36349,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
36350,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
36351,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
36352,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Built-up
36353,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
36354,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
36355,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
36356,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
36357,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
36358,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
36359,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
36360,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
36361,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
36362,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
36363,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
36364,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
36365,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
36366,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
36367,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
36368,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
36369,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
36370,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
36371,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
36372,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
36373,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
36374,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
36375,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
36376,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
36377,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
36378,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
36379,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
36380,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
36381,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
36382,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
36383,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
36384,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
36385,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
36386,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
36387,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
36388,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
36389,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
36390,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
36391,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
36392,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
36393,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
36394,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
36395,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
36396,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
36397,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
36398,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
36399,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
36400,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
36401,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
36402,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
36403,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
36404,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
36405,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
36406,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
36407,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
36408,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
36409,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
36410,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
36411,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
36412,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
36413,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
36414,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
36415,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
36416,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
36417,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
36418,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
36419,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
36420,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
36421,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
36422,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
36423,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
36424,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
36425,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
36426,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
36427,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
36428,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
36429,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
36430,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
36431,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
36432,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
36433,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
36434,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
36435,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
36436,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
36437,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
36438,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
36439,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
36440,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
36441,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
36442,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
36443,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
36444,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
36445,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
36446,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
36447,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
36448,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
36449,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
36450,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
36451,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
36452,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
36453,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
36454,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
36455,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
36456,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
36457,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Water
36458,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
36459,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
36460,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
36461,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
36462,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
36463,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
36464,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
36465,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
36466,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
36467,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
36468,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
36469,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
36470,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
36471,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
36472,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
36473,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Wetland
36474,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
36475,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
36476,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
36477,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
36478,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
36479,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
36480,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
36481,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
36482,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
36483,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
36484,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
36485,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
36486,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
36487,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
36488,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
36489,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
36490,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
