Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRP_M_R
8224,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
8225,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Water
8226,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
8227,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
8228,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8229,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8230,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8231,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8232,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
8233,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8234,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8235,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8236,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8237,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8238,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8239,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8240,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8241,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8242,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8243,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
8244,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8245,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
8246,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8247,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8248,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8249,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
8250,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
8251,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
8252,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
8253,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8254,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8255,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8256,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8257,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8258,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8259,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
8260,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8261,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8262,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Cropland
8263,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8264,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
8265,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8266,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
8267,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8268,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8269,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
8270,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8271,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8272,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8273,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
8274,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8275,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8276,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8277,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
8278,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8279,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8280,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Water
8281,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8282,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8283,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8284,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
8285,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8286,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8287,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8288,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8289,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
8290,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8291,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
8292,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8293,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8294,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
8295,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8296,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
8297,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
8298,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8299,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8300,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
8301,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
8302,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8303,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
8304,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
8305,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8306,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
8307,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
8308,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
8309,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
8310,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8311,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
8312,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
8313,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
8314,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8315,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8316,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8317,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
8318,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
8319,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
8320,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
8321,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8322,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
8323,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8324,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8325,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8326,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
8327,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8328,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8329,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8330,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
8331,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
8332,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8333,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8334,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8335,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8336,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8337,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8338,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
8339,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8340,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
8341,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
8342,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
8343,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
8344,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
8345,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
8346,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8347,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
8348,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
8349,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8350,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8351,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8352,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8353,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8354,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
8355,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
8356,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
8357,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
8358,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
8359,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
8360,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
8361,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8362,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8363,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
8364,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8365,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
8366,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
8367,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,NULL
8368,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
8369,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
8370,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
8371,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
8372,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
8373,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
8374,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
8375,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
8376,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
8377,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
8378,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Forest
8379,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
8380,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
8381,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
8382,Forest,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Forest
8383,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Forest
8384,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8385,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8386,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8387,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8388,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8389,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8390,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8391,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8392,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8393,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8394,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
8395,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
8396,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
8397,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8398,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8399,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8400,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8401,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8402,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8403,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8404,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8405,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8406,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8407,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8408,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8409,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8410,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8411,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8412,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8413,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
8414,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
8415,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
8416,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8417,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8418,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8419,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
8420,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8421,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8422,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8423,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
8424,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
8425,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8426,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8427,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8428,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8429,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8430,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
8431,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8432,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8433,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8434,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
8435,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8436,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8437,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8438,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8439,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
8440,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
8441,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8442,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8443,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8444,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8445,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8446,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
8447,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
8448,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8449,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8450,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8451,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8452,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8453,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8454,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8455,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
8456,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8457,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
8458,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
8459,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
8460,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8461,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
8462,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8463,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8464,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8465,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8466,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
8467,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8468,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8469,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8470,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8471,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
8472,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
8473,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
8474,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8475,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8476,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8477,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8478,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
8479,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
8480,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
8481,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8482,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
8483,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8484,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
8485,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8486,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
8487,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
8488,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8489,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8490,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8491,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
8492,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8493,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8494,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8495,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
8496,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8497,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8498,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8499,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8500,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8501,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8502,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8503,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8504,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8505,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8506,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8507,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8508,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
8509,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8510,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8511,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8512,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8513,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8514,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
8515,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8516,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8517,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8518,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8519,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8520,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8521,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
8522,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8523,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8524,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
8525,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8526,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8527,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8528,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
8529,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8530,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
8531,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
8532,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8533,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8534,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8535,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
8536,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
8537,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
8538,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8539,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
8540,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
8541,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8542,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8543,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
8544,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8545,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
