Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCK_M_R
12819,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
12820,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
12821,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
12822,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
12823,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
12824,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
12825,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12826,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12827,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
12828,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
12829,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12830,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12831,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
12832,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
12833,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12834,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
12835,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12836,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
12837,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
12838,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12839,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
12840,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12841,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12842,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
12843,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
12844,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
12845,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
12846,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
12847,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
12848,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12849,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12850,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12851,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
12852,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
12853,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
12854,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
12855,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12856,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,NULL
12857,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12858,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12859,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12860,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12861,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12862,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12863,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12864,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12865,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12866,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
12867,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12868,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12869,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
12870,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
12871,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12872,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12873,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12874,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12875,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12876,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12877,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12878,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12879,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
12880,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
12881,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
12882,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
12883,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
12884,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
12885,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12886,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12887,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12888,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
12889,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12890,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
12891,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
12892,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12893,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12894,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
12895,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12896,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12897,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
12898,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12899,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
12900,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
12901,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12902,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
12903,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
12904,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12905,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
12906,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12907,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12908,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12909,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
12910,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
12911,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
12912,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12913,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12914,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12915,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
12916,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12917,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
12918,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
12919,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
12920,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
12921,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
12922,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
12923,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
12924,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12925,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12926,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
12927,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
12928,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
12929,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
12930,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
12931,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
12932,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
12933,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12934,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12935,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12936,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12937,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12938,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
12939,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12940,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12941,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
12942,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
12943,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12944,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
12945,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12946,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12947,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12948,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
12949,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
12950,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Water
12951,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12952,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
12953,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
12954,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
12955,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
12956,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12957,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12958,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12959,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
12960,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
12961,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
12962,Forest,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Water
12963,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
12964,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
12965,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
12966,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
12967,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
12968,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
12969,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
12970,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
12971,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
12972,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
12973,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
12974,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12975,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12976,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
12977,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12978,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12979,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12980,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12981,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
12982,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12983,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12984,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12985,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
12986,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12987,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12988,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12989,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12990,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12991,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12992,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12993,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12994,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
12995,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12996,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12997,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12998,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12999,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
13000,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
13001,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
13002,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
13003,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
13004,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13005,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
13006,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13007,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13008,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13009,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13010,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
13011,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13012,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13013,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
13014,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13015,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13016,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
13017,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13018,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13019,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13020,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13021,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13022,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13023,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13024,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13025,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
13026,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13027,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13028,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
13029,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13030,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13031,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13032,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13033,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
13034,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13035,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13036,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
13037,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13038,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
13039,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13040,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
13041,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
13042,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
13043,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
13044,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
13045,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
13046,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
13047,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
13048,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
13049,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13050,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13051,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13052,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
13053,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13054,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
13055,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
13056,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
13057,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13058,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
13059,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
13060,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13061,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13062,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13063,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
13064,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13065,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
13066,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13067,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
13068,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13069,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
13070,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13071,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
13072,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
13073,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
13074,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
13075,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
13076,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
13077,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
13078,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
13079,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
13080,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
13081,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
13082,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
13083,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
13084,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
13085,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
13086,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
13087,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
13088,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
13089,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
13090,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
13091,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
13092,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
13093,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
13094,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
13095,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
13096,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
13097,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
13098,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Wetland
13099,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
13100,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
13101,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
13102,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
13103,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
13104,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
13105,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
13106,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13107,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13108,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
13109,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
13110,Forest,Water,Grassland,Water,Non_Wetland,Shrubland,Shrubland,NULL
13111,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13112,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13113,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13114,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
13115,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13116,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13117,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
13118,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13119,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13120,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13121,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
13122,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
13123,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13124,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
13125,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13126,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
13127,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13128,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13129,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
13130,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13131,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
13132,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13133,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13134,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13135,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13136,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
13137,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
13138,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
13139,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
13140,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
