Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUD_M_R
12164,Forest,Forest,Water,NULL,Water,Shrubland,Bareland,Forest
12165,Forest,Forest,Water,NULL,Water,Shrubland,Water,Forest
12166,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Grassland
12167,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
12168,Forest,Forest,Water,NULL,Water,Grassland,NULL,Grassland
12169,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
12170,Forest,Forest,Water,NULL,Water,Grassland,Shrubland,Grassland
12171,Forest,Forest,Water,NULL,Water,Grassland,Shrubland,Forest
12172,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
12173,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Water
12174,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
12175,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
12176,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Grassland
12177,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
12178,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
12179,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
12180,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
12181,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
12182,Forest,Forest,Water,NULL,Water,Cropland,Grassland,Forest
12183,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
12184,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,NULL
12185,Forest,Forest,Water,NULL,Water,Wetland,Shrubland,Forest
12186,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
12187,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Wetland
12188,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Bareland
12189,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Water
12190,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
12191,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
12192,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
12193,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
12194,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
12195,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Grassland
12196,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Forest
12197,Forest,Forest,Water,NULL,Water,Wetland,Water,Bareland
12198,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
12199,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
12200,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
12201,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
12202,Forest,Forest,Water,NULL,Water,Bareland,NULL,Forest
12203,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,NULL
12204,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Grassland
12205,Forest,Forest,Water,NULL,Water,Bareland,Shrubland,Forest
12206,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
12207,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
12208,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
12209,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
12210,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
12211,Forest,Forest,Water,NULL,Water,Water,Shrubland,Water
12212,Forest,Forest,Water,NULL,Water,Water,Shrubland,Forest
12213,Forest,Forest,Water,NULL,Water,Water,Grassland,Water
12214,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
12215,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
12216,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
12217,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
12218,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
12219,Forest,Forest,Water,NULL,Water,Water,Water,Forest
12220,Forest,Forest,Water,NULL,Water,Water,Forest,NULL
12221,Forest,Forest,Water,NULL,Water,Water,Forest,Water
12222,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
12223,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
12224,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Grassland
12225,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
12226,Forest,Forest,Water,NULL,Water,Forest,Grassland,Grassland
12227,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
12228,Forest,Forest,Water,NULL,Water,Forest,Wetland,Wetland
12229,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
12230,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
12231,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
12232,Forest,Forest,Water,NULL,Water,Forest,Forest,NULL
12233,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
12234,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
12235,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
12236,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Water
12237,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
12238,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
12239,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
12240,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
12241,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
12242,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
12243,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
12244,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
12245,Forest,Forest,Water,Non_Water,Water,Shrubland,Grassland,Forest
12246,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Forest
12247,Forest,Forest,Water,Non_Water,Water,Shrubland,Water,Forest
12248,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
12249,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
12250,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
12251,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
12252,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
12253,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
12254,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
12255,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
12256,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Water
12257,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
12258,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
12259,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
12260,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
12261,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
12262,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
12263,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
12264,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
12265,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
12266,Forest,Forest,Water,Water,Water,NULL,Grassland,Water
12267,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
12268,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
12269,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
12270,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
12271,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
12272,Forest,Forest,Water,Water,Water,NULL,Water,Water
12273,Forest,Forest,Water,Water,Water,NULL,Water,Forest
12274,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
12275,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
12276,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
12277,Forest,Forest,Water,Water,Water,Grassland,Bareland,Forest
12278,Forest,Forest,Water,Water,Water,Grassland,Water,Water
12279,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
12280,Forest,Forest,Water,Water,Water,Wetland,Grassland,Wetland
12281,Forest,Forest,Water,Water,Water,Wetland,Grassland,Water
12282,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
12283,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
12284,Forest,Forest,Water,Water,Water,Wetland,Water,Water
12285,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
12286,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
12287,Forest,Forest,Water,Water,Water,Bareland,Grassland,Forest
12288,Forest,Forest,Water,Water,Water,Water,Grassland,Wetland
12289,Forest,Forest,Water,Water,Water,Water,Grassland,Water
12290,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
12291,Forest,Forest,Water,Water,Water,Water,Wetland,Water
12292,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
12293,Forest,Forest,Water,Water,Water,Water,Bareland,Forest
12294,Forest,Forest,Water,Water,Water,Water,Water,Wetland
12295,Forest,Forest,Water,Water,Water,Water,Water,Water
12296,Forest,Forest,Water,Water,Water,Water,Water,Forest
12297,Forest,Forest,Water,Water,Water,Water,Forest,Forest
12298,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
12299,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
12300,Forest,Forest,Water,Water,Water,Forest,Water,Forest
12301,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
12302,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12303,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12304,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12305,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
12306,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12307,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12308,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12309,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
12310,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12311,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
12312,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12313,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
12314,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
12315,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
12316,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12317,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
12318,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12319,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12320,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
12321,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12322,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
12323,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12324,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
12325,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
12326,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12327,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12328,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
12329,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
12330,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12331,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12332,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12333,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
12334,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12335,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12336,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12337,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12338,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12339,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12340,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12341,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
12342,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12343,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12344,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12345,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
12346,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
12347,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12348,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
12349,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12350,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
12351,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
12352,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
12353,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12354,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
12355,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
12356,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
12357,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
12358,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
12359,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
12360,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
12361,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
12362,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12363,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12364,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12365,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12366,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12367,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
12368,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12369,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12370,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12371,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12372,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12373,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
12374,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
12375,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
12376,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
12377,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12378,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
12379,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12380,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
12381,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12382,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12383,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
12384,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
12385,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
12386,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
12387,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12388,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
12389,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12390,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
12391,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
12392,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
12393,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
12394,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
12395,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
12396,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
12397,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
12398,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
12399,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
12400,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
12401,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
12402,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12403,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12404,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
12405,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12406,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12407,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
12408,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
12409,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12410,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
12411,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
12412,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
12413,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
12414,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12415,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12416,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12417,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12418,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12419,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12420,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
12421,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
12422,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
12423,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
12424,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
12425,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12426,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
12427,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12428,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
12429,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
12430,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
12431,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12432,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
12433,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12434,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12435,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
12436,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12437,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12438,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12439,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
12440,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
12441,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12442,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
12443,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
12444,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
12445,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
12446,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
12447,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12448,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
12449,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12450,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12451,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
12452,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12453,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12454,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
12455,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
12456,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
12457,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
12458,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
12459,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
12460,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Water
12461,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
12462,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
12463,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
12464,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
12465,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
12466,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
12467,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
12468,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
12469,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
12470,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
12471,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
12472,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
12473,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12474,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
12475,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12476,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
12477,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
12478,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
12479,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
12480,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
12481,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12482,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
12483,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12484,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Water
12485,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12486,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
12487,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
12488,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
12489,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
12490,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12491,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
12492,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12493,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
12494,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
12495,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
12496,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12497,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
12498,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
12499,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
12500,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
