Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTL_M_R
17327,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
17328,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
17329,Forest,Bareland,NULL,Water,Non_Wetland,Shrubland,Forest,Bareland
17330,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17331,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17332,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
17333,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
17334,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17335,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
17336,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
17337,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
17338,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
17339,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
17340,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
17341,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
17342,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
17343,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
17344,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17345,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
17346,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
17347,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
17348,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
17349,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
17350,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
17351,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
17352,Forest,Bareland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
17353,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17354,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
17355,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
17356,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
17357,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17358,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
17359,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
17360,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
17361,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
17362,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
17363,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
17364,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
17365,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
17366,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
17367,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
17368,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
17369,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17370,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
17371,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
17372,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17373,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17374,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17375,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17376,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17377,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
17378,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17379,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
17380,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
17381,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
17382,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17383,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
17384,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
17385,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
17386,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
17387,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
17388,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
17389,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
17390,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
17391,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17392,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
17393,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
17394,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
17395,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
17396,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
17397,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
17398,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
17399,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
17400,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
17401,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
17402,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
17403,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
17404,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
17405,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
17406,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
17407,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
17408,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
17409,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
17410,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
17411,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
17412,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
17413,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
17414,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
17415,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17416,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
17417,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
17418,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
17419,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
17420,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
17421,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
17422,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
17423,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
17424,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
17425,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
17426,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
17427,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
17428,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
17429,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
17430,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
17431,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
17432,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
17433,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
17434,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
17435,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
17436,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
17437,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
17438,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17439,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
17440,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17441,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
17442,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
17443,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17444,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
17445,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
17446,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
17447,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
17448,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
17449,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
17450,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17451,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
17452,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
17453,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
17454,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
17455,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
17456,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
17457,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
17458,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
17459,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
17460,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
17461,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
17462,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
17463,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
17464,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17465,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
17466,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17467,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17468,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17469,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17470,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17471,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17472,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
17473,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
17474,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
17475,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
17476,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17477,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
17478,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
17479,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
17480,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17481,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
17482,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
17483,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17484,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
17485,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
17486,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
17487,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17488,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17489,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17490,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17491,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
17492,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17493,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
17494,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
17495,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
17496,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
17497,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
17498,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
17499,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
17500,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
17501,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
17502,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
17503,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
17504,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
17505,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
17506,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
17507,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
17508,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
17509,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
17510,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
17511,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17512,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17513,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17514,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
17515,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
17516,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
17517,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
17518,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17519,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
17520,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
17521,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
17522,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
17523,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
17524,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
17525,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
17526,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
17527,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
17528,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
17529,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
17530,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
17531,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
17532,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
17533,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
17534,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
17535,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
17536,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
17537,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
17538,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
17539,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
17540,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
17541,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
17542,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
17543,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
17544,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
17545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
17546,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
17547,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
17548,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
17549,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
17550,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
17551,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
17552,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
17553,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
17554,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17555,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17556,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17557,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17558,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17559,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
17560,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
17561,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
17562,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
17563,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
17564,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
17565,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17566,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17567,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
17568,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17569,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
17570,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
17571,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
17572,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
17573,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Wetland
17574,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
17575,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
17576,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
17577,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17578,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
17579,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
17580,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
17581,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
17582,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
17583,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
17584,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
17585,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
17586,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
17587,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
17588,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
17589,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
17590,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
17591,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
17592,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
17593,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
17594,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
17595,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
17596,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
17597,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17598,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
17599,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17600,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17601,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17602,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17603,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17604,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17605,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
17606,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
17607,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17608,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
17609,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17610,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
17611,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
17612,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
17613,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17614,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
17615,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
17616,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
17617,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
17618,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
17619,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
17620,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
17621,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17622,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17623,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17624,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17625,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17626,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
17627,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17628,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
17629,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
17630,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
