Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NFG_M_R
3424,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
3425,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
3426,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
3427,Wetland,Wetland,Water,Water,Water,Water,Water,Bareland
3428,Wetland,Wetland,Water,Water,Water,Water,Water,Water
3429,Wetland,Wetland,Water,Water,Water,Forest,Wetland,Wetland
3430,Wetland,Wetland,Water,Water,Water,Forest,Water,Wetland
3431,Wetland,Wetland,Water,Water,Water,Forest,Water,Water
3432,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3433,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3434,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3435,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
3436,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3437,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3438,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
3439,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3440,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3441,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
3442,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
3443,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
3444,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
3445,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland,Water,Cropland
3446,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland,Water,Wetland
3447,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3448,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3449,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
3450,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3451,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3452,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3453,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3454,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Cropland
3455,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
3456,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
3457,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3458,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3459,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3460,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3461,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Cropland
3462,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3463,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3464,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
3465,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
3466,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
3467,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3468,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3469,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3470,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3471,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3472,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3473,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3474,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3475,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
3476,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
3477,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
3478,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3479,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3480,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
3481,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3482,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3483,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3484,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3485,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Cropland
3486,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3487,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3488,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
3489,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3490,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
3491,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3492,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3493,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3494,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
3495,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
3496,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland,Wetland,Grassland
3497,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland,Water,Wetland
3498,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3499,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
3500,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3501,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3502,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3503,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Cropland
3504,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3505,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
3506,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3507,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
3508,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
3509,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
3510,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
3511,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
3512,Wetland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3513,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
3514,Wetland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
3515,Wetland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
3516,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
3517,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Water
3518,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3519,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3520,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3521,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
3522,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
3523,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3524,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
3525,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3526,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3527,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Cropland
3528,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3529,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3530,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3531,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3532,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3533,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
3534,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
3535,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3536,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3537,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3538,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3539,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3540,Wetland,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3541,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3542,Wetland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3543,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3544,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3545,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3546,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3547,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3548,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3549,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3550,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
3551,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3552,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
3553,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3554,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
3555,Wetland,Water,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
3556,Wetland,Water,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
3557,Wetland,Water,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
3558,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3559,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Bareland
3560,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
3561,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3562,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3563,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
3564,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3565,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
3566,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3567,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3568,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3569,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3570,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3571,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
3572,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3573,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
3574,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
3575,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
3576,Wetland,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3577,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3578,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3579,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3580,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3581,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
3582,Wetland,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
3583,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
3584,Wetland,Water,Wetland,Water,Wetland,Wetland,NULL,Water
3585,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3586,Wetland,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
3587,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3588,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3589,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3590,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3591,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
3592,Wetland,Water,Wetland,Water,Wetland,Bareland,Grassland,Wetland
3593,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
3594,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Wetland
3595,Wetland,Water,Wetland,Water,Wetland,Water,NULL,Water
3596,Wetland,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
3597,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3598,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
3599,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
3600,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
3601,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Water
3602,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Grassland
3603,Wetland,Water,Water,NULL,Water,Wetland,Wetland,Wetland
3604,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
3605,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
3606,Wetland,Water,Water,Water,Water,NULL,Wetland,Water
3607,Wetland,Water,Water,Water,Water,Cropland,Water,Grassland
3608,Wetland,Water,Water,Water,Water,Wetland,Wetland,Wetland
3609,Wetland,Water,Water,Water,Water,Wetland,Wetland,Water
3610,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
3611,Wetland,Water,Water,Water,Water,Wetland,Water,Water
3612,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
3613,Wetland,Water,Water,Water,Water,Water,Wetland,Water
3614,Wetland,Water,Water,Water,Water,Water,Water,Wetland
3615,Wetland,Water,Water,Water,Water,Water,Water,Water
3616,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3617,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3618,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3619,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3620,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3621,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
3622,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
3623,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
3624,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3625,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
3626,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3627,Wetland,Forest,NULL,Non_Water,Non_Wetland,Cropland,Water,Wetland
3628,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
3629,Wetland,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Cropland
3630,Wetland,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
3631,Wetland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3632,Wetland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3633,Wetland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
3634,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3635,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
3636,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3637,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3638,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3639,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3640,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3641,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3642,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3643,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
3644,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3645,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3646,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
3647,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Wetland
3648,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3649,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3650,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3651,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3652,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3653,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3654,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3655,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3656,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
3657,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3658,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3659,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Cropland
3660,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3661,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3662,Wetland,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
3663,Wetland,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
3664,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3665,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3666,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3667,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3668,Wetland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3669,Wetland,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
3670,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3671,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3672,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3673,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3674,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3675,Wetland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3676,Wetland,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
3677,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3678,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3679,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
3680,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3681,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3682,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3683,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3684,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3685,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Cropland
3686,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3687,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3688,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3689,Wetland,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
3690,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3691,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Cropland
3692,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3693,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3694,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3695,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3696,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Cropland
3697,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
3698,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3699,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3700,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3701,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3702,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
3703,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
3704,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
3705,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3706,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3707,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
3708,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3709,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3710,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3711,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3712,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3713,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3714,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
3715,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3716,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3717,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3718,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3719,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
3720,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3721,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Cropland
3722,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3723,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3724,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3725,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3726,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3727,Wetland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3728,Wetland,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
3729,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3730,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3731,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3732,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
3733,Wetland,Forest,Water,NULL,Water,NULL,Water,Water
3734,Wetland,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
3735,Wetland,Forest,Water,NULL,Water,Wetland,Wetland,Cropland
3736,Wetland,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
3737,Wetland,Forest,Water,NULL,Water,Wetland,Water,Grassland
3738,Wetland,Forest,Water,NULL,Water,Wetland,Water,Wetland
3739,Wetland,Forest,Water,Non_Water,Water,NULL,Water,Wetland
3740,Wetland,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
3741,Wetland,Forest,Water,Water,Water,NULL,Wetland,Wetland
3742,Wetland,Forest,Water,Water,Water,Cropland,Wetland,Wetland
3743,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3744,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Cropland
3745,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3746,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Water
3747,Wetland,Forest,Water,Water,Water,Wetland,Water,Wetland
3748,Wetland,Forest,Water,Water,Water,Wetland,Water,Water
3749,Wetland,Forest,Water,Water,Water,Water,Wetland,Wetland
3750,Wetland,Forest,Water,Water,Water,Water,Wetland,Water
3751,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
3752,Wetland,Forest,Water,Water,Water,Water,Water,Water
3753,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3754,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3755,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
