Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZV_M_R
17245,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
17246,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
17247,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
17248,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17249,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
17250,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
17251,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
17252,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
17253,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
17254,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17255,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
17256,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
17257,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
17258,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
17259,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
17260,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
17261,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
17262,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
17263,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
17264,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
17265,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
17266,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
17267,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
17268,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
17269,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
17270,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17271,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
17272,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
17273,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
17274,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
17275,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
17276,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
17277,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17278,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
17279,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
17280,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
17281,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
17282,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
17283,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
17284,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
17285,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
17286,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
17287,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
17288,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
17289,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
17290,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
17291,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
17292,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17293,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17294,Forest,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
17295,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
17296,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
17297,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Wetland
17298,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
17299,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
17300,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,NULL
17301,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
17302,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
17303,Forest,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
17304,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
17305,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
17306,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
17307,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
17308,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
17309,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
17310,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
17311,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
17312,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
17313,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
17314,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
17315,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
17316,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
17317,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
17318,Forest,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
17319,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
17320,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
17321,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
17322,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
17323,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
17324,Forest,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
17325,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
17326,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
17327,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
17328,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
17329,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
17330,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
17331,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
17332,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
17333,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
17334,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
17335,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
17336,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
17337,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
17338,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
17339,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
17340,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
17341,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
17342,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
17343,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
17344,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
17345,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
17346,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
17347,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
17348,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
17349,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,NULL
17350,Forest,Water,Wetland,Non_Water,Wetland,Cropland,Forest,Grassland
17351,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
17352,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
17353,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
17354,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
17355,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
17356,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
17357,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
17358,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
17359,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
17360,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
17361,Forest,Water,Wetland,Water,Wetland,NULL,NULL,NULL
17362,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
17363,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
17364,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
17365,Forest,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
17366,Forest,Water,Wetland,Water,Wetland,NULL,Water,NULL
17367,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
17368,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
17369,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
17370,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
17371,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
17372,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,NULL
17373,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
17374,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
17375,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
17376,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
17377,Forest,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
17378,Forest,Water,Wetland,Water,Wetland,Cropland,NULL,Forest
17379,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
17380,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
17381,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
17382,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Wetland
17383,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
17384,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
17385,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
17386,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
17387,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
17388,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
17389,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17390,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
17391,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
17392,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
17393,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
17394,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
17395,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
17396,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
17397,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
17398,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
17399,Forest,Water,Water,Water,NULL,Wetland,NULL,Wetland
17400,Forest,Water,Water,Water,Water,NULL,Water,Wetland
17401,Forest,Water,Water,Water,Water,NULL,Forest,Forest
17402,Forest,Water,Water,Water,Water,Shrubland,Forest,Wetland
17403,Forest,Water,Water,Water,Water,Shrubland,Forest,Forest
17404,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
17405,Forest,Water,Water,Water,Water,Water,Water,Water
17406,Forest,Water,Water,Water,Water,Forest,Water,Forest
17407,Forest,Water,Water,Water,Water,Forest,Forest,Forest
17408,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
17409,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17410,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
17411,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
17412,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
17413,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17414,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
17415,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
17416,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
17417,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
17418,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17419,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17420,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
17421,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17422,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
17423,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
17424,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
17425,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
17426,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
17427,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
17428,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
17429,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
17430,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
17431,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
17432,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
17433,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
17434,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17435,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
17436,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17437,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
17438,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
17439,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
17440,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
17441,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
17442,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
17443,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
17444,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
17445,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
17446,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
17447,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
17448,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
17449,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
17450,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
17451,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Wetland
17452,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
17453,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
17454,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
17455,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
17456,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
17457,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
17458,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
17459,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17460,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
17461,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
17462,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
17463,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
17464,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
17465,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
17466,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
17467,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
17468,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
17469,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
17470,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
17471,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
17472,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
17473,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
17474,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
17475,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
17476,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
17477,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
17478,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
17479,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
17480,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
17481,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
17482,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
17483,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
17484,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
17485,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
17486,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
17487,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17488,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
17489,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
17490,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
17491,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
17492,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
17493,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
17494,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17495,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17496,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17497,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17498,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17499,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17500,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17501,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17502,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
17503,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17504,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
17505,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
17506,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
17507,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
17508,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
17509,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
17510,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
17511,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
17512,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
17513,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
17514,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
17515,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
17516,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
17517,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17518,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
17519,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
17520,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
17521,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
17522,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
17523,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
17524,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
17525,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
17526,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
17527,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
17528,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
17529,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
17530,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
17531,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,NULL
17532,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
17533,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
17534,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
17535,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
17536,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
17537,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
17538,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
17539,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
17540,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
17541,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17542,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
17543,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
17544,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
17545,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
17546,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
17547,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
17548,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
17549,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
17550,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
17551,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
17552,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
17553,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17554,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
17555,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
17556,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17557,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
17558,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
17559,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
17560,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
17561,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
17562,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
17563,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
17564,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17565,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
17566,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
17567,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
17568,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
17569,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
17570,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
17571,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
17572,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
17573,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
17574,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
17575,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
17576,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
17577,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
17578,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
17579,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
17580,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
17581,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17582,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
17583,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
17584,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
17585,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
17586,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
17587,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
17588,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
