Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPP_M_R
7445,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7446,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
7447,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7448,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
7449,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
7450,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7451,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7452,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7453,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7454,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
7455,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7456,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
7457,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
7458,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7459,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7460,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
7461,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
7462,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7463,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
7464,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
7465,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
7466,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7467,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
7468,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7469,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
7470,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7471,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7472,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
7473,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
7474,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7475,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
7476,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
7477,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
7478,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7479,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7480,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
7481,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7482,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
7483,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
7484,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
7485,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
7486,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
7487,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
7488,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
7489,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7490,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
7491,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
7492,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
7493,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
7494,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
7495,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
7496,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
7497,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
7498,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
7499,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
7500,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
7501,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
7502,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7503,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7504,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7505,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7506,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7507,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
7508,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7509,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
7510,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7511,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7512,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7513,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7514,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
7515,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7516,Forest,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
7517,Forest,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
7518,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7519,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7520,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
7521,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
7522,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7523,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
7524,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7525,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
7526,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7527,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7528,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7529,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7530,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
7531,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
7532,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
7533,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7534,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
7535,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
7536,Forest,Water,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
7537,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
7538,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
7539,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7540,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
7541,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
7542,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7543,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
7544,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
7545,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
7546,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
7547,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
7548,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
7549,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
7550,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
7551,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7552,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
7553,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
7554,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7555,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
7556,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7557,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
7558,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
7559,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7560,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
7561,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
7562,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7563,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
7564,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
7565,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
7566,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
7567,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
7568,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
7569,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7570,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
7571,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
7572,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
7573,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
7574,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
7575,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
7576,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
7577,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
7578,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
7579,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
7580,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
7581,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
7582,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
7583,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
7584,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
7585,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
7586,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
7587,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
7588,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
7589,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
7590,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
7591,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
7592,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
7593,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
7594,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
7595,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
7596,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
7597,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
7598,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
7599,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
7600,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
7601,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
7602,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
7603,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
7604,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7605,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7606,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7607,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7608,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
7609,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
7610,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7611,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7612,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
7613,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7614,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7615,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7616,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
7617,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
7618,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
7619,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
7620,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
7621,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7622,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
7623,Forest,Water,Wetland,Non_Water,Wetland,Built-up,Water,Forest
7624,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7625,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
7626,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
7627,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7628,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7629,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7630,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
7631,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7632,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7633,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
7634,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7635,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7636,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
7637,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7638,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
7639,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
7640,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7641,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
7642,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
7643,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
7644,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
7645,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
7646,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
7647,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
7648,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7649,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
7650,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
7651,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
7652,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
7653,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
7654,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
7655,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
7656,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
7657,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
7658,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
7659,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
7660,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
7661,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
7662,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
7663,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
7664,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
7665,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
7666,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
7667,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
7668,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
7669,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
7670,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
7671,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
7672,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
7673,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
7674,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
7675,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
7676,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
7677,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
7678,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
7679,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
7680,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
7681,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
7682,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
7683,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
7684,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7685,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7686,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
7687,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7688,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
7689,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
7690,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7691,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
7692,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7693,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7694,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7695,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7696,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
7697,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
7698,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7699,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7700,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7701,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7702,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
7703,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
7704,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7705,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
7706,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
7707,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7708,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
7709,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
7710,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7711,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
7712,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
7713,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7714,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7715,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7716,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
7717,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7718,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
7719,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7720,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
7721,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
7722,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7723,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
7724,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
7725,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7726,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
7727,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
7728,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
7729,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
7730,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7731,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
7732,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
7733,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
7734,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7735,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7736,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7737,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7738,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
7739,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Wetland
7740,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7741,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7742,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7743,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7744,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7745,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7746,Forest,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
7747,Forest,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
7748,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
7749,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
7750,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7751,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
7752,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7753,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
7754,Forest,Water,Built-up,Water,Non_Wetland,Forest,Forest,Forest
7755,Forest,Water,Water,NULL,Water,NULL,Grassland,Water
7756,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
7757,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
7758,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
7759,Forest,Water,Water,NULL,Water,NULL,Water,Wetland
7760,Forest,Water,Water,NULL,Water,NULL,Water,Water
7761,Forest,Water,Water,NULL,Water,NULL,Water,Forest
7762,Forest,Water,Water,NULL,Water,NULL,Forest,Water
7763,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
7764,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Water
7765,Forest,Water,Water,NULL,Water,Grassland,Shrubland,Forest
7766,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
7767,Forest,Water,Water,NULL,Water,Grassland,Grassland,Bareland
7768,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
7769,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
7770,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
7771,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
7772,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
7773,Forest,Water,Water,NULL,Water,Grassland,Water,Water
7774,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
7775,Forest,Water,Water,NULL,Water,Grassland,Forest,Grassland
7776,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
7777,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
7778,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
7779,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
7780,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
7781,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
