Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTH_M_R
11905,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
11906,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
11907,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11908,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
11909,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
11910,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
11911,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
11912,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
11913,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11914,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11915,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11916,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11917,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
11918,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
11919,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11920,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
11921,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
11922,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
11923,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
11924,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
11925,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
11926,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
11927,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
11928,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11929,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11930,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Bareland,Bareland
11931,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
11932,Forest,Built-up,Water,Non_Water,Water,Forest,Water,Forest
11933,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11934,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11935,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
11936,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11937,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11938,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11939,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11940,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11941,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
11942,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11943,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
11944,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
11945,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
11946,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11947,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
11948,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11949,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
11950,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11951,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11952,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11953,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
11954,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11955,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11956,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11957,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11958,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11959,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11960,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11961,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
11962,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
11963,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11964,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11965,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11966,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11967,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
11968,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11969,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11970,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11971,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11972,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11973,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11974,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11975,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11976,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11977,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11978,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11979,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11980,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
11981,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
11982,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
11983,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11984,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11985,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Grassland
11986,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
11987,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
11988,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
11989,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11990,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11991,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11992,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11993,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11994,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11995,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
11996,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11997,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11998,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11999,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
12000,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
12001,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12002,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12003,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12004,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12005,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12006,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12007,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
12008,Forest,Water,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
12009,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12010,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
12011,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
12012,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12013,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
12014,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
12015,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
12016,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12017,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12018,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12019,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12020,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12021,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12022,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12023,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12024,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12025,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12026,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12027,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12028,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
12029,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12030,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
12031,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12032,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12033,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12034,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12035,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12036,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
12037,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
12038,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12039,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
12040,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
12041,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
12042,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12043,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12044,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
12045,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12046,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12047,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12048,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12049,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12050,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12051,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
12052,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
12053,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12054,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12055,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
12056,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
12057,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12058,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
12059,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
12060,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12061,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
12062,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
12063,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
12064,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12065,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
12066,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
12067,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12068,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12069,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12070,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
12071,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12072,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Water
12073,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
12074,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12075,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
12076,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
12077,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
12078,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
12079,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
12080,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
12081,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12082,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
12083,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
12084,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
12085,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12086,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
12087,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
12088,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12089,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12090,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
12091,Forest,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
12092,Forest,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
12093,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
12094,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
12095,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
12096,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
12097,Forest,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
12098,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
12099,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
12100,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
12101,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
12102,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Water
12103,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
12104,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
12105,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
12106,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
12107,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
12108,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
12109,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
12110,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
12111,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12112,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12113,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12114,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12115,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12116,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12117,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12118,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
12119,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12120,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12121,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12122,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12123,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12124,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12125,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
12126,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12127,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12128,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12129,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12130,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12131,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12132,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
12133,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12134,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12135,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12136,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12137,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12138,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
12139,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12140,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12141,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12142,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12143,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12144,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12145,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12146,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12147,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12148,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
12149,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
12150,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
12151,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
12152,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12153,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12154,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
12155,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
12156,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
12157,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
12158,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
12159,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
12160,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
12161,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
12162,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12163,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12164,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12165,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
12166,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
12167,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12168,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12169,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
12170,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12171,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12172,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
12173,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12174,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12175,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
12176,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
12177,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
12178,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12179,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12180,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12181,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12182,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12183,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
12184,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
12185,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
12186,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12187,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
12188,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
12189,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
12190,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
12191,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
12192,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12193,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
12194,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
12195,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
12196,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
12197,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
12198,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
12199,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
12200,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
12201,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Wetland
12202,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12203,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
12204,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
12205,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
12206,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
12207,Forest,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
12208,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
12209,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
12210,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
12211,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
12212,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
12213,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
12214,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
12215,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
12216,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
12217,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
12218,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12219,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12220,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12221,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12222,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12223,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12224,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12225,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
12226,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
12227,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12228,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12229,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
