Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRT_M_R
2747,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2748,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2749,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2750,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2751,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2752,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2753,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2754,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2755,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2756,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2757,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2758,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2759,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2760,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2761,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2762,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2763,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2764,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2765,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2766,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
2767,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2768,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2769,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
2770,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2771,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2772,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2773,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2774,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
2775,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2776,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2777,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2778,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2779,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2780,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2781,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2782,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2783,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2784,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2785,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2786,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2787,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2788,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2789,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
2790,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
2791,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2792,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
2793,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2794,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
2795,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2796,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2797,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2798,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,NULL
2799,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
2800,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Bareland
2801,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2802,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
2803,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
2804,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2805,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
2806,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2807,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
2808,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
2809,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2810,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Wetland
2811,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,NULL
2812,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
2813,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2814,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
2815,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
2816,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2817,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2818,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2819,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2820,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2821,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2822,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2823,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2824,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2825,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2826,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2827,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2828,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
2829,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2830,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
2831,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2832,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2833,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
2834,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2835,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2836,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2837,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2838,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2839,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2840,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2841,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2842,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2843,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2844,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
2845,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2846,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Bareland
2847,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2848,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2849,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2850,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2851,Forest,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
2852,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2853,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
2854,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2855,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2856,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
2857,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2858,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2859,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2860,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2861,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2862,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
2863,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
2864,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2865,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
2866,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2867,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
2868,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
2869,Forest,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
2870,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
2871,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
2872,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2873,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2874,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2875,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
2876,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2877,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2878,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2879,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2880,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
2881,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2882,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
2883,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
2884,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2885,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2886,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
2887,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2888,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
2889,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
2890,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Bareland
2891,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2892,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
2893,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2894,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2895,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2896,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2897,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2898,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2899,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2900,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2901,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2902,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2903,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2904,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2905,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2906,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2907,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2908,Forest,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
2909,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2910,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2911,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2912,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2913,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2914,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2915,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2916,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2917,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2918,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2919,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2920,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2921,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2922,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
2923,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2924,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2925,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2926,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2927,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2928,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2929,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2930,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2931,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2932,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2933,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2934,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2935,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2936,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2937,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2938,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2939,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
2940,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
2941,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2942,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2943,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2944,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2945,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2946,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2947,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2948,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2949,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2950,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
2951,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2952,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2953,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2954,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2955,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2956,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2957,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2958,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2959,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2960,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2961,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2962,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2963,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
2964,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2965,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2966,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2967,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2968,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2969,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2970,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2971,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2972,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2973,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
2974,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2975,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2976,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2977,Forest,NULL,Water,NULL,Water,Grassland,Forest,Grassland
2978,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2979,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2980,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
2981,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
2982,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
2983,Forest,NULL,Water,Water,Water,Water,Water,Grassland
2984,Forest,NULL,Water,Water,Water,Water,Water,Wetland
2985,Forest,NULL,Water,Water,Water,Water,Water,Forest
2986,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2987,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2988,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2989,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2990,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2991,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2992,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2993,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2994,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2995,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2996,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2997,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2998,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2999,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3000,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3001,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3002,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3003,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3004,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3005,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3006,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3007,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3008,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3009,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3010,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3011,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3012,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3013,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3014,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3015,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3016,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3017,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3018,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3019,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3020,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3021,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3022,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3023,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3024,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3025,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3026,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3027,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3028,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3029,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3030,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3031,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3032,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
3033,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3034,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3035,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3036,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3037,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3038,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3039,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3040,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3041,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3042,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3043,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3044,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3045,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3046,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3047,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3048,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3049,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3050,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3051,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3052,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3053,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3054,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3055,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3056,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3057,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3058,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3059,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3060,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3061,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
3062,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3063,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3064,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3065,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3066,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3067,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3068,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3069,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3070,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3071,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3072,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3073,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3074,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3075,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3076,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3077,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3078,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3079,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3080,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3081,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3082,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3083,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
