Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDH_M_R
20651,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20652,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20653,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
20654,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
20655,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20656,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20657,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
20658,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
20659,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
20660,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
20661,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20662,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
20663,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
20664,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
20665,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
20666,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
20667,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
20668,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
20669,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
20670,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
20671,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
20672,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
20673,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
20674,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
20675,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20676,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
20677,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
20678,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
20679,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
20680,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
20681,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
20682,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
20683,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
20684,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
20685,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
20686,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
20687,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
20688,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
20689,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
20690,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
20691,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
20692,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
20693,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
20694,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
20695,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
20696,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
20697,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
20698,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
20699,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
20700,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
20701,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
20702,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
20703,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
20704,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
20705,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
20706,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
20707,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
20708,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
20709,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
20710,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
20711,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
20712,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
20713,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
20714,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
20715,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
20716,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
20717,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
20718,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
20719,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
20720,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
20721,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
20722,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
20723,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
20724,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
20725,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
20726,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
20727,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
20728,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
20729,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
20730,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
20731,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
20732,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
20733,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
20734,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
20735,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
20736,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
20737,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
20738,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
20739,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
20740,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
20741,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
20742,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
20743,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
20744,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
20745,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
20746,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
20747,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
20748,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
20749,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
20750,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
20751,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
20752,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
20753,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
20754,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
20755,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
20756,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
20757,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
20758,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
20759,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
20760,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
20761,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
20762,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
20763,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
20764,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
20765,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
20766,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
20767,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
20768,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
20769,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
20770,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
20771,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
20772,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
20773,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
20774,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
20775,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
20776,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20777,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
20778,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
20779,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
20780,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
20781,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Water
20782,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
20783,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20784,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
20785,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
20786,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
20787,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
20788,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
20789,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
20790,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
20791,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
20792,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
20793,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
20794,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
20795,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Water
20796,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
20797,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
20798,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
20799,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
20800,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
20801,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
20802,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
20803,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
20804,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
20805,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
20806,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
20807,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
20808,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
20809,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
20810,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
20811,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
20812,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
20813,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
20814,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
20815,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
20816,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
20817,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
20818,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
20819,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
20820,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
20821,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
20822,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
20823,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Bareland
20824,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
20825,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
20826,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
20827,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
20828,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
20829,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
20830,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
20831,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
20832,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
20833,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
20834,Forest,Water,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
20835,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
20836,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
20837,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
20838,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
20839,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
20840,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
20841,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
20842,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
20843,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
20844,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
20845,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
20846,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
20847,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
20848,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
20849,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
20850,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
20851,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
20852,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
20853,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
20854,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
20855,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
20856,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Wetland
20857,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
20858,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
20859,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
20860,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
20861,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
20862,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Wetland
20863,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
20864,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
20865,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
20866,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
20867,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
20868,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
20869,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
20870,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
20871,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
20872,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
20873,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
20874,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
20875,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Wetland
20876,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
20877,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
20878,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
20879,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
20880,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
20881,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
20882,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
20883,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
20884,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
20885,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
20886,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
20887,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
20888,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
20889,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
20890,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
20891,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
20892,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
20893,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
20894,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
20895,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
20896,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
20897,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
20898,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
20899,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
20900,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
20901,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
20902,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
20903,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
20904,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
20905,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
20906,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
20907,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
20908,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
20909,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
20910,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
20911,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
20912,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
20913,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
20914,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
20915,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
20916,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
20917,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
20918,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
20919,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
20920,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
20921,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
20922,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
20923,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20924,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
20925,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
20926,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
20927,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
20928,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
20929,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
20930,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
20931,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20932,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
20933,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
20934,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20935,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
20936,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
20937,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
20938,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Water
20939,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
20940,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
20941,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
20942,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
20943,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
20944,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
20945,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
20946,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
20947,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
20948,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
20949,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
20950,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
20951,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
20952,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20953,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20954,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
20955,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
20956,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
20957,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
20958,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
20959,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
