Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUG_M_R
8674,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8675,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8676,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
8677,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8678,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8679,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8680,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8681,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8682,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8683,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8684,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8685,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8686,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8687,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8688,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8689,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8690,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8691,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8692,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8693,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
8694,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8695,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8696,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
8697,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8698,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8699,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8700,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8701,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8702,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8703,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8704,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8705,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8706,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8707,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8708,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
8709,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Forest
8710,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
8711,Forest,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8712,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
8713,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
8714,Forest,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8715,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
8716,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8717,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8718,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
8719,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
8720,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
8721,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8722,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8723,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
8724,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
8725,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
8726,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8727,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8728,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8729,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8730,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8731,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8732,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8733,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8734,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8735,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8736,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
8737,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
8738,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
8739,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
8740,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8741,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8742,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
8743,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
8744,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
8745,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8746,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
8747,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8748,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
8749,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8750,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
8751,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8752,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8753,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
8754,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
8755,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8756,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
8757,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8758,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8759,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
8760,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8761,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
8762,Forest,Built-up,Water,NULL,Water,Shrubland,Bareland,Forest
8763,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8764,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8765,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8766,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8767,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8768,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
8769,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
8770,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
8771,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8772,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8773,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8774,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8775,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8776,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8777,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8778,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
8779,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
8780,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
8781,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8782,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8783,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8784,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8785,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8786,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8787,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8788,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8789,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
8790,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8791,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8792,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
8793,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8794,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8795,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8796,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8797,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8798,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8799,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8800,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
8801,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8802,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8803,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
8804,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
8805,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8806,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
8807,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8808,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8809,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
8810,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8811,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8812,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8813,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8814,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
8815,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8816,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
8817,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
8818,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
8819,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8820,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8821,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8822,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8823,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8824,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8825,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8826,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8827,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8828,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8829,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8830,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8831,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8832,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8833,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
8834,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8835,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8836,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8837,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
8838,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8839,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8840,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
8841,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
8842,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8843,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8844,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8845,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
8846,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8847,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8848,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
8849,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8850,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8851,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
8852,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8853,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8854,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8855,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
8856,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8857,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
8858,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
8859,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
8860,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
8861,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8862,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
8863,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
8864,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8865,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8866,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8867,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
8868,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
8869,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
8870,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8871,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8872,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8873,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8874,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
8875,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
8876,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
8877,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
8878,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
8879,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
8880,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
8881,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8882,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
8883,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8884,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8885,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
8886,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8887,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8888,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8889,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
8890,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
8891,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
8892,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
8893,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
8894,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
8895,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
8896,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
8897,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
8898,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
8899,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
8900,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
8901,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8902,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8903,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8904,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8905,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8906,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
8907,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8908,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8909,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
8910,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8911,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8912,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8913,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8914,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
8915,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8916,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8917,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8918,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
8919,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8920,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8921,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8922,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8923,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8924,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8925,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8926,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8927,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8928,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8929,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8930,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8931,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8932,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8933,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8934,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
8935,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8936,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8937,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8938,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8939,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8940,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8941,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8942,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8943,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8944,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8945,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8946,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
8947,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8948,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
8949,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8950,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
8951,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
8952,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
8953,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8954,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8955,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8956,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8957,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8958,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
8959,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
8960,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8961,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8962,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8963,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8964,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8965,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8966,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8967,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8968,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8969,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8970,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
8971,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8972,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
8973,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
8974,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
8975,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8976,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
8977,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8978,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8979,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8980,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8981,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
8982,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8983,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
8984,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8985,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
8986,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8987,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
8988,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
8989,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8990,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
8991,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8992,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
8993,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
8994,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
8995,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8996,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8997,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8998,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8999,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
9000,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9001,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9002,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9003,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9004,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9005,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9006,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9007,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
