Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGU_M_R
15877,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
15878,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
15879,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
15880,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
15881,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
15882,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
15883,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
15884,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
15885,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
15886,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
15887,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
15888,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
15889,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
15890,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Wetland,Cropland
15891,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Wetland,Water
15892,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Forest
15893,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,NULL,Water
15894,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
15895,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
15896,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Water
15897,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
15898,Forest,Cropland,Bareland,Water,Non_Wetland,Water,NULL,Forest
15899,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Wetland,Water
15900,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
15901,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Forest
15902,Forest,Cropland,Bareland,Water,Non_Wetland,Forest,Water,Forest
15903,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
15904,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
15905,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
15906,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
15907,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
15908,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
15909,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
15910,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
15911,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
15912,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
15913,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
15914,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
15915,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
15916,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
15917,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
15918,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
15919,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
15920,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
15921,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
15922,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
15923,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
15924,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
15925,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
15926,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
15927,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
15928,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
15929,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
15930,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
15931,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
15932,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
15933,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
15934,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
15935,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
15936,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
15937,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
15938,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
15939,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
15940,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
15941,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
15942,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Bareland
15943,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
15944,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
15945,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
15946,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
15947,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
15948,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
15949,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
15950,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
15951,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
15952,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
15953,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
15954,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
15955,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
15956,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
15957,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
15958,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
15959,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
15960,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
15961,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
15962,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
15963,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
15964,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
15965,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
15966,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
15967,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
15968,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
15969,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
15970,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
15971,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
15972,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
15973,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
15974,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
15975,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
15976,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
15977,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
15978,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
15979,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
15980,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
15981,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
15982,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
15983,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
15984,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
15985,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
15986,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
15987,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
15988,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
15989,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
15990,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
15991,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
15992,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
15993,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
15994,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Cropland
15995,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
15996,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
15997,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
15998,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
15999,Forest,Cropland,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
16000,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
16001,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
16002,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
16003,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
16004,Forest,Cropland,Water,NULL,Water,NULL,Grassland,Grassland
16005,Forest,Cropland,Water,NULL,Water,NULL,Grassland,Forest
16006,Forest,Cropland,Water,NULL,Water,NULL,Wetland,Forest
16007,Forest,Cropland,Water,NULL,Water,NULL,Water,Grassland
16008,Forest,Cropland,Water,NULL,Water,NULL,Water,Forest
16009,Forest,Cropland,Water,NULL,Water,NULL,Forest,Forest
16010,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Forest
16011,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
16012,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Water
16013,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
16014,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Grassland
16015,Forest,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
16016,Forest,Cropland,Water,NULL,Water,Wetland,Water,Grassland
16017,Forest,Cropland,Water,NULL,Water,Wetland,Water,Forest
16018,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Forest
16019,Forest,Cropland,Water,NULL,Water,Water,NULL,Grassland
16020,Forest,Cropland,Water,NULL,Water,Water,NULL,Water
16021,Forest,Cropland,Water,NULL,Water,Water,NULL,Forest
16022,Forest,Cropland,Water,NULL,Water,Water,Wetland,Grassland
16023,Forest,Cropland,Water,NULL,Water,Water,Wetland,Water
16024,Forest,Cropland,Water,NULL,Water,Water,Wetland,Forest
16025,Forest,Cropland,Water,NULL,Water,Water,Water,Grassland
16026,Forest,Cropland,Water,NULL,Water,Water,Water,Water
16027,Forest,Cropland,Water,NULL,Water,Water,Water,Forest
16028,Forest,Cropland,Water,NULL,Water,Forest,NULL,Grassland
16029,Forest,Cropland,Water,NULL,Water,Forest,NULL,Forest
16030,Forest,Cropland,Water,NULL,Water,Forest,Wetland,Wetland
16031,Forest,Cropland,Water,NULL,Water,Forest,Wetland,Forest
16032,Forest,Cropland,Water,NULL,Water,Forest,Forest,Grassland
16033,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
16034,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
16035,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
16036,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
16037,Forest,Cropland,Water,Non_Water,Water,NULL,Wetland,Cropland
16038,Forest,Cropland,Water,Non_Water,Water,NULL,Wetland,Forest
16039,Forest,Cropland,Water,Non_Water,Water,NULL,Water,Grassland
16040,Forest,Cropland,Water,Non_Water,Water,NULL,Water,Forest
16041,Forest,Cropland,Water,Non_Water,Water,NULL,Forest,Forest
16042,Forest,Cropland,Water,Non_Water,Water,Shrubland,Wetland,Grassland
16043,Forest,Cropland,Water,Non_Water,Water,Grassland,Wetland,Wetland
16044,Forest,Cropland,Water,Non_Water,Water,Grassland,Water,Wetland
16045,Forest,Cropland,Water,Non_Water,Water,Cropland,NULL,Forest
16046,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Grassland
16047,Forest,Cropland,Water,Non_Water,Water,Wetland,NULL,Forest
16048,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
16049,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Water
16050,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Forest
16051,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,NULL
16052,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Grassland
16053,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
16054,Forest,Cropland,Water,Non_Water,Water,Water,NULL,Grassland
16055,Forest,Cropland,Water,Non_Water,Water,Water,NULL,Water
16056,Forest,Cropland,Water,Non_Water,Water,Water,NULL,Forest
16057,Forest,Cropland,Water,Non_Water,Water,Water,Wetland,Water
16058,Forest,Cropland,Water,Non_Water,Water,Water,Water,Water
16059,Forest,Cropland,Water,Non_Water,Water,Water,Water,Forest
16060,Forest,Cropland,Water,Non_Water,Water,Water,Forest,Grassland
16061,Forest,Cropland,Water,Non_Water,Water,Water,Forest,Water
16062,Forest,Cropland,Water,Non_Water,Water,Water,Forest,Forest
16063,Forest,Cropland,Water,Non_Water,Water,Forest,NULL,Grassland
16064,Forest,Cropland,Water,Non_Water,Water,Forest,NULL,Forest
16065,Forest,Cropland,Water,Non_Water,Water,Forest,Water,Wetland
16066,Forest,Cropland,Water,Non_Water,Water,Forest,Water,Water
16067,Forest,Cropland,Water,Non_Water,Water,Forest,Forest,Forest
16068,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
16069,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
16070,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
16071,Forest,Cropland,Water,Water,Water,NULL,Wetland,Forest
16072,Forest,Cropland,Water,Water,Water,NULL,Water,Grassland
16073,Forest,Cropland,Water,Water,Water,NULL,Water,Water
16074,Forest,Cropland,Water,Water,Water,NULL,Water,Forest
16075,Forest,Cropland,Water,Water,Water,NULL,Forest,Water
16076,Forest,Cropland,Water,Water,Water,NULL,Forest,Forest
16077,Forest,Cropland,Water,Water,Water,Wetland,NULL,Grassland
16078,Forest,Cropland,Water,Water,Water,Wetland,NULL,Forest
16079,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
16080,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
16081,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Water
16082,Forest,Cropland,Water,Water,Water,Wetland,Water,Grassland
16083,Forest,Cropland,Water,Water,Water,Wetland,Water,Wetland
16084,Forest,Cropland,Water,Water,Water,Wetland,Water,Forest
16085,Forest,Cropland,Water,Water,Water,Bareland,NULL,Forest
16086,Forest,Cropland,Water,Water,Water,Bareland,Water,Water
16087,Forest,Cropland,Water,Water,Water,Water,NULL,Grassland
16088,Forest,Cropland,Water,Water,Water,Water,NULL,Wetland
16089,Forest,Cropland,Water,Water,Water,Water,NULL,Bareland
16090,Forest,Cropland,Water,Water,Water,Water,NULL,Water
16091,Forest,Cropland,Water,Water,Water,Water,NULL,Forest
16092,Forest,Cropland,Water,Water,Water,Water,Wetland,Wetland
16093,Forest,Cropland,Water,Water,Water,Water,Wetland,Water
16094,Forest,Cropland,Water,Water,Water,Water,Water,Grassland
16095,Forest,Cropland,Water,Water,Water,Water,Water,Wetland
16096,Forest,Cropland,Water,Water,Water,Water,Water,Water
16097,Forest,Cropland,Water,Water,Water,Water,Water,Forest
16098,Forest,Cropland,Water,Water,Water,Water,Forest,Water
16099,Forest,Cropland,Water,Water,Water,Forest,NULL,Forest
16100,Forest,Cropland,Water,Water,Water,Forest,Grassland,Forest
16101,Forest,Cropland,Water,Water,Water,Forest,Wetland,Wetland
16102,Forest,Cropland,Water,Water,Water,Forest,Wetland,Water
16103,Forest,Cropland,Water,Water,Water,Forest,Wetland,Forest
16104,Forest,Cropland,Water,Water,Water,Forest,Water,Water
16105,Forest,Cropland,Water,Water,Water,Forest,Water,Forest
16106,Forest,Cropland,Water,Water,Water,Forest,Forest,Forest
16107,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
16108,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16109,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
16110,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
16111,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
16112,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
16113,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
16114,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
16115,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
16116,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
16117,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
16118,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
16119,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
16120,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
16121,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
16122,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
16123,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
16124,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
16125,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
16126,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
16127,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
16128,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
16129,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
16130,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
16131,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
16132,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
16133,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Cropland
16134,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
16135,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
16136,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
16137,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
16138,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
16139,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
16140,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
16141,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Water
16142,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
16143,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
16144,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
16145,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16146,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16147,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16148,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16149,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
16150,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
16151,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
16152,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
16153,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
16154,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
16155,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
16156,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
16157,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
16158,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
16159,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
16160,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
16161,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
16162,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
16163,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
16164,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
16165,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
16166,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
16167,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
16168,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
16169,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
16170,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
16171,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
16172,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
16173,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
16174,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Water
16175,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
16176,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
16177,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
16178,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
16179,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
16180,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
16181,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
16182,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
16183,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
16184,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
16185,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
16186,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
16187,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
16188,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
16189,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
16190,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Water
16191,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
16192,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
16193,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
16194,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
16195,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
16196,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
16197,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
16198,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
16199,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
