Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXG_M_R
11928,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
11929,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11930,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
11931,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11932,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11933,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11934,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11935,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11936,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11937,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11938,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11939,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11940,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
11941,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11942,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11943,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11944,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11945,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11946,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11947,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11948,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11949,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11950,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11951,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
11952,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
11953,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
11954,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Grassland
11955,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11956,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
11957,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11958,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Cropland
11959,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
11960,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
11961,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
11962,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
11963,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
11964,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
11965,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Cropland
11966,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
11967,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11968,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11969,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11970,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
11971,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11972,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
11973,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
11974,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
11975,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
11976,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
11977,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Forest
11978,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Cropland
11979,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
11980,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
11981,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
11982,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
11983,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
11984,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
11985,Forest,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
11986,Forest,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11987,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
11988,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
11989,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
11990,Forest,Cropland,Wetland,Water,Wetland,Bareland,NULL,Forest
11991,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
11992,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
11993,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
11994,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Cropland
11995,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
11996,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
11997,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11998,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11999,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
12000,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12001,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
12002,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12003,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
12004,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
12005,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
12006,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
12007,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
12008,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
12009,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12010,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
12011,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12012,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
12013,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
12014,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
12015,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12016,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
12017,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
12018,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12019,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
12020,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12021,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
12022,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12023,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
12024,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
12025,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12026,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
12027,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
12028,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
12029,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12030,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12031,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
12032,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
12033,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
12034,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
12035,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
12036,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
12037,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
12038,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12039,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
12040,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
12041,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12042,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
12043,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12044,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12045,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12046,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
12047,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
12048,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
12049,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
12050,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
12051,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12052,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12053,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12054,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12055,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
12056,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
12057,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
12058,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
12059,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
12060,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
12061,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
12062,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
12063,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12064,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
12065,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12066,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12067,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
12068,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
12069,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
12070,Forest,Cropland,Water,NULL,Water,NULL,Shrubland,Grassland
12071,Forest,Cropland,Water,NULL,Water,NULL,Forest,Cropland
12072,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Forest
12073,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
12074,Forest,Cropland,Water,NULL,Water,Shrubland,Water,Grassland
12075,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
12076,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Forest
12077,Forest,Cropland,Water,NULL,Water,Grassland,Shrubland,Grassland
12078,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
12079,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
12080,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Forest
12081,Forest,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
12082,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Forest
12083,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
12084,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Forest
12085,Forest,Cropland,Water,NULL,Water,Cropland,Bareland,Forest
12086,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Grassland
12087,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Forest
12088,Forest,Cropland,Water,NULL,Water,Wetland,Shrubland,Grassland
12089,Forest,Cropland,Water,NULL,Water,Wetland,Shrubland,Forest
12090,Forest,Cropland,Water,NULL,Water,Wetland,Bareland,Grassland
12091,Forest,Cropland,Water,NULL,Water,Wetland,Water,Wetland
12092,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
12093,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Water
12094,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Forest
12095,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
12096,Forest,Cropland,Water,NULL,Water,Bareland,Wetland,Grassland
12097,Forest,Cropland,Water,NULL,Water,Bareland,Wetland,Forest
12098,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
12099,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Forest
12100,Forest,Cropland,Water,NULL,Water,Bareland,Water,Grassland
12101,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Grassland
12102,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Forest
12103,Forest,Cropland,Water,NULL,Water,Built-up,Shrubland,Forest
12104,Forest,Cropland,Water,NULL,Water,Built-up,Forest,Forest
12105,Forest,Cropland,Water,NULL,Water,Water,NULL,Grassland
12106,Forest,Cropland,Water,NULL,Water,Water,Shrubland,Forest
12107,Forest,Cropland,Water,NULL,Water,Water,Bareland,Grassland
12108,Forest,Cropland,Water,Non_Water,Water,Grassland,NULL,Forest
12109,Forest,Cropland,Water,Non_Water,Water,Grassland,Shrubland,Grassland
12110,Forest,Cropland,Water,Non_Water,Water,Wetland,Water,Forest
12111,Forest,Cropland,Water,Non_Water,Water,Bareland,NULL,Forest
12112,Forest,Cropland,Water,Non_Water,Water,Water,Shrubland,Water
12113,Forest,Cropland,Water,Non_Water,Water,Water,Shrubland,Forest
12114,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
12115,Forest,Cropland,Water,Water,Water,Grassland,NULL,Grassland
12116,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
12117,Forest,Cropland,Water,Water,Water,Water,Shrubland,Grassland
12118,Forest,Cropland,Water,Water,Water,Water,Shrubland,Forest
12119,Forest,Cropland,Water,Water,Water,Water,Water,Water
12120,Forest,Cropland,Water,Water,Water,Water,Water,Forest
12121,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12122,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12123,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12124,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
12125,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12126,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
12127,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12128,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12129,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12130,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12131,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12132,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
12133,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12134,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12135,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12136,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
12137,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
12138,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12139,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12140,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12141,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
12142,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12143,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12144,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
12145,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
12146,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
12147,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12148,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
12149,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
12150,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12151,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Cropland
12152,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
12153,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
12154,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12155,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12156,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12157,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12158,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
12159,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
12160,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12161,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12162,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12163,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12164,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12165,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12166,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
12167,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12168,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12169,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
12170,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
12171,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12172,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12173,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
12174,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12175,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
12176,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12177,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
12178,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
12179,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12180,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
12181,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
12182,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
12183,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
12184,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
12185,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
12186,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
12187,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
12188,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
12189,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
12190,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
12191,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
12192,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
12193,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
12194,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
12195,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
12196,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
12197,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12198,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12199,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12200,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
12201,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12202,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12203,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12204,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12205,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12206,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
12207,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
12208,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
12209,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12210,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
12211,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12212,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12213,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
12214,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
12215,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
12216,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12217,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12218,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12219,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12220,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
12221,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12222,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
12223,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
12224,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
12225,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
12226,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
12227,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
12228,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
12229,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12230,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12231,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12232,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
12233,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12234,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
12235,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
12236,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
12237,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12238,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
12239,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
12240,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
12241,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
