Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEV_M_R
2459,Water,Water,Water,NULL,Water,Wetland,Grassland,Bareland
2460,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
2461,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
2462,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
2463,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
2464,Water,Water,Water,NULL,Water,Wetland,Water,Bareland
2465,Water,Water,Water,NULL,Water,Wetland,Water,Water
2466,Water,Water,Water,NULL,Water,Wetland,Water,Forest
2467,Water,Water,Water,NULL,Water,Wetland,Forest,Water
2468,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
2469,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
2470,Water,Water,Water,NULL,Water,Bareland,Grassland,Bareland
2471,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
2472,Water,Water,Water,NULL,Water,Bareland,Grassland,Forest
2473,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
2474,Water,Water,Water,NULL,Water,Bareland,Bareland,Forest
2475,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
2476,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
2477,Water,Water,Water,NULL,Water,Bareland,Water,Water
2478,Water,Water,Water,NULL,Water,Bareland,Water,Forest
2479,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
2480,Water,Water,Water,NULL,Water,Water,Grassland,Wetland
2481,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
2482,Water,Water,Water,NULL,Water,Water,Grassland,Water
2483,Water,Water,Water,NULL,Water,Water,Grassland,Forest
2484,Water,Water,Water,NULL,Water,Water,Wetland,Forest
2485,Water,Water,Water,NULL,Water,Water,Bareland,Grassland
2486,Water,Water,Water,NULL,Water,Water,Bareland,Bareland
2487,Water,Water,Water,NULL,Water,Water,Bareland,Water
2488,Water,Water,Water,NULL,Water,Water,Bareland,Forest
2489,Water,Water,Water,NULL,Water,Water,Water,Grassland
2490,Water,Water,Water,NULL,Water,Water,Water,Bareland
2491,Water,Water,Water,NULL,Water,Water,Water,Water
2492,Water,Water,Water,NULL,Water,Water,Water,Forest
2493,Water,Water,Water,NULL,Water,Water,Forest,Water
2494,Water,Water,Water,NULL,Water,Water,Forest,Forest
2495,Water,Water,Water,NULL,Water,Forest,Grassland,Forest
2496,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
2497,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
2498,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
2499,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
2500,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
2501,Water,Water,Water,Non_Water,Water,Bareland,Grassland,Forest
2502,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
2503,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
2504,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
2505,Water,Water,Water,Non_Water,Water,Water,Water,Water
2506,Water,Water,Water,Non_Water,Water,Water,Water,Forest
2507,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
2508,Water,Water,Water,Water,Water,NULL,Wetland,Water
2509,Water,Water,Water,Water,Water,NULL,Water,Forest
2510,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
2511,Water,Water,Water,Water,Water,Grassland,Wetland,Grassland
2512,Water,Water,Water,Water,Water,Grassland,Water,Grassland
2513,Water,Water,Water,Water,Water,Grassland,Water,Forest
2514,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
2515,Water,Water,Water,Water,Water,Wetland,Grassland,Bareland
2516,Water,Water,Water,Water,Water,Wetland,Grassland,Water
2517,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
2518,Water,Water,Water,Water,Water,Wetland,Wetland,Water
2519,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
2520,Water,Water,Water,Water,Water,Wetland,Water,Grassland
2521,Water,Water,Water,Water,Water,Wetland,Water,Bareland
2522,Water,Water,Water,Water,Water,Wetland,Water,Water
2523,Water,Water,Water,Water,Water,Wetland,Water,Forest
2524,Water,Water,Water,Water,Water,Wetland,Forest,Water
2525,Water,Water,Water,Water,Water,Wetland,Forest,Forest
2526,Water,Water,Water,Water,Water,Bareland,Grassland,Grassland
2527,Water,Water,Water,Water,Water,Bareland,Grassland,Bareland
2528,Water,Water,Water,Water,Water,Bareland,Grassland,Water
2529,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
2530,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
2531,Water,Water,Water,Water,Water,Bareland,Water,Grassland
2532,Water,Water,Water,Water,Water,Bareland,Water,Bareland
2533,Water,Water,Water,Water,Water,Bareland,Water,Water
2534,Water,Water,Water,Water,Water,Bareland,Water,Forest
2535,Water,Water,Water,Water,Water,Water,Grassland,Grassland
2536,Water,Water,Water,Water,Water,Water,Grassland,Bareland
2537,Water,Water,Water,Water,Water,Water,Grassland,Water
2538,Water,Water,Water,Water,Water,Water,Grassland,Forest
2539,Water,Water,Water,Water,Water,Water,Wetland,Water
2540,Water,Water,Water,Water,Water,Water,Bareland,Bareland
2541,Water,Water,Water,Water,Water,Water,Bareland,Water
2542,Water,Water,Water,Water,Water,Water,Bareland,Forest
2543,Water,Water,Water,Water,Water,Water,Water,Grassland
2544,Water,Water,Water,Water,Water,Water,Water,Wetland
2545,Water,Water,Water,Water,Water,Water,Water,Bareland
2546,Water,Water,Water,Water,Water,Water,Water,Water
2547,Water,Water,Water,Water,Water,Water,Water,Forest
2548,Water,Water,Water,Water,Water,Water,Forest,Water
2549,Water,Water,Water,Water,Water,Water,Forest,Forest
2550,Water,Water,Water,Water,Water,Forest,Grassland,Forest
2551,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
2552,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2553,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2554,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2555,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2556,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2557,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2558,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2559,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
2560,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2561,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2562,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2563,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
2564,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2565,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2566,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2567,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2568,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
2569,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2570,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2571,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2572,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2573,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2574,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2575,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
2576,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2577,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2578,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2579,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2580,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2581,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
2582,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2583,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2584,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2585,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2586,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2587,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2588,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2589,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2590,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2591,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
2592,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2593,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2594,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2595,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2596,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2597,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2598,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2599,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
2600,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2601,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
2602,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2603,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2604,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2605,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2606,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
2607,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2608,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2609,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2610,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2611,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
2612,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2613,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2614,Water,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
2615,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2616,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
2617,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
2618,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
2619,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
2620,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2621,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2622,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Wetland
2623,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
2624,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
2625,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
2626,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2627,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2628,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
2629,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2630,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
2631,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
2632,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2633,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2634,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2635,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2636,Water,Water,Forest,Water,Non_Wetland,Forest,Grassland,Water
2637,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2638,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2639,Water,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2640,Water,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2641,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2642,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2643,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2644,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2645,Water,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2646,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2647,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2648,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2649,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2650,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2651,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2652,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2653,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2654,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2655,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2656,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2657,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2658,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2659,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2660,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2661,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2662,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2663,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2664,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2665,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2666,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2667,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2668,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2669,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2670,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2671,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2672,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2673,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2674,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2675,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2676,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2677,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2678,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2679,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2680,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2681,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2682,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2683,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2684,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2685,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2686,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2687,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2688,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2689,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2690,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2691,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2692,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2693,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2694,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2695,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2696,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2697,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2698,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2699,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2700,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2701,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2702,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2703,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2704,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2705,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
2706,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2707,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2708,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
2709,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2710,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Water
2711,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Forest
2712,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
2713,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2714,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2715,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2716,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2717,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2718,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2719,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2720,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2721,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2722,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2723,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2724,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2725,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2726,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2727,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2728,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2729,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2730,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2731,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2732,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2733,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2734,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2735,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2736,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2737,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2738,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2739,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2740,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2741,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2742,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2743,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2744,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2745,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2746,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2747,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2748,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2749,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2750,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2751,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2752,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2753,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2754,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2755,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2756,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2757,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2758,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2759,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2760,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2761,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2762,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2763,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2764,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2765,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2766,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2767,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2768,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2769,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2770,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2771,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2772,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2773,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2774,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2775,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
2776,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2777,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2778,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2779,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2780,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2781,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2782,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2783,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2784,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2785,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2786,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2787,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2788,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
