Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNU_M_R
28964,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
28965,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
28966,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
28967,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
28968,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
28969,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
28970,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
28971,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
28972,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
28973,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
28974,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
28975,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
28976,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
28977,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
28978,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
28979,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
28980,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
28981,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
28982,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
28983,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
28984,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
28985,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
28986,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
28987,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
28988,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
28989,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
28990,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
28991,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
28992,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
28993,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
28994,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
28995,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
28996,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
28997,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
28998,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
28999,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
29000,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
29001,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
29002,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
29003,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
29004,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
29005,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
29006,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
29007,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
29008,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
29009,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
29010,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
29011,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
29012,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
29013,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
29014,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
29015,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
29016,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
29017,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
29018,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
29019,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
29020,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
29021,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
29022,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
29023,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
29024,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
29025,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
29026,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
29027,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
29028,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
29029,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
29030,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
29031,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
29032,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
29033,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
29034,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
29035,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
29036,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
29037,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
29038,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
29039,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
29040,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
29041,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
29042,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
29043,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
29044,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
29045,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
29046,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
29047,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
29048,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
29049,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
29050,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
29051,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
29052,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
29053,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
29054,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
29055,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
29056,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
29057,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
29058,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
29059,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Cropland
29060,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
29061,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
29062,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,NULL
29063,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
29064,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
29065,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
29066,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
29067,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
29068,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
29069,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
29070,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
29071,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
29072,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
29073,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
29074,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
29075,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
29076,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland,Wetland
29077,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
29078,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Water,Forest
29079,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
29080,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
29081,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
29082,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
29083,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
29084,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
29085,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
29086,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
29087,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
29088,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
29089,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
29090,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
29091,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
29092,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
29093,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Forest,Bareland
29094,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
29095,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
29096,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
29097,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
29098,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Forest
29099,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
29100,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
29101,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
29102,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Forest
29103,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest,Water,Forest
29104,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
29105,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
29106,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
29107,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
29108,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
29109,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
29110,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
29111,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
29112,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
29113,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
29114,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
29115,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
29116,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
29117,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
29118,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
29119,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
29120,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
29121,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
29122,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
29123,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
29124,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
29125,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
29126,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
29127,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
29128,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
29129,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
29130,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
29131,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
29132,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
29133,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
29134,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
29135,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
29136,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
29137,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
29138,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
29139,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
29140,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
29141,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
29142,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
29143,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
29144,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
29145,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
29146,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
29147,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
29148,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
29149,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
29150,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
29151,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
29152,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
29153,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
29154,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
29155,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
29156,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
29157,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
29158,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
29159,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
29160,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
29161,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
29162,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
29163,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
29164,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
29165,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
29166,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
29167,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
29168,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
29169,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
29170,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
29171,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
29172,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
29173,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
29174,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
29175,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
29176,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
29177,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
29178,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
29179,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
29180,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
29181,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
29182,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
29183,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
29184,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
29185,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
29186,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
29187,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
29188,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
29189,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
29190,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
29191,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Water
29192,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
29193,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
29194,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
29195,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
29196,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
29197,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
29198,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
29199,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
29200,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
29201,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
29202,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
29203,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
29204,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
29205,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
29206,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
29207,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
29208,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
29209,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
29210,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
29211,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
29212,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
29213,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
29214,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
29215,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
29216,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
29217,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
29218,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
29219,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
29220,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
29221,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
29222,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
29223,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
29224,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
29225,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
29226,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
29227,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
29228,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
29229,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
29230,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
29231,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
29232,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
29233,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
29234,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
29235,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
29236,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
29237,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
29238,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
29239,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
29240,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
29241,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
29242,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
29243,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
29244,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
29245,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
29246,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
29247,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
29248,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
29249,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
29250,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
29251,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
29252,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
29253,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
29254,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
29255,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Water
29256,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
29257,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
29258,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
29259,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
29260,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
29261,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
29262,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
29263,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
29264,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
29265,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
29266,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
