Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTJ_M_R
16503,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16504,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
16505,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
16506,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
16507,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
16508,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
16509,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
16510,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
16511,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
16512,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
16513,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
16514,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
16515,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
16516,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
16517,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
16518,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Cropland
16519,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
16520,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
16521,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
16522,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16523,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
16524,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
16525,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16526,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
16527,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16528,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
16529,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
16530,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
16531,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
16532,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16533,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
16534,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
16535,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
16536,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Built-up
16537,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
16538,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
16539,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
16540,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
16541,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
16542,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
16543,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
16544,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
16545,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16546,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
16547,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
16548,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
16549,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16550,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
16551,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
16552,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
16553,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16554,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16555,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16556,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
16557,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16558,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
16559,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
16560,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
16561,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
16562,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
16563,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16564,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16565,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16566,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16567,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16568,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16569,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16570,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
16571,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16572,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
16573,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16574,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16575,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
16576,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
16577,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16578,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
16579,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16580,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16581,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16582,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16583,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,NULL
16584,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
16585,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
16586,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
16587,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16588,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
16589,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
16590,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16591,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Cropland
16592,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
16593,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
16594,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
16595,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
16596,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
16597,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
16598,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Water
16599,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
16600,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
16601,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
16602,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Wetland
16603,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
16604,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
16605,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
16606,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
16607,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16608,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
16609,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
16610,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
16611,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
16612,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
16613,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
16614,Forest,Forest,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
16615,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
16616,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
16617,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
16618,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
16619,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
16620,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
16621,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
16622,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16623,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16624,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
16625,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
16626,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
16627,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16628,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
16629,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16630,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
16631,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
16632,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
16633,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
16634,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
16635,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
16636,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
16637,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
16638,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
16639,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
16640,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
16641,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
16642,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
16643,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
16644,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
16645,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
16646,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
16647,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
16648,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
16649,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
16650,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
16651,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
16652,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
16653,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
16654,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
16655,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
16656,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16657,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
16658,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
16659,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
16660,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
16661,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16662,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16663,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
16664,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
16665,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16666,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16667,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16668,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16669,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16670,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
16671,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
16672,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
16673,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16674,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
16675,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16676,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
16677,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
16678,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16679,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
16680,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
16681,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
16682,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
16683,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
16684,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
16685,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16686,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
16687,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
16688,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
16689,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
16690,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
16691,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
16692,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
16693,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
16694,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
16695,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16696,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16697,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16698,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16699,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16700,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16701,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
16702,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16703,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16704,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
16705,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16706,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
16707,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
16708,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16709,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
16710,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
16711,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
16712,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
16713,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16714,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
16715,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
16716,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
16717,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
16718,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
16719,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
16720,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
16721,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
16722,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
16723,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
16724,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
16725,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
16726,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
16727,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
16728,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
16729,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
16730,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
16731,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
16732,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16733,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
16734,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16735,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16736,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
16737,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16738,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
16739,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
16740,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16741,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
16742,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16743,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
16744,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
16745,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
16746,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
16747,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
16748,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
16749,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
16750,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
16751,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
16752,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
16753,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
16754,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
16755,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
16756,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
16757,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
16758,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
16759,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
16760,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
16761,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
16762,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
16763,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
16764,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
16765,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
16766,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
16767,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
16768,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
16769,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16770,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
16771,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
16772,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
16773,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
16774,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
16775,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
16776,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
16777,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
16778,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
16779,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
16780,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
16781,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
16782,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
16783,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
16784,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
16785,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
16786,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
16787,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
16788,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
16789,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
16790,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
16791,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
16792,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
16793,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16794,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16795,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16796,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16797,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
16798,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
16799,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
16800,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
16801,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
16802,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
16803,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
16804,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16805,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16806,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16807,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16808,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16809,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16810,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16811,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16812,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
16813,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
16814,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
