Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFE_M_R
1945,Water,Cropland,Wetland,NULL,Wetland,Water,Wetland,NULL
1946,Water,Cropland,Wetland,NULL,Wetland,Water,Water,NULL
1947,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1948,Water,Cropland,Water,NULL,Water,NULL,Wetland,NULL
1949,Water,Cropland,Water,NULL,Water,Wetland,Wetland,NULL
1950,Water,Cropland,Water,NULL,Water,Wetland,Water,NULL
1951,Water,Cropland,Water,NULL,Water,Bareland,Water,NULL
1952,Water,Cropland,Water,NULL,Water,Water,Wetland,NULL
1953,Water,Cropland,Water,NULL,Water,Water,Water,NULL
1954,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1955,Water,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1956,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1957,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1958,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1959,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1960,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1961,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1962,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1963,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1964,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1965,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1966,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1967,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1968,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1969,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,NULL
1970,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
1971,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,NULL
1972,Water,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1973,Water,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
1974,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1975,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1976,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
1977,Water,Wetland,Wetland,NULL,Wetland,Wetland,Forest,NULL
1978,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1979,Water,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1980,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
1981,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
1982,Water,Wetland,Wetland,NULL,Wetland,Water,Built-up,NULL
1983,Water,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
1984,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1985,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1986,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1987,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,NULL
1988,Water,Wetland,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
1989,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1990,Water,Wetland,Water,NULL,Water,Grassland,Wetland,NULL
1991,Water,Wetland,Water,NULL,Water,Grassland,Water,NULL
1992,Water,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
1993,Water,Wetland,Water,NULL,Water,Wetland,Water,NULL
1994,Water,Wetland,Water,NULL,Water,Bareland,Wetland,NULL
1995,Water,Wetland,Water,NULL,Water,Bareland,Water,NULL
1996,Water,Wetland,Water,NULL,Water,Water,Wetland,NULL
1997,Water,Wetland,Water,NULL,Water,Water,Water,NULL
1998,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1999,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2000,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2001,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2002,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2003,Water,Bareland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2004,Water,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2005,Water,Bareland,NULL,NULL,Non_Wetland,Water,Water,NULL
2006,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2007,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2008,Water,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2009,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2010,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2011,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Water,NULL
2012,Water,Bareland,Wetland,NULL,NULL,Wetland,Water,NULL
2013,Water,Bareland,Wetland,NULL,NULL,Bareland,Water,NULL
2014,Water,Bareland,Wetland,NULL,NULL,Water,Water,NULL
2015,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2016,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,NULL
2017,Water,Bareland,Wetland,NULL,Wetland,Bareland,Water,NULL
2018,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,NULL
2019,Water,Bareland,Wetland,NULL,Wetland,Water,Water,NULL
2020,Water,Bareland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2021,Water,Bareland,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2022,Water,Bareland,Built-up,NULL,Non_Wetland,Water,Water,NULL
2023,Water,Bareland,Water,NULL,NULL,Wetland,Water,NULL
2024,Water,Bareland,Water,NULL,NULL,Water,Water,NULL
2025,Water,Bareland,Water,NULL,Water,Wetland,Water,NULL
2026,Water,Bareland,Water,NULL,Water,Water,Wetland,NULL
2027,Water,Bareland,Water,NULL,Water,Water,Water,NULL
2028,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2029,Water,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2030,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2031,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,NULL
2032,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2033,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,NULL
2034,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2035,Water,Built-up,Wetland,NULL,NULL,Wetland,Built-up,NULL
2036,Water,Built-up,Wetland,NULL,NULL,Bareland,Water,NULL
2037,Water,Built-up,Wetland,NULL,NULL,Built-up,Built-up,NULL
2038,Water,Built-up,Wetland,NULL,NULL,Built-up,Water,NULL
2039,Water,Built-up,Wetland,NULL,NULL,Water,Built-up,NULL
2040,Water,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2041,Water,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2042,Water,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,NULL
2043,Water,Built-up,Wetland,NULL,Wetland,Wetland,Water,NULL
2044,Water,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2045,Water,Built-up,Wetland,NULL,Wetland,Bareland,Water,NULL
2046,Water,Built-up,Wetland,NULL,Wetland,Built-up,Shrubland,NULL
2047,Water,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,NULL
2048,Water,Built-up,Wetland,NULL,Wetland,Built-up,Water,NULL
2049,Water,Built-up,Wetland,NULL,Wetland,Water,Shrubland,NULL
2050,Water,Built-up,Wetland,NULL,Wetland,Water,Water,NULL
2051,Water,Built-up,Bareland,NULL,Non_Wetland,Water,Water,NULL
2052,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2053,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2054,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2055,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
2056,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,NULL
2057,Water,Built-up,Water,NULL,Water,Wetland,Built-up,NULL
2058,Water,Built-up,Water,NULL,Water,Wetland,Water,NULL
2059,Water,Built-up,Water,NULL,Water,Water,Built-up,NULL
2060,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2061,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
2062,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2063,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2064,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
2065,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2066,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2067,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2068,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2069,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2070,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2071,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2072,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2073,Water,Water,NULL,NULL,Non_Wetland,Built-up,Water,NULL
2074,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,NULL
2075,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2076,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
2077,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
2078,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2079,Water,Water,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2080,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
2081,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2082,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2083,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
2084,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2085,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2086,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2087,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2088,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
2089,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2090,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,NULL
2091,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2092,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2093,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2094,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
2095,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2096,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
2097,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2098,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2099,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2100,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2101,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2102,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2103,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
2104,Water,Water,Grassland,NULL,Non_Wetland,Built-up,Water,NULL
2105,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,NULL
2106,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
2107,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2108,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
2109,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2110,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2111,Water,Water,Wetland,NULL,NULL,NULL,NULL,NULL
2112,Water,Water,Wetland,NULL,NULL,NULL,Wetland,NULL
2113,Water,Water,Wetland,NULL,NULL,NULL,Water,NULL
2114,Water,Water,Wetland,NULL,NULL,Grassland,Wetland,NULL
2115,Water,Water,Wetland,NULL,NULL,Grassland,Water,NULL
2116,Water,Water,Wetland,NULL,NULL,Wetland,Grassland,NULL
2117,Water,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
2118,Water,Water,Wetland,NULL,NULL,Wetland,Bareland,NULL
2119,Water,Water,Wetland,NULL,NULL,Wetland,Water,NULL
2120,Water,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
2121,Water,Water,Wetland,NULL,NULL,Bareland,Bareland,NULL
2122,Water,Water,Wetland,NULL,NULL,Bareland,Built-up,NULL
2123,Water,Water,Wetland,NULL,NULL,Bareland,Water,NULL
2124,Water,Water,Wetland,NULL,NULL,Built-up,Built-up,NULL
2125,Water,Water,Wetland,NULL,NULL,Built-up,Water,NULL
2126,Water,Water,Wetland,NULL,NULL,Water,NULL,NULL
2127,Water,Water,Wetland,NULL,NULL,Water,Grassland,NULL
2128,Water,Water,Wetland,NULL,NULL,Water,Wetland,NULL
2129,Water,Water,Wetland,NULL,NULL,Water,Bareland,NULL
2130,Water,Water,Wetland,NULL,NULL,Water,Built-up,NULL
2131,Water,Water,Wetland,NULL,NULL,Water,Water,NULL
2132,Water,Water,Wetland,NULL,NULL,Forest,Grassland,NULL
2133,Water,Water,Wetland,NULL,NULL,Forest,Water,NULL
2134,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,NULL
2135,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
2136,Water,Water,Wetland,NULL,Wetland,NULL,Water,NULL
2137,Water,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
2138,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2139,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2140,Water,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
2141,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,NULL
2142,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
2143,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2144,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2145,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2146,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2147,Water,Water,Wetland,NULL,Wetland,Wetland,Built-up,NULL
2148,Water,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
2149,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
2150,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2151,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2152,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
2153,Water,Water,Wetland,NULL,Wetland,Bareland,Built-up,NULL
2154,Water,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
2155,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
2156,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,NULL
2157,Water,Water,Wetland,NULL,Wetland,Built-up,Water,NULL
2158,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,NULL
2159,Water,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
2160,Water,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
2161,Water,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
2162,Water,Water,Wetland,NULL,Wetland,Water,Built-up,NULL
2163,Water,Water,Wetland,NULL,Wetland,Water,Water,NULL
2164,Water,Water,Wetland,NULL,Wetland,Water,Forest,NULL
2165,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,NULL
2166,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
2167,Water,Water,Wetland,NULL,Wetland,Forest,Water,NULL
2168,Water,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
2169,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
2170,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2171,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
2172,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
2173,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2174,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2175,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
2176,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2177,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2178,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
2179,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2180,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2181,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2182,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
2183,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,NULL
2184,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2185,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
2186,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
2187,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
2188,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
2189,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2190,Water,Water,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
2191,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
2192,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
2193,Water,Water,Water,NULL,NULL,NULL,NULL,NULL
2194,Water,Water,Water,NULL,NULL,NULL,Water,NULL
2195,Water,Water,Water,NULL,NULL,Grassland,Water,NULL
2196,Water,Water,Water,NULL,NULL,Wetland,Wetland,NULL
2197,Water,Water,Water,NULL,NULL,Wetland,Water,NULL
2198,Water,Water,Water,NULL,NULL,Wetland,Forest,NULL
2199,Water,Water,Water,NULL,NULL,Bareland,Wetland,NULL
2200,Water,Water,Water,NULL,NULL,Bareland,Water,NULL
2201,Water,Water,Water,NULL,NULL,Built-up,Water,NULL
2202,Water,Water,Water,NULL,NULL,Water,NULL,NULL
2203,Water,Water,Water,NULL,NULL,Water,Wetland,NULL
2204,Water,Water,Water,NULL,NULL,Water,Water,NULL
2205,Water,Water,Water,NULL,NULL,Water,Forest,NULL
2206,Water,Water,Water,NULL,NULL,Forest,Water,NULL
2207,Water,Water,Water,NULL,Water,NULL,Wetland,NULL
2208,Water,Water,Water,NULL,Water,NULL,Water,NULL
2209,Water,Water,Water,NULL,Water,Grassland,Wetland,NULL
2210,Water,Water,Water,NULL,Water,Grassland,Water,NULL
2211,Water,Water,Water,NULL,Water,Wetland,Grassland,NULL
2212,Water,Water,Water,NULL,Water,Wetland,Wetland,NULL
2213,Water,Water,Water,NULL,Water,Wetland,Bareland,NULL
2214,Water,Water,Water,NULL,Water,Wetland,Water,NULL
2215,Water,Water,Water,NULL,Water,Wetland,Forest,NULL
2216,Water,Water,Water,NULL,Water,Bareland,Grassland,NULL
2217,Water,Water,Water,NULL,Water,Bareland,Wetland,NULL
2218,Water,Water,Water,NULL,Water,Bareland,Built-up,NULL
2219,Water,Water,Water,NULL,Water,Bareland,Water,NULL
2220,Water,Water,Water,NULL,Water,Bareland,Forest,NULL
2221,Water,Water,Water,NULL,Water,Built-up,Water,NULL
2222,Water,Water,Water,NULL,Water,Water,Grassland,NULL
2223,Water,Water,Water,NULL,Water,Water,Wetland,NULL
2224,Water,Water,Water,NULL,Water,Water,Bareland,NULL
2225,Water,Water,Water,NULL,Water,Water,Built-up,NULL
2226,Water,Water,Water,NULL,Water,Water,Water,NULL
2227,Water,Water,Water,NULL,Water,Water,Forest,NULL
2228,Water,Water,Water,NULL,Water,Forest,Grassland,NULL
2229,Water,Water,Water,NULL,Water,Forest,Wetland,NULL
2230,Water,Water,Water,NULL,Water,Forest,Water,NULL
2231,Water,Water,Water,NULL,Water,Forest,Forest,NULL
2232,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2233,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
2234,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2235,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2236,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2237,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2238,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2239,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2240,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2241,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2242,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2243,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2244,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2245,Water,Water,Forest,NULL,Non_Wetland,Built-up,Water,NULL
2246,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2247,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2248,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
2249,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
2250,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2251,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
2252,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2253,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2254,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2255,Water,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
2256,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2257,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2258,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2259,Water,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2260,Water,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
2261,Water,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2262,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2263,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2264,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2265,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2266,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2267,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2268,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2269,Water,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2270,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2271,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2272,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2273,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2274,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2275,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2276,Water,Forest,Wetland,NULL,NULL,Wetland,Water,NULL
2277,Water,Forest,Wetland,NULL,NULL,Bareland,Water,NULL
2278,Water,Forest,Wetland,NULL,NULL,Water,Water,NULL
2279,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2280,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
2281,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2282,Water,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
2283,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2284,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
2285,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2286,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2287,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
2288,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2289,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
2290,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2291,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2292,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
2293,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2294,Water,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2295,Water,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
2296,Water,Forest,Wetland,NULL,Wetland,Water,NULL,NULL
2297,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
2298,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
2299,Water,Forest,Wetland,NULL,Wetland,Water,Water,NULL
2300,Water,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
2301,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
2302,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
2303,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2304,Water,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
2305,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2306,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2307,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2308,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2309,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
2310,Water,Forest,Water,NULL,Water,NULL,Wetland,NULL
2311,Water,Forest,Water,NULL,Water,Wetland,Wetland,NULL
2312,Water,Forest,Water,NULL,Water,Wetland,Water,NULL
2313,Water,Forest,Water,NULL,Water,Bareland,Water,NULL
2314,Water,Forest,Water,NULL,Water,Water,Wetland,NULL
2315,Water,Forest,Water,NULL,Water,Water,Water,NULL
