Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPH_M_R
16764,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
16765,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
16766,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
16767,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
16768,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
16769,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
16770,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
16771,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
16772,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
16773,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
16774,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
16775,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
16776,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
16777,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
16778,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
16779,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
16780,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
16781,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
16782,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
16783,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
16784,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
16785,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
16786,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
16787,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
16788,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
16789,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Wetland
16790,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
16791,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
16792,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
16793,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
16794,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
16795,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
16796,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
16797,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
16798,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
16799,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
16800,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
16801,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
16802,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Wetland
16803,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Water
16804,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
16805,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
16806,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
16807,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
16808,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
16809,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
16810,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
16811,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
16812,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
16813,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
16814,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
16815,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16816,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
16817,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
16818,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
16819,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
16820,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
16821,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
16822,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
16823,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
16824,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Built-up,Wetland
16825,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
16826,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
16827,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
16828,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Water
16829,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
16830,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
16831,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
16832,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
16833,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
16834,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16835,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
16836,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
16837,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
16838,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
16839,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16840,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16841,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16842,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
16843,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16844,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
16845,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16846,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
16847,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
16848,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
16849,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16850,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
16851,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
16852,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
16853,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
16854,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16855,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
16856,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16857,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
16858,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
16859,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16860,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
16861,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
16862,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
16863,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16864,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Built-up,NULL
16865,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
16866,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
16867,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,NULL
16868,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland,Shrubland,NULL
16869,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
16870,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
16871,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
16872,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
16873,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
16874,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,NULL
16875,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16876,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Wetland
16877,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
16878,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
16879,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
16880,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
16881,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
16882,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16883,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
16884,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
16885,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
16886,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
16887,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
16888,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
16889,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
16890,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
16891,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
16892,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
16893,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16894,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Cropland
16895,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
16896,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Bareland
16897,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
16898,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
16899,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,NULL
16900,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
16901,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
16902,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
16903,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Built-up,Forest
16904,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,NULL
16905,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
16906,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
16907,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
16908,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
16909,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,NULL
16910,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
16911,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
16912,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
16913,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
16914,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
16915,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
16916,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16917,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
16918,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
16919,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16920,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
16921,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
16922,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
16923,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
16924,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
16925,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
16926,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
16927,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
16928,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,NULL
16929,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
16930,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
16931,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Bareland
16932,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
16933,Forest,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
16934,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,NULL
16935,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
16936,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
16937,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
16938,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest,Wetland
16939,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
16940,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
16941,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Bareland
16942,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
16943,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
16944,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
16945,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16946,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
16947,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
16948,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
16949,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
16950,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
16951,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
16952,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
16953,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
16954,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,NULL
16955,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
16956,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
16957,Forest,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
16958,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
16959,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
16960,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
16961,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
16962,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Water
16963,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
16964,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
16965,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
16966,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
16967,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,NULL
16968,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
16969,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Wetland
16970,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
16971,Forest,NULL,NULL,Water,Non_Wetland,Water,NULL,Forest
16972,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,NULL
16973,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
16974,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
16975,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
16976,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
16977,Forest,NULL,NULL,Water,Non_Wetland,Water,Bareland,NULL
16978,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
16979,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
16980,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
16981,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
16982,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
16983,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
16984,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Wetland
16985,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Forest
16986,Forest,NULL,NULL,Water,Non_Wetland,Forest,NULL,Wetland
16987,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
16988,Forest,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
16989,Forest,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Wetland
16990,Forest,NULL,NULL,Water,Non_Wetland,Forest,Water,Water
16991,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
16992,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
16993,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
16994,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
16995,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
16996,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
16997,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
16998,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
16999,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17000,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
17001,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
17002,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
17003,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
17004,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
17005,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
17006,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
17007,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
17008,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
17009,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
17010,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
17011,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
17012,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
17013,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
17014,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
17015,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
17016,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
17017,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
17018,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
17019,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
17020,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
17021,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
17022,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
17023,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
17024,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
17025,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
17026,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
17027,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
17028,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
17029,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
17030,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17031,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
17032,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
17033,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
17034,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
17035,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
17036,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
17037,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17038,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17039,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
17040,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17041,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17042,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17043,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17044,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17045,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17046,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17047,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
17048,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
17049,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17050,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
17051,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
17052,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
17053,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
17054,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
17055,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
17056,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17057,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
17058,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
17059,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
17060,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
17061,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
17062,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
17063,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17064,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
17065,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
17066,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
17067,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
17068,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17069,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
17070,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
17071,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
17072,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
17073,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17074,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17075,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17076,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
17077,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17078,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
17079,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17080,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
17081,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
17082,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
17083,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
17084,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
17085,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
17086,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
17087,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
17088,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
17089,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
17090,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
17091,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
17092,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
