Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYN_M_R
7775,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7776,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7777,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
7778,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Wetland
7779,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7780,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7781,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
7782,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
7783,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7784,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
7785,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Bareland
7786,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7787,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7788,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
7789,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
7790,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
7791,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
7792,Water,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
7793,Water,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
7794,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7795,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7796,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7797,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
7798,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
7799,Water,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
7800,Water,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
7801,Water,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
7802,Water,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
7803,Water,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
7804,Water,Forest,Wetland,Water,Wetland,Forest,Water,Forest
7805,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7806,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
7807,Water,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
7808,Water,Forest,Water,NULL,Water,Wetland,Water,Wetland
7809,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
7810,Water,Forest,Water,Water,Water,Wetland,Wetland,Water
7811,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7812,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7813,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7814,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7815,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7816,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7817,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7818,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7819,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7820,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7821,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7822,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7823,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7824,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
7825,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7826,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7827,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
7828,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7829,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7830,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7831,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7832,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7833,Permanent_ice_and_snow,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7834,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7835,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7836,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7837,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7838,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7839,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7840,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7841,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7842,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
7843,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7844,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
7845,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
7846,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7847,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
7848,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7849,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
7850,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7851,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
7852,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7853,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7854,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7855,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7856,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7857,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7858,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7859,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7860,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7861,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7862,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
7863,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7864,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7865,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7866,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7867,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
7868,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7869,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7870,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7871,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7872,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
7873,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
7874,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
7875,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
7876,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7877,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
7878,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
7879,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
7880,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7881,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
7882,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
7883,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7884,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7885,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7886,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7887,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7888,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7889,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
7890,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
7891,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7892,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7893,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7894,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7895,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7896,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7897,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
7898,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7899,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
7900,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7901,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
7902,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7903,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
7904,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7905,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
7906,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7907,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
7908,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7909,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Wetland
7910,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7911,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7912,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
7913,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7914,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7915,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7916,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
7917,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7918,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7919,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7920,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
7921,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
7922,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7923,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7924,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7925,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7926,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
7927,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7928,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
7929,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7930,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
7931,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7932,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7933,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7934,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7935,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7936,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
7937,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
7938,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
7939,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7940,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7941,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
7942,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7943,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7944,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7945,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7946,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7947,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
7948,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7949,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7950,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7951,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7952,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
7953,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7954,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
7955,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
7956,Forest,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
7957,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7958,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7959,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
7960,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7961,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7962,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7963,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7964,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7965,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
7966,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7967,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7968,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7969,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
7970,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7971,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
7972,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7973,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
7974,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7975,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
7976,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
7977,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
7978,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
7979,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7980,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
7981,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7982,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7983,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7984,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7985,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
7986,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
7987,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7988,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7989,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7990,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7991,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7992,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7993,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7994,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7995,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7996,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7997,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7998,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
7999,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8000,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8001,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8002,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8003,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Wetland
8004,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
8005,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8006,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8007,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
8008,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8009,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8010,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
8011,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8012,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8013,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8014,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8015,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
8016,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8017,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8018,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8019,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8020,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8021,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8022,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
8023,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
8024,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
8025,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
8026,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
8027,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8028,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
8029,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8030,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8031,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
8032,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8033,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
8034,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8035,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8036,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
8037,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8038,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8039,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
8040,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8041,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
8042,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8043,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8044,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8045,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
8046,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Wetland
8047,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8048,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
8049,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8050,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
8051,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
8052,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
8053,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8054,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
8055,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8056,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
8057,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8058,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8059,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8060,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8061,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
8062,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
8063,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8064,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
8065,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
8066,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8067,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
8068,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
8069,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
8070,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Wetland
8071,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
8072,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8073,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8074,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
8075,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8076,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
8077,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8078,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8079,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8080,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8081,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8082,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8083,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8084,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8085,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
