Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDL_M_R
3203,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3204,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3205,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3206,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3207,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3208,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3209,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3210,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3211,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3212,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3213,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3214,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3215,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3216,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3217,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3218,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3219,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3220,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3221,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3222,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3223,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3224,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3225,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3226,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3227,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3228,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3229,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3230,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3231,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3232,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3233,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
3234,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
3235,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3236,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3237,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
3238,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
3239,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
3240,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
3241,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
3242,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
3243,Forest,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Bareland
3244,Forest,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Water
3245,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3246,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3247,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3248,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
3249,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
3250,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
3251,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Water
3252,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3253,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3254,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3255,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3256,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
3257,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3258,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3259,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3260,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Water
3261,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3262,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3263,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
3264,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3265,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3266,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
3267,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3268,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3269,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
3270,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
3271,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3272,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3273,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3274,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3275,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3276,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
3277,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3278,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3279,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3280,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
3281,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3282,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Bareland
3283,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Water
3284,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3285,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3286,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3287,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3288,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3289,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
3290,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
3291,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
3292,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3293,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3294,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
3295,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
3296,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3297,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3298,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3299,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
3300,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3301,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
3302,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Water
3303,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
3304,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Water
3305,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
3306,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
3307,Forest,NULL,Wetland,Water,Wetland,Bareland,Forest,Water
3308,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3309,Forest,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3310,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
3311,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3312,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
3313,Forest,NULL,Wetland,Water,Wetland,Water,Forest,Water
3314,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
3315,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3316,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
3317,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3318,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3319,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3320,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3321,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3322,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3323,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3324,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3325,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3326,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3327,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
3328,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3329,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3330,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3331,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3332,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3333,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3334,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
3335,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3336,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
3337,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3338,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3339,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3340,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3341,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
3342,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3343,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3344,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3345,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3346,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3347,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3348,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3349,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3350,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
3351,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
3352,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
3353,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Water
3354,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3355,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3356,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3357,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3358,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3359,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3360,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3361,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3362,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3363,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3364,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3365,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
3366,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3367,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
3368,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
3369,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
3370,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
3371,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
3372,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
3373,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3374,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
3375,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
3376,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Forest
3377,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3378,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
3379,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3380,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
3381,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Forest
3382,Forest,NULL,Water,NULL,Water,Grassland,Water,Water
3383,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
3384,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3385,Forest,NULL,Water,NULL,Water,Bareland,Water,Bareland
3386,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
3387,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
3388,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
3389,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Water
3390,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Bareland
3391,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
3392,Forest,NULL,Water,Non_Water,Water,Grassland,Forest,Bareland
3393,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Bareland
3394,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
3395,Forest,NULL,Water,Non_Water,Water,Bareland,Wetland,Forest
3396,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
3397,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Water
3398,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
3399,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
3400,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
3401,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
3402,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
3403,Forest,NULL,Water,Water,Water,NULL,Water,Water
3404,Forest,NULL,Water,Water,Water,NULL,Forest,Forest
3405,Forest,NULL,Water,Water,Water,Grassland,Grassland,Grassland
3406,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
3407,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
3408,Forest,NULL,Water,Water,Water,Grassland,Wetland,Bareland
3409,Forest,NULL,Water,Water,Water,Grassland,Wetland,Water
3410,Forest,NULL,Water,Water,Water,Grassland,Water,Water
3411,Forest,NULL,Water,Water,Water,Grassland,Forest,Bareland
3412,Forest,NULL,Water,Water,Water,Grassland,Forest,Water
3413,Forest,NULL,Water,Water,Water,Bareland,Grassland,Bareland
3414,Forest,NULL,Water,Water,Water,Bareland,Grassland,Water
3415,Forest,NULL,Water,Water,Water,Bareland,Wetland,Water
3416,Forest,NULL,Water,Water,Water,Bareland,Water,Water
3417,Forest,NULL,Water,Water,Water,Bareland,Forest,Water
3418,Forest,NULL,Water,Water,Water,Water,Grassland,Bareland
3419,Forest,NULL,Water,Water,Water,Water,Grassland,Water
3420,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
3421,Forest,NULL,Water,Water,Water,Water,Wetland,Water
3422,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
3423,Forest,NULL,Water,Water,Water,Water,Water,Bareland
3424,Forest,NULL,Water,Water,Water,Water,Water,Water
3425,Forest,NULL,Water,Water,Water,Water,Forest,Water
3426,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3427,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3428,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
3429,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3430,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3431,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3432,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
3433,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
3434,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3435,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3436,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3437,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3438,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3439,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3440,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
3441,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3442,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3443,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3444,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3445,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3446,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3447,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3448,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3449,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
3450,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3451,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3452,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
3453,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3454,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3455,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3456,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3457,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3458,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3459,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3460,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3461,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3462,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3463,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3464,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3465,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3466,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3467,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3468,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3469,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3470,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3471,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3472,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3473,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3474,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3475,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3476,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3477,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
3478,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3479,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3480,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3481,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3482,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
3483,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3484,Forest,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3485,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3486,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3487,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3488,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3489,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3490,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3491,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3492,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3493,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
3494,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3495,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3496,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3497,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3498,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3499,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3500,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
3501,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3502,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3503,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3504,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
3505,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
3506,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3507,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3508,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3509,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3510,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3511,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3512,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
3513,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3514,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3515,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
3516,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3517,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
3518,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
3519,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
3520,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3521,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3522,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
3523,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3524,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
3525,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3526,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
3527,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
3528,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
3529,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3530,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3531,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3532,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
3533,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
3534,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
