Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLH_M_R
3296,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3297,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3298,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3299,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3300,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3301,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3302,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3303,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3304,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3305,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3306,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3307,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3308,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3309,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3310,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3311,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3312,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3313,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3314,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3315,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3316,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3317,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3318,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3319,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3320,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3321,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3322,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3323,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3324,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3325,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3326,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3327,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3328,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3329,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3330,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3331,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3332,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3333,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3334,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3335,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3336,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3337,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3338,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3339,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3340,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3341,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3342,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3343,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
3344,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3345,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3346,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3347,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3348,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3349,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3350,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3351,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3352,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3353,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3354,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3356,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3357,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3358,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3359,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3360,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3361,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3362,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3363,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3364,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3365,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3366,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3367,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3368,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3369,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3370,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3371,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3372,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3373,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3374,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3375,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3376,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3377,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3378,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3379,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3380,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3381,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3382,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3383,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3384,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3385,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3386,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3387,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3388,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3389,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3390,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3391,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3392,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3393,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3394,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3395,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3396,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3397,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3398,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3399,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3400,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3401,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3402,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3403,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3404,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3405,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3406,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3407,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3408,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3409,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3410,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3411,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3412,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3413,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3414,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3415,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3416,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3417,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3418,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3419,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3420,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3421,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3422,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3423,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3424,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3425,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3426,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3427,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3428,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3429,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3430,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3431,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3432,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3433,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3434,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3435,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3436,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3437,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3438,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3439,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
3440,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3441,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3442,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3443,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3444,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3445,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3446,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3447,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3448,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3449,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3450,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3451,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3452,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3453,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3454,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3455,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3456,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3457,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
3458,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3459,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3460,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3461,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3462,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3463,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3464,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
3465,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3466,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3467,Forest,Cropland,Water,Water,Water,NULL,NULL,Cropland
3468,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
3469,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3470,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3471,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3472,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3473,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3474,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3475,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3476,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3477,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3478,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3479,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3480,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3481,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3482,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3483,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3484,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3485,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3486,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3487,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3488,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3489,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3490,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3491,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3492,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3493,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3494,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3495,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3496,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3497,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3498,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3499,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3500,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3501,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3502,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3503,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3504,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3505,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3506,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3507,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3508,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3509,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3510,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3511,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3512,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3513,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3514,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3515,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3516,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3517,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3518,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3519,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3520,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3521,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3522,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3523,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3524,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3525,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3526,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3527,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3528,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3529,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3530,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3531,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3532,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3533,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3534,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3535,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3536,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3537,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3538,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3539,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3540,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3541,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3542,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3543,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3544,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3545,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3546,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3547,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3548,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3549,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3550,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3551,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3552,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3553,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3554,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3555,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3556,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3557,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3558,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3559,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3560,Forest,Wetland,Water,NULL,Water,NULL,NULL,NULL
3561,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
3562,Forest,Wetland,Water,NULL,Water,NULL,NULL,Cropland
3563,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
3564,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
3565,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
3566,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
3567,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
3568,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
3569,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
3570,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
3571,Forest,Wetland,Water,Water,Water,NULL,NULL,NULL
3572,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
3573,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
3574,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
3575,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
3576,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
3577,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3578,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3579,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3580,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3581,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3582,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3583,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3584,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3585,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3586,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3587,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3588,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
3589,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3590,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3591,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3592,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3593,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
3594,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3595,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3596,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3597,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3598,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
3599,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3600,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3601,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3602,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3603,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
3604,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
3605,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
3606,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
3607,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
3608,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
3609,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
3610,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3611,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3612,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
3613,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3614,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3615,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3616,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3617,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3618,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3619,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3620,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3621,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3622,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3623,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3624,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3625,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3626,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3627,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3628,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3629,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3630,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3631,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3632,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
3633,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3634,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3635,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3636,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3637,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3638,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3639,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
