Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYN_M_R
2320,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2321,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2322,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2323,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2324,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
2325,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2326,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2327,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2328,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2329,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2330,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
2331,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
2332,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2333,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
2334,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
2335,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
2336,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
2337,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
2338,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
2339,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
2340,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
2341,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
2342,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2343,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2344,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
2345,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2346,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2347,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
2348,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2349,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
2350,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
2351,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
2352,Water,Water,Water,NULL,Water,NULL,Wetland,Water
2353,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
2354,Water,Water,Water,NULL,Water,NULL,Water,Water
2355,Water,Water,Water,NULL,Water,NULL,Water,Forest
2356,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
2357,Water,Water,Water,NULL,Water,Grassland,Grassland,Forest
2358,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
2359,Water,Water,Water,NULL,Water,Grassland,Water,Water
2360,Water,Water,Water,NULL,Water,Grassland,Water,Forest
2361,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
2362,Water,Water,Water,NULL,Water,Wetland,Water,Water
2363,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
2364,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
2365,Water,Water,Water,NULL,Water,Bareland,Water,Forest
2366,Water,Water,Water,NULL,Water,Water,NULL,Forest
2367,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
2368,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
2369,Water,Water,Water,NULL,Water,Water,Grassland,Water
2370,Water,Water,Water,NULL,Water,Water,Grassland,Forest
2371,Water,Water,Water,NULL,Water,Water,Wetland,Water
2372,Water,Water,Water,NULL,Water,Water,Wetland,Forest
2373,Water,Water,Water,NULL,Water,Water,Water,Grassland
2374,Water,Water,Water,NULL,Water,Water,Water,Bareland
2375,Water,Water,Water,NULL,Water,Water,Water,Water
2376,Water,Water,Water,NULL,Water,Water,Water,Forest
2377,Water,Water,Water,NULL,Water,Water,Forest,Water
2378,Water,Water,Water,NULL,Water,Water,Forest,Forest
2379,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
2380,Water,Water,Water,NULL,Water,Forest,Water,Water
2381,Water,Water,Water,NULL,Water,Forest,Water,Forest
2382,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
2383,Water,Water,Water,Non_Water,Water,NULL,Water,Water
2384,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
2385,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
2386,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
2387,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
2388,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
2389,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
2390,Water,Water,Water,Non_Water,Water,Water,Water,Water
2391,Water,Water,Water,Non_Water,Water,Water,Water,Forest
2392,Water,Water,Water,Non_Water,Water,Water,Forest,Water
2393,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
2394,Water,Water,Water,Water,Water,NULL,Wetland,Water
2395,Water,Water,Water,Water,Water,NULL,Wetland,Forest
2396,Water,Water,Water,Water,Water,NULL,Water,Wetland
2397,Water,Water,Water,Water,Water,NULL,Water,Water
2398,Water,Water,Water,Water,Water,NULL,Water,Forest
2399,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
2400,Water,Water,Water,Water,Water,Grassland,Grassland,Forest
2401,Water,Water,Water,Water,Water,Grassland,Wetland,Water
2402,Water,Water,Water,Water,Water,Grassland,Water,Grassland
2403,Water,Water,Water,Water,Water,Grassland,Water,Bareland
2404,Water,Water,Water,Water,Water,Grassland,Water,Water
2405,Water,Water,Water,Water,Water,Grassland,Water,Forest
2406,Water,Water,Water,Water,Water,Grassland,Forest,Water
2407,Water,Water,Water,Water,Water,Cropland,Water,Water
2408,Water,Water,Water,Water,Water,Wetland,Water,Water
2409,Water,Water,Water,Water,Water,Wetland,Water,Forest
2410,Water,Water,Water,Water,Water,Bareland,Water,Water
2411,Water,Water,Water,Water,Water,Water,NULL,Water
2412,Water,Water,Water,Water,Water,Water,NULL,Forest
2413,Water,Water,Water,Water,Water,Water,Grassland,Grassland
2414,Water,Water,Water,Water,Water,Water,Grassland,Water
2415,Water,Water,Water,Water,Water,Water,Grassland,Forest
2416,Water,Water,Water,Water,Water,Water,Wetland,Water
2417,Water,Water,Water,Water,Water,Water,Wetland,Forest
2418,Water,Water,Water,Water,Water,Water,Bareland,Water
2419,Water,Water,Water,Water,Water,Water,Water,Grassland
2420,Water,Water,Water,Water,Water,Water,Water,Bareland
2421,Water,Water,Water,Water,Water,Water,Water,Water
2422,Water,Water,Water,Water,Water,Water,Water,Forest
2423,Water,Water,Water,Water,Water,Water,Forest,Water
2424,Water,Water,Water,Water,Water,Water,Forest,Forest
2425,Water,Water,Water,Water,Water,Forest,Water,Water
2426,Water,Water,Water,Water,Water,Forest,Water,Forest
2427,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2428,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2429,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2430,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
2431,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
2432,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2433,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2434,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2435,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2436,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2437,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2438,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2439,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
2440,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2441,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2442,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2443,Water,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2444,Water,Water,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
2445,Water,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2446,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2447,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2448,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2449,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2450,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2451,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2452,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
2453,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2454,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2455,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2456,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2457,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2458,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2459,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2460,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2461,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2462,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,NULL
2463,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2464,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2465,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2466,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
2467,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2468,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2469,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2470,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2471,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2472,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2473,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2474,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
2475,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2476,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2477,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2478,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2479,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2480,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
2481,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2482,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2483,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2484,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2485,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2486,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
2487,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2488,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2489,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2490,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
2491,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2492,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2493,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2494,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
2495,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
2496,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2497,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2498,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
2499,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2500,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2501,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2502,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2503,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2504,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
2505,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2506,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2507,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2508,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2509,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2510,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2511,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2512,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2513,Water,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2514,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2515,Water,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2516,Water,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2517,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2518,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2519,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
2520,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2521,Water,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2522,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2523,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2524,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2525,Water,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2526,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2527,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2528,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2529,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2530,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2531,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2532,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2533,Water,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2534,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2535,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2536,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2537,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2538,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2539,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2540,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2541,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2542,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
2543,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2544,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2545,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2546,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2547,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2548,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2549,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2550,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2551,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2552,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2553,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2554,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2555,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2556,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2557,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2558,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2559,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2560,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2561,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2562,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2563,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2564,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2565,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2566,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2567,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2568,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2569,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2570,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2571,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2572,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2573,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2574,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2575,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2576,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2577,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2578,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2579,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2580,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2581,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2582,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2583,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2584,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2585,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2586,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2587,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2588,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2589,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2590,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2591,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2592,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2593,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2594,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Bareland
2595,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2596,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2597,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2598,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2599,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2600,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2601,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2602,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2603,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2604,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2605,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2606,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2607,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2608,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2609,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2610,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2611,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2612,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2613,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2614,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2615,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
2616,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2617,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2618,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2619,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2620,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2621,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2622,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2623,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2624,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2625,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2626,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2627,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2628,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2629,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2630,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2631,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2632,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2633,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2634,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2635,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2636,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2637,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2638,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2639,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2640,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2641,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2642,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2643,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2644,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2645,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2646,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2647,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
